 	voglio	che	Maria	venga	domani	</S>
a31	0.585311985	0.126791285	8.4829904e-05	0.0046458505	0.278916665	0.0042494139
a35	0.358509521667	0.126070477	5.76941413333e-05	0.00952834763333	0.493966408333	0.0118675499667
a31	0.303460833889	0.144804997667	5.19093224444e-05	0.0107042168778	0.526223889444	0.0147541503222
a37	0.37022273463	0.139759847889	5.25836888148e-05	0.0160251416259	0.455138503148	0.0188012057741
a31	0.549296821543	0.089229187963	9.47689362716e-05	0.0203264272086	0.321423471049	0.0196293179247
a11	0.590557067181	0.0723520259877	0.000124241845424	0.0539537584029	0.247030933683	0.0359819536416
a31	0.621099085727	0.0600831419959	0.000149130868475	0.0703169061343	0.206397121228	0.0419546408805
a20	0.562522635242	0.0543978276653	0.000162791029492	0.114899185378	0.210830887076	0.0571867182935
a13	0.338188791747	0.0361473978884	0.000137794056497	0.184369731793	0.348052289025	0.0931040194312
a20	0.237146803916	0.0265434662961	0.000133498592166	0.172849800598	0.463189619675	0.100136823144
a31	0.377681364639	0.0371875340987	0.000330038907389	0.125022504533	0.386576117892	0.073202416048
a18	0.395914831546	0.0379314015329	0.000438932345796	0.0876765771777	0.430367583964	0.047670657016
a31	0.436778833849	0.031739034011	0.000603633515265	0.0604320620592	0.434027187988	0.036419252472
a36	0.442947246283	0.029698585337	0.000822217405088	0.0499504556864	0.446260242663	0.0303212362907
a31	0.455099400428	0.0297568691123	0.0011904820017	0.0446964982288	0.441284580888	0.0279721916969
a20	0.457409693476	0.0308502967041	0.0019407123339	0.0452217744096	0.431850760296	0.0327267981656
a31	0.450457097825	0.0398494092347	0.00311451044463	0.0461164531365	0.425643283432	0.0348192517219
a20	0.449376836942	0.0446119100782	0.00428589414821	0.0530782607122	0.404614024477	0.0440330629073
a31	0.442650693314	0.0522395636927	0.00534361561607	0.0558808112374	0.396429070492	0.0474562434358
</S>	0.639877296657	0.0741914818463	0.00605624915803	0.0350463921187	0.217947928746	0.0268806654179
