 	può	che	sono	ancora	svegli	</S>
a31	0.000645532975	0.039914585	0.0628887375	0.09904746	0.73149322	0.066010438
a7	0.000438281988333	0.0199151043333	0.0281311046667	0.0926506066667	0.786550426667	0.0723144693333
a31	0.000342777352778	0.00996674437777	0.0127984889222	0.0793659435556	0.828597295556	0.0689287411111
a7	0.000281755304259	0.00558257649259	0.00798089117407	0.0719552358519	0.837621098519	0.076578445037
a31	0.00074323021142	0.0071585362642	0.0174927013914	0.084055185284	0.80132953284	0.0892208083457
a37	0.00097772404714	0.0101181177547	0.0341461367971	0.103285625095	0.746581810947	0.104890572782
a31	0.00193513122571	0.0170790812516	0.0904424839324	0.132681581698	0.645043850316	0.112817857594
a39	0.0026543636419	0.0205086194172	0.128865934644	0.166833623899	0.577465016772	0.103672435865
a31	0.00728800171397	0.0368915481391	0.232944621548	0.1963877813	0.445038002257	0.081450046955
a20	0.00969032990466	0.040038277213	0.246059379183	0.2058616271	0.432210577419	0.0661398106517
a31	0.0619855233016	0.105297296904	0.190937848394	0.170007472367	0.414783342473	0.0569885242172
a46	0.0795131404339	0.126212697301	0.167960921798	0.158342394122	0.413931220824	0.0540396187391
a8	0.0319774458113	0.048028935767	0.0763964535993	0.181231141374	0.586649796941	0.075716182913
a46	0.0171437622704	0.0224438392557	0.0443991078664	0.186657823791	0.648967085647	0.080388310971
a8	0.0119842785901	0.0138988537519	0.0358677819555	0.19428084793	0.665827115216	0.078141083657
a31	0.08607095003	0.0690428629173	0.0783829873185	0.173017750977	0.532729085072	0.0607563675523
a20	0.10915907701	0.0859195669724	0.0882043551062	0.166840455326	0.494564618357	0.0553119421841
</S>	0.057782409005	0.0464459124862	0.0563384215531	0.185683082663	0.588445674179	0.0653045110921
