 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.00057967766	0.000385436076	0.0199472785	0.362846255	0.169549955	0.139461135	0.1068483975	0.159024735	0.0413571375
a28	0.000887990986667	0.000787459758667	0.0213236961667	0.334031088333	0.133642368333	0.146558538333	0.0791076475	0.244636151667	0.0390250781667
a37	0.000660964148889	0.000747098742889	0.0143662473889	0.213661116111	0.101690710778	0.197315836111	0.0851536225	0.345151603889	0.0412528383889
a20	0.000332882362963	0.00041463213763	0.0100941903963	0.256977098704	0.117991618259	0.192287178704	0.0835905158333	0.30117994463	0.0371319837963
a37	0.000263032424321	0.000309619622543	0.00874706206543	0.363901659568	0.173130746086	0.143953699568	0.0695187102778	0.20897823821	0.0311972805988
a24	0.00022313612144	0.000324239960848	0.0115294446885	0.389945649856	0.213916472029	0.119493889856	0.0786198467593	0.14773325607	0.0382140978663
a21	0.00022443528048	0.000364067480283	0.0114128573628	0.442141809952	0.22221829401	0.0990512046187	0.0726206515864	0.115055610023	0.0369110922888
a28	0.00021789989216	0.000333993650094	0.00690358025427	0.577575616651	0.20032733467	0.0660481962062	0.0434454918621	0.0837009380077	0.0214469547629
a24	0.000128968447053	0.000289193823365	0.00495944158476	0.604976928884	0.187221111557	0.0619507754021	0.040419425954	0.0817838446692	0.0182703325876
a31	6.82545636843e-05	0.000185418737788	0.00874678169492	0.436031422961	0.209448897186	0.113863708467	0.0829160019847	0.125375153556	0.0233643831959
a20	3.60045700614e-05	0.000102190652596	0.00826614045164	0.515689930987	0.153093075062	0.108630987156	0.0796785393282	0.116782874519	0.017720257632
a24	2.15199288538e-05	9.8944482532e-05	0.00310634891721	0.753517043662	0.0876191610207	0.049918917052	0.0326761997761	0.065875672173	0.007166221744
a20	1.38727289513e-05	7.78722511773e-05	0.00145903406574	0.815469864554	0.0666510113402	0.035083849684	0.0199519219254	0.057446611391	0.00384600178133
a33	7.6032983171e-06	4.48776757258e-05	0.000826394155247	0.828787638185	0.0374399624467	0.0341558768947	0.0158854299751	0.080414883797	0.00243735156044
a20	7.15451543903e-06	3.98491635753e-05	0.00144070033842	0.708947346062	0.0331340918156	0.0570811489649	0.0247383076584	0.171094997932	0.00351642038681
a31	1.1644265813e-05	3.93313655251e-05	0.00192852324614	0.484264978687	0.0300905186052	0.077853859655	0.0279219350528	0.373826699311	0.00406255616227
a3	1.62848966043e-05	3.04500395084e-05	0.00296256298205	0.346881942896	0.0285070335351	0.0851275365517	0.0274154775176	0.504652606437	0.00440611372076
a20	2.00582892014e-05	3.14775638361e-05	0.00561114312735	0.308101180965	0.0437318205117	0.0937147235172	0.0370786938392	0.505334808812	0.00637605734025
</S>	2.23537646007e-05	3.4002825418e-05	0.00698696656367	0.280886010483	0.0531594402558	0.0973891737586	0.0407895504196	0.513670479406	0.00706198817012
