 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
a31	3.76643675e-05	0.079628955	0.00232972175	0.263837725	0.20967387	0.028743769	0.210738525	0.13202678	0.0589103465	0.0140726425
a1	3.77663255e-05	0.0646060526667	0.00225304245	0.320096441667	0.125402716667	0.028166428	0.325339481667	0.08071369	0.0381215031667	0.0152629118333
a31	2.60058545e-05	0.0466734885556	0.00129712381667	0.365366953889	0.0905314955557	0.0216193603333	0.378435767222	0.0545563456667	0.0268677437222	0.0146257702778
a24	1.88924555e-05	0.0415620761852	0.000788193815557	0.361678507963	0.0867084118519	0.0224907284444	0.382932379074	0.0544441275556	0.0285639695741	0.0208127437593
a31	1.54391018333e-05	0.0522881887284	0.000564847815186	0.348603985988	0.147809380617	0.0214249708148	0.319284133025	0.0585516458519	0.029663189858	0.0217942202531
a37	1.33646097111e-05	0.0544017405761	0.000469037955062	0.334450671996	0.171120856872	0.0161143042716	0.322931264342	0.061097820284	0.0250972166193	0.0143037350844
a31	9.3904200037e-06	0.052137586192	0.000498606468354	0.288900783999	0.234259815624	0.0139578054239	0.300345761447	0.0742221617613	0.0257459045398	0.00992219602813
a17	7.81005100123e-06	0.049614177064	0.000521654836118	0.274575611333	0.263423661875	0.0124047621413	0.283982580482	0.0824072172538	0.0255343941799	0.00752813344271
a31	6.65787133374e-06	0.0453583523547	0.000494643675373	0.276911857111	0.265211727292	0.0113834082138	0.278661124827	0.0900594190846	0.0257473033933	0.00616548574757
a20	6.54610444458e-06	0.0428929014516	0.000429272081791	0.252860865704	0.244852776764	0.0095623848046	0.340703706276	0.0802637836949	0.0234244961311	0.00500323008252
a17	5.86243948153e-06	0.0326615601505	0.00030574381393	0.237818875235	0.109528012255	0.00683801883487	0.542050802092	0.0510714728983	0.015224088377	0.00449553982751
a20	6.09509782718e-06	0.0299471887168	0.000231686814643	0.235867828412	0.0611074204183	0.00518858407829	0.614148880697	0.0381403002994	0.011466265459	0.00389570030917
a8	6.61234137573e-06	0.0292176135723	0.000191886968214	0.238887619471	0.0408641661394	0.00406809615943	0.642793906899	0.0312642417665	0.009361634153	0.00334417253639
a31	7.44684455858e-06	0.0320341188574	0.000210394549405	0.29446768649	0.139674680713	0.00475607385314	0.452384055633	0.0581561619222	0.0154768087177	0.00283255471213
a37	8.28139318619e-06	0.0328816156191	0.000205397653135	0.29388348883	0.166331967904	0.00476745961771	0.419200038544	0.0629252933074	0.0170939325726	0.00270251867071
a13	8.8862553954e-06	0.029360072873	0.000154862184378	0.22959939961	0.0673345263013	0.00332898473924	0.622851679515	0.0339914657691	0.0105157871909	0.00285435282357
a31	1.07378981318e-05	0.0333176566243	0.000208486061459	0.277791376537	0.120496401434	0.00365217814641	0.497699553172	0.050597261923	0.0136667847303	0.00255959087452
a20	1.35640783773e-05	0.0340155638748	0.000226004210486	0.292468158846	0.137308121978	0.00387867201547	0.458961377724	0.055299755641	0.0151453779101	0.00268340512484
a31	1.84699001258e-05	0.0333638866249	0.000222307393495	0.320790799615	0.115967612159	0.00339497487182	0.460567619241	0.048983533547	0.01415134797	0.00253946754161
a28	2.45062463753e-05	0.032321771875	0.000223530684498	0.323942839872	0.10904113572	0.00350188982394	0.465962966414	0.0473938701823	0.0146092763233	0.00297823948054
a31	3.48104074584e-05	0.033346557625	0.000247267498166	0.340201673291	0.08702733024	0.00330881387465	0.478011388805	0.0410892470608	0.0137049077744	0.00302802276018
a17	4.58764891528e-05	0.0305954932083	0.000249194379389	0.352264637764	0.08119501108	0.00279826589155	0.479337396268	0.0390963850203	0.0122503325915	0.00216741845339
a31	8.30020503843e-05	0.0258611300694	0.000252848646463	0.349509072588	0.0610112496933	0.00232723143052	0.516453912089	0.0321106263401	0.0106083616972	0.00178258345113
a8	0.000111092976795	0.0231646986898	0.000260357752154	0.349365864196	0.0547350832311	0.00194658854351	0.53037838403	0.0292969274467	0.00937903659907	0.00136204921704
a31	0.000194084308932	0.0205090802299	0.000299386220718	0.317287494732	0.044656625077	0.00166285674784	0.58174193801	0.0246058991489	0.00785449106636	0.00118818937235
a46	0.000226409482977	0.01920905741	0.000322659706906	0.308831084911	0.0450264246923	0.00183458624928	0.58991232267	0.0249645650496	0.00809847202212	0.00157439585745
a28	0.000151070905992	0.0134970368033	0.000234136298969	0.23329334497	0.0431069305641	0.00299308484976	0.665853107557	0.0271742373499	0.00989678834071	0.00380025271915
a31	0.000296970866997	0.0218643112678	0.000391703909656	0.276298371657	0.0527760838547	0.00311517928325	0.601000359186	0.0295535607833	0.0109284314469	0.00377505320638
a37	0.000355991692332	0.0246348750893	0.000459740429885	0.300407097219	0.0569434299516	0.00293640642775	0.570452076395	0.0299916902611	0.0105297348156	0.00328899493546
a24	0.000212879724111	0.0169860463631	0.000344324166628	0.246477279073	0.0589238133172	0.00434913570925	0.618953205465	0.0344128357537	0.0137352966052	0.00560520264515
a20	0.00016684234137	0.0147818637877	0.000322431398876	0.235280936358	0.0659130411057	0.00555027693642	0.614839581822	0.0386325769179	0.0168041272017	0.00770833054838
</S>	0.000158125535685	0.0133285093939	0.000315049149438	0.245761533179	0.0703588155529	0.00587957166821	0.598549940911	0.0397750724589	0.0173078311008	0.00856554927419
