 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.0652888191	0.28106025	0.00732812475	0.0322529205	0.43642024	0.1482770935	0.0293724945
a31	0.0667385399333	0.148168929	0.00528953055	0.0150246145	0.50176726	0.222713057833	0.0402980421667
a29	0.0251744012444	0.067835645	0.00394750807667	0.0068107063	0.58491264	0.264344299278	0.0469748220556
a24	0.0092368177148	0.0308221595	0.00159186993889	0.00404623556667	0.638706513333	0.263050746426	0.0525456936852
a18	0.00719062050493	0.044652848	0.00249997213296	0.00664727718889	0.663721437778	0.225980962142	0.0493069205617
a31	0.00886792316831	0.0853234526667	0.00467405304432	0.0145710763963	0.680487755926	0.166225657381	0.0398500911872
a13	0.00714486948944	0.0998879025556	0.00438953834811	0.0165139544654	0.704781095309	0.13349310246	0.0337895180624
a11	0.0101537115965	0.172816842519	0.0058959427827	0.0138508018218	0.640765965103	0.129898534153	0.0266181730208
a8	0.0128437131988	0.251405347506	0.0072670522609	0.0133354342739	0.580642021701	0.112758540051	0.0217478876736
a31	0.00839387286627	0.185056696835	0.00454792065363	0.00995807232463	0.681631030567	0.092785597017	0.0176268388912
a24	0.00486007135542	0.155315883278	0.00264874945121	0.0101112136749	0.713926613522	0.0941228540057	0.0190146566304
a31	0.00439414821847	0.151435234426	0.00196811798374	0.0116401768916	0.719242084507	0.0935354880019	0.0177847972101
a39	0.00399916457282	0.106117124809	0.00367720406125	0.0126258056305	0.736352161502	0.110549886001	0.0266786727367
a20	0.00340297092427	0.110960991603	0.0126181832538	0.0184034348768	0.655287797167	0.153671995334	0.0456546042456
a31	0.0209422347081	0.166225697201	0.0141333284513	0.0259432359589	0.597133742389	0.138557485111	0.0370642537485
a20	0.0272883230027	0.185513399067	0.0229913525171	0.0355349229863	0.550961997463	0.142461661704	0.0352483455828
a31	0.0407021034342	0.206408533022	0.0264548085057	0.0413377889954	0.511980405821	0.138431877235	0.0346844945276
a46	0.0474315154781	0.204344552674	0.0266867388352	0.0450573109985	0.517143645274	0.126589212412	0.0327470311759
a31	0.0582309261594	0.194287319225	0.0273855154784	0.0459904236662	0.520245355091	0.121607764137	0.0322527240586
a23	0.0625388977198	0.172264586408	0.0223228750261	0.0392795212221	0.545609171697	0.126002211379	0.0319827526862
a31	0.0705209982399	0.160626882136	0.021071770342	0.0359717947407	0.552544123899	0.127344507126	0.0319199118954
a46	0.0725951564133	0.148531911045	0.0155191297807	0.0292233409136	0.576105107966	0.130618465709	0.0274068716318
a8	0.0364336241378	0.0781894206817	0.0255601872602	0.0267561603045	0.635869735989	0.159596355236	0.0375945192106
a31	0.0633171230459	0.132991230227	0.0263369040867	0.0344073897682	0.585084211996	0.127370801745	0.0304923887369
a38	0.0672239373486	0.134463417742	0.0181156080289	0.0309576992561	0.589251503999	0.130701237248	0.0292866579123
a20	0.0307989051162	0.0681328422473	0.029474188343	0.0320532360854	0.635590301333	0.158781999083	0.0451685666374
a31	0.0412353647054	0.0868736994158	0.0373296094477	0.0426228023618	0.610484253778	0.138419753028	0.0430345348791
a20	0.0434259905685	0.0831665798053	0.0331163164826	0.0391104101206	0.620720037926	0.139410524343	0.041050182293
a31	0.0324343858562	0.0491882566018	0.0422104311609	0.0310072663735	0.642820765975	0.153000524781	0.0493384107643
</S>	0.0373040779281	0.0455461633009	0.0521113340805	0.0294666216868	0.635893012988	0.149041507391	0.0506373043822
