 	sta	seduta	nel	giardino	</S>
a20	0.24120394775	0.7283015	0.0257343615	0.0034980483	0.0012621355
a17	0.28640599925	0.674957733333	0.0285581821667	0.00484549176667	0.0052325865
a20	0.185289043083	0.751818511111	0.0432850980556	0.00766059875556	0.0119467218333
a31	0.192984127694	0.747392883704	0.0393743756852	0.00784332475185	0.0124052459444
a17	0.173189319898	0.736577207901	0.0461619482284	0.0125149282506	0.0315565603148
a31	0.109898781966	0.790466402634	0.0475129064095	0.0136435314169	0.0384783161049
a46	0.084702044322	0.829091434211	0.0502703758032	0.010655424139	0.0252806667016
a31	0.0577747704407	0.85919277807	0.0526770889344	0.009979526213	0.0203757765672
a20	0.0371702846469	0.88347769269	0.0555257119781	0.009068582571	0.0147576745224
a31	0.0216764712156	0.895908810897	0.061174837326	0.009132730857	0.0121071290408
a20	0.0128149807719	0.904949583632	0.0612503537753	0.00997360828567	0.0110114348803
a18	0.0090648054573	0.897144574544	0.0699847345918	0.0111196807619	0.0126862059601
a46	0.0117311954858	0.910502281515	0.0575324515306	0.00975136325397	0.01048274472
a20	0.0142102028286	0.894998203838	0.0615616105102	0.014378439418	0.0148515383067
a31	0.0129562196095	0.894812887946	0.0627668868367	0.0148413312727	0.0146226360356
a18	0.0091813129365	0.876433732649	0.0700729922789	0.0231044175576	0.0212075162785
a31	0.0119622517122	0.866471894216	0.072626854093	0.0256580140859	0.0232810075595
a0	0.0159601139041	0.870155731405	0.0638373446977	0.027458237262	0.0225885836532
a31	0.034530793968	0.857135060468	0.0577957282326	0.0280346928207	0.0225037185511
a8	0.078194069656	0.802885770156	0.0536892160775	0.0313454580069	0.0338855328504
a31	0.121120156552	0.756838456719	0.0516345460258	0.0324832405356	0.0379236362835
a18	0.139584055517	0.68105790224	0.0596146360086	0.0445293363785	0.0752140440945
a31	0.155894585172	0.64380403408	0.0636114363362	0.0487979149262	0.0878919768648
a17	0.207408991724	0.622953028027	0.0583650197787	0.0363641561087	0.0749087844549
</S>	0.243198720862	0.538829914013	0.0674410848893	0.0463366280544	0.104193677227
