 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.00913246375	3.20329235e-05	0.0088744425	0.00462021285	0.43056354	0.209902195	0.30636177	0.021636783	0.0088765775
a8	0.00673287208333	1.39646740667e-05	0.00446840956667	0.00218382367	0.441976963333	0.237327111667	0.26538764	0.030298347	0.0116108361667
a31	0.00700069569444	7.42761645557e-06	0.00197897101889	0.000938819556667	0.386582571111	0.253936923889	0.30301909	0.0339259053333	0.0126095760556
a29	0.00614522496481	5.12741158519e-06	0.000938694822963	0.000436215195556	0.344615533704	0.25834671463	0.34840543	0.0301102347778	0.0109968433519
a11	0.00405625898827	4.88978259506e-06	0.00114129306099	0.000423372895185	0.279449601235	0.27895028821	0.39690399	0.0288748939259	0.0101954054506
a31	0.00535860626276	1.32532430317e-05	0.00192294535366	0.00102712799839	0.266926090412	0.26356786607	0.422662136667	0.027248615642	0.0112733521502
a17	0.00490355468759	1.46549300106e-05	0.00169776548455	0.00108096250946	0.267976856804	0.261957862023	0.425510215556	0.025802408214	0.0110557252501
a21	0.00409489506253	8.15804033687e-06	0.00207950272818	0.000750399146487	0.252113978935	0.298798754008	0.413450208519	0.0208203834047	0.00788375178337
a24	0.00628082025418	8.32170577896e-06	0.00500632504273	0.0015578718155	0.236715812978	0.330031171336	0.39249896284	0.0202867398016	0.00761401309446
a31	0.00774957708473	1.16880512597e-05	0.00735566001424	0.0032870701385	0.239093264326	0.322561523779	0.386028010947	0.0242273962672	0.00968579286482
a18	0.00762527549491	1.54146844199e-05	0.0109153746714	0.00454133514617	0.237135078109	0.29461396126	0.401234633649	0.0298327067557	0.0140862254549
a31	0.00726157853164	2.50697214733e-05	0.0131554093905	0.00518232548206	0.24237384937	0.28395050042	0.40545988455	0.0289423445852	0.0136490592516
a8	0.00742768094388	3.17435818244e-05	0.00923231339683	0.00396690866069	0.25556279979	0.293436476807	0.392806751517	0.0273865948617	0.0101487455172
a31	0.00770894018129	5.35288466081e-05	0.00586894366561	0.00228114875356	0.271078373263	0.300474568936	0.380211280506	0.0246587946206	0.00766442173907
a11	0.0082875432271	7.63714088694e-05	0.00458635002187	0.00176148265119	0.283122507754	0.302242916312	0.356012976835	0.0332691698735	0.010640641813
a31	0.0125843842424	0.000148989849623	0.00566412737396	0.0018851272504	0.285976745918	0.305345838771	0.340394925612	0.0363965166245	0.0116033175043
a8	0.0177501580808	0.000211087776541	0.00609735672465	0.0018973164968	0.277385208639	0.302045602924	0.355038775204	0.0311732982082	0.0084011880681
a24	0.0179776630269	0.00018875412218	0.00443263717488	0.0012945958456	0.26850600288	0.297767200975	0.350018735068	0.0464728674027	0.0133415266894
a31	0.0356858513423	0.000515524727393	0.0101525573916	0.0024732484152	0.268960074293	0.294456126992	0.331870851689	0.0433072858009	0.0125784421965
a37	0.0389228527808	0.000636934792464	0.0114279671639	0.00287654457173	0.263408794764	0.276267268997	0.34787474723	0.0453497586003	0.0132351290322
a31	0.0518193715936	0.00108340894749	0.0138634437546	0.00349133792391	0.253057218255	0.256577216332	0.359509949077	0.0468725528668	0.0137255425774
a28	0.0552808854312	0.0012528913825	0.0146529196515	0.00379022870797	0.255557789418	0.245411532111	0.366844059692	0.0445349342889	0.0126747647591
a31	0.0615525383771	0.0016074431275	0.0164611729505	0.00452639613599	0.252216899806	0.236828710704	0.369711819897	0.044477848763	0.012617148153
</S>	0.0927132791886	0.00245521516375	0.0245106044753	0.006398407568	0.236959679903	0.235370740352	0.359191959949	0.0334499403815	0.0089501539265
