 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.0037946199	0.11054753	0.037138963	0.0423686585	0.185950015	0.568388925	0.0518112835
a0	0.00385745873333	0.0659785036667	0.0186637296333	0.0287797701667	0.236375611667	0.604010728333	0.0423342121667
a31	0.00261453161111	0.0321397512222	0.0080601851111	0.0147499890556	0.234319583889	0.670477182778	0.0376387800556
a13	0.00181486798704	0.0186364173407	0.0040430189037	0.0088342331852	0.182903971296	0.746228864259	0.0375386173519
a31	0.00136534237901	0.0141335263802	0.00597702990123	0.0170187205617	0.141969223765	0.772036104753	0.0475000651173
a8	0.00117217917634	0.0131647428934	0.00727851016708	0.0227104288539	0.113582071255	0.791482701584	0.0506093547058
a31	0.000759672955447	0.0102082883978	0.00840285192236	0.033705561618	0.101612990418	0.796462100528	0.0488485149019
a13	0.000792831921816	0.0137358887993	0.0123683583075	0.0562710088727	0.117814680139	0.752270480176	0.0467467513006
a31	0.000913500930605	0.0225086512664	0.0213971574358	0.0847027379576	0.12957408338	0.700042106725	0.0408617701002
a17	0.00110087664354	0.0267010480888	0.0254610911453	0.102072579319	0.132297041127	0.677416048908	0.0349513083667
a31	0.00125947421451	0.0330475193629	0.0299375813818	0.110986583106	0.137383217042	0.658254096303	0.0291315301222
a13	0.00159322990484	0.0361155584543	0.0320866914606	0.120365824369	0.142463725681	0.638993398768	0.0283815793741
a31	0.00191876790161	0.0421077754848	0.0375735871535	0.13594310479	0.140449725227	0.615289632923	0.0267173947914
a28	0.00236167163387	0.0448597288283	0.0401456570512	0.145679951597	0.148441085076	0.587206244308	0.0313056669305
a10	0.00316593264462	0.0306627492761	0.0247239486837	0.118301563866	0.167146151692	0.611064814769	0.0449348526435
a31	0.00435799464821	0.046436316092	0.0393489955612	0.147348157955	0.151590753897	0.572422844923	0.0384949588812
a30	0.00475788868274	0.0524159660307	0.0464182658537	0.169396950985	0.157971274632	0.520703054974	0.0483365996271
a31	0.00848875002758	0.0688590410102	0.0555273139512	0.184260095328	0.157205468211	0.474385334991	0.0512739608757
a20	0.00961856234253	0.0702274843367	0.0546605181171	0.169016088443	0.159255792737	0.482036361664	0.0551851812919
a28	0.00559046414751	0.0283873464456	0.021985145339	0.085809608481	0.198088534246	0.582406807221	0.0777321104306
a31	0.0229065947492	0.0585586398152	0.0372476609463	0.103479261827	0.171724350082	0.549279399074	0.0568041288102
a35	0.0292563577164	0.0689797612717	0.0424380193154	0.107608993942	0.157991068694	0.551079576358	0.0426462576034
a31	0.0392235740388	0.0614439250906	0.0361662821051	0.0858834646473	0.154134432898	0.585368058786	0.0377802738678
a46	0.0425155133463	0.0585503713635	0.033887686235	0.0761129478824	0.146786980966	0.611603086262	0.0305434232893
a31	0.0465261297821	0.0526593914545	0.0301527932783	0.0631302956275	0.144187020322	0.635354212087	0.0279901600964
a10	0.0475876662607	0.0504154690515	0.0288118784261	0.0580447555425	0.143017333441	0.646796540696	0.0253263540321
a8	0.0198414145869	0.0207296625838	0.012185425142	0.0308556678475	0.162253261147	0.724798166899	0.029336403344
a31	0.0400654376956	0.0389729611946	0.0224562033807	0.0446744316158	0.142697237049	0.685891875633	0.0252418471147
</S>	0.0663689488478	0.0640345525973	0.0366138781904	0.0651720958079	0.123940793524	0.623140817816	0.0207288920573
