 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.04555438735	0.0013580476	0.062357378	0.39237617	0.409689175	0.088664845
a31	0.04538527065	0.00103063327667	0.0401632483333	0.406756276667	0.424120641667	0.0825439713333
a8	0.0167673575833	0.000492416215557	0.0205468241111	0.459544478889	0.444040550556	0.0586084134444
a31	0.00843724069443	0.000288691335186	0.012283002637	0.462306126296	0.468191220185	0.0484937378148
a15	0.00577302033148	0.000281687051729	0.015749605479	0.457615522099	0.450580800062	0.0699993826049
a13	0.00469410011049	0.000560750407243	0.0599987241597	0.436520567366	0.340338673354	0.157887200868
a24	0.0052478046035	0.000775429702414	0.116675998053	0.387150125789	0.248489304451	0.241661363623
a31	0.0052698185345	0.000756255624138	0.111384033351	0.407349045263	0.26614883815	0.209092057874
a18	0.00517153617817	0.000657359931379	0.0965196617837	0.433710245088	0.300121089383	0.163820145958
a31	0.0113878230594	0.00167651071046	0.103680633928	0.492702931696	0.236229526461	0.154322601986
a20	0.0135538923531	0.00206483840349	0.0795988246427	0.566391260565	0.216157232154	0.122233978995
a11	0.00820629278437	0.0010833511345	0.0542423465476	0.568722703522	0.260070160718	0.107675161332
a8	0.00873989192812	0.000822131478167	0.0489960461825	0.581804767841	0.274160733573	0.085476448444
a31	0.0434249736427	0.00413662379272	0.0578039777275	0.584101922614	0.247161391191	0.0633711494813
a8	0.0545535692142	0.00526870469757	0.0612311715758	0.575294507538	0.248359557064	0.0552925061604
a31	0.0386102894047	0.00402750099919	0.0525563795253	0.576229082513	0.277334369021	0.0512423697201
</S>	0.0448835497023	0.00495710899959	0.0500775397627	0.577757711256	0.277441369511	0.0448827248601
