 	la	casa	la	costruirono	i	muratori	</S>
a31	0.0184508285	0.00096112845	0.0207944105	0.44322585	0.32410198	0.17468526	0.0177804955
a17	0.0105802470333	0.00100549701667	0.0210449585	0.47934545	0.249953186667	0.215518296667	0.0225522991667
a39	0.00804867687777	0.00063385947889	0.0165541571667	0.373916563333	0.256748585556	0.319136198889	0.0249619420556
a3	0.0105935812926	0.000390243532963	0.0140223387222	0.287663541111	0.267824811852	0.393977932963	0.0255275886852
a35	0.0248121990975	0.000562158444321	0.0160132375741	0.24658962037	0.270441847284	0.415977277654	0.0256036765617
a31	0.0326151820325	0.000824628914774	0.032479030858	0.257262413457	0.344132279095	0.309178697885	0.0235077321872
a24	0.0371948373442	0.00116000470492	0.036838951286	0.257186757819	0.365750373032	0.279307891295	0.0225611617291
a31	0.0383129191147	0.00122468278164	0.0316598964287	0.25811342594	0.382534451011	0.266486757098	0.021667836243
a39	0.0393187893716	0.00114853854055	0.0297581761429	0.24987766198	0.374436637004	0.286471369033	0.0189887787477
a31	0.0375356321239	0.00103839841352	0.0254220307143	0.249019807327	0.374979832335	0.294795573011	0.0172086745826
a24	0.0216214983746	0.000741496994507	0.0240040985714	0.254663589109	0.372654644112	0.306945921004	0.0193687041942
a31	0.0148120004582	0.000620733108169	0.0223661888571	0.25870139637	0.370920181371	0.312610793668	0.0199686993981
a28	0.0107799921527	0.00045883048939	0.0207591249524	0.240481005457	0.344512067124	0.362729117889	0.0202798841327
a45	0.00813139171757	0.000367693469797	0.0138000264841	0.184576368486	0.210478739041	0.560992995963	0.0216528043776
a31	0.00931742923919	0.000348993349932	0.0110375856614	0.231393889495	0.28456052968	0.447147745321	0.0161938181259
a20	0.0094671617464	0.000340394116644	0.0103868123205	0.232231234498	0.303463883227	0.42778452844	0.0163259673753
a31	0.0123004885821	0.000443279062215	0.0107882132068	0.226904849499	0.296988707742	0.43644433948	0.0161301094584
a8	0.0179632705274	0.000538263664072	0.00993683360227	0.229678663166	0.301700755914	0.42754146316	0.0126407301528
a31	0.0255545751758	0.000726667054691	0.00907593323409	0.224222734389	0.288098548638	0.441435174387	0.0108863521509
a20	0.0246566347253	0.000772810284897	0.00936934201136	0.22536685813	0.297444469546	0.427128424796	0.015261444817
a18	0.0159632772418	0.000585627404966	0.00763935127045	0.175954359377	0.233248163182	0.541226658265	0.0253825422723
a31	0.0349560884139	0.00118150324499	0.0109592542568	0.194266433126	0.264022904394	0.472947349422	0.0216664479908
a11	0.0411317664713	0.001408321095	0.0123636734189	0.203782521042	0.280295654798	0.439713629807	0.0213044098969
a27	0.0192469890571	0.000852884901667	0.00968098513963	0.185163603681	0.246237948266	0.507681096602	0.0311364629656
a31	0.0442958632524	0.00153899772389	0.0129348310465	0.19650743456	0.270071722755	0.448650058867	0.0260010636552
a0	0.0541842884175	0.00183746715796	0.0140545620155	0.199904118187	0.280002444252	0.428461876289	0.0215552335517
a31	0.0544447804725	0.00195363176932	0.0137412303385	0.198748779396	0.280193571417	0.43128748543	0.0196305175172
a18	0.0536699911575	0.00199660415644	0.0137933957795	0.202357679799	0.283967450472	0.42614057181	0.0180743005057
a31	0.0513798793858	0.00205433178548	0.0138278135932	0.202551643266	0.283426233491	0.42919879727	0.0175613008352
a46	0.0515078941286	0.00216493692849	0.0141048685311	0.204110731089	0.284283811164	0.427520005757	0.0163077389451
a14	0.0237162273762	0.00139917577616	0.0115132128437	0.20456743703	0.262228817055	0.475425521919	0.0211495879817
a8	0.0151445221254	0.00122806912539	0.0109667909479	0.20577086901	0.253741725685	0.49037558064	0.0227724469939
a31	0.0376442287085	0.00201036107513	0.0135306329826	0.20522696967	0.270913868562	0.452560663547	0.018113297998
</S>	0.0610042543542	0.00274854603756	0.0160285834913	0.206598019835	0.290136664281	0.410315856774	0.013168102499
