 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.8254411	0.043052467	0.000143980865	0.0015884215	0.0048096297	0.083375483	0.03477710335	0.0068118277
a31	0.7681537	0.0490119053333	0.000104045670667	0.000834994166667	0.00220724728	0.114048809667	0.0547914227833	0.0108479077333
a20	0.75133045	0.0286737244444	6.98444772223e-05	0.000498645882222	0.00113757267333	0.139188643222	0.0668455492611	0.0122555947444
a31	0.79326505	0.0164091058148	8.09435924074e-05	0.000495386397407	0.00074930481111	0.122958927741	0.055658458087	0.0103827922481
a37	0.80731849	0.0111614253716	8.76639111358e-05	0.000527572469136	0.00123347975704	0.127219469247	0.043360356029	0.00909150141603
a14	0.835334473333	0.0082035810572	6.93115730453e-05	0.000325924566379	0.00161047221901	0.114154305416	0.0339253546763	0.00637656320534
a10	0.926494497778	0.0086875668524	6.02138453484e-05	0.00028814474546	0.00106298849634	0.047494276472	0.0134482095588	0.00246411364845
a31	0.928061732593	0.0095927689508	0.000113017391783	0.00063326472182	0.00556806018878	0.0438114911573	0.00944602518627	0.00277368139615
a37	0.916759914198	0.0118228019836	0.000138879417261	0.00090778755394	0.00861833019626	0.0484437803858	0.00998600472876	0.00332255149872
a10	0.943935061399	0.0159778253279	0.000123739315754	0.00079195639798	0.00529340136542	0.0259928629286	0.00615276520959	0.00173242185291
a14	0.959443120466	0.020939116776	0.000149416081918	0.00112907303266	0.00315240805514	0.0112782045095	0.00300166043653	0.000907030504303
a0	0.956956873489	0.0278823159253	0.000189466353973	0.00171494974422	0.00367975011838	0.00657328490317	0.00223660454551	0.000766774134768
a20	0.933676791163	0.0392816699751	0.000330609637991	0.00453318058141	0.00600817870613	0.00868252663439	0.00491994218184	0.00256707594492
a33	0.915205297054	0.046680491325	0.00039415398933	0.00638899426047	0.00929341523538	0.0113959182115	0.00701888116061	0.00362284048164
a20	0.840149745685	0.056056823775	0.000567238739777	0.0128046164868	0.0183324847451	0.0331439664038	0.0251365164869	0.0138086314939
a31	0.701242661895	0.058885867925	0.000906908379926	0.0143378074956	0.0487180015817	0.112442995468	0.045236388829	0.018229393298
a0	0.590811940632	0.058704165975	0.00101882822664	0.0182727214985	0.0604234745272	0.165422355156	0.078785392943	0.026561135566
a41	0.506087000211	0.0667635566583	0.00117323667555	0.0335296248328	0.0511777511757	0.169296668385	0.125695250981	0.0462768841887
a31	0.55734909007	0.0710347635528	0.00151200619185	0.0272156112776	0.0508432293919	0.153399029462	0.103464383327	0.0351818501962
a37	0.559923560023	0.0782077078509	0.00185981733062	0.0337755674259	0.048983536464	0.153943953154	0.0946046507757	0.0287011831987
a31	0.574603160008	0.080596002617	0.00260540304354	0.0360912510753	0.0422987918213	0.149374471051	0.0881868945919	0.0262440197662
a18	0.567022103336	0.0769747408723	0.00334046491451	0.0398143136251	0.0422838202738	0.167694953684	0.079327245864	0.0235423686221
a8	0.438526151112	0.0685382546241	0.00469535793817	0.0579766835417	0.0598492800913	0.241517084561	0.098335537288	0.030561653874
a20	0.385319817037	0.0621215525414	0.00594249751272	0.0653306388472	0.0715242233638	0.28086580152	0.0972949977627	0.0316004586247
</S>	0.352109408519	0.0628991062707	0.00598860825636	0.0744779794236	0.0731112866819	0.29381663076	0.102786368881	0.0348105963123
