 	non	ho	cosa	a	fare	</S>
a8	0.2670722182	0.37123352	0.006839342	0.1414146125	0.1351828925	0.078257393
a31	0.290858266067	0.383533653333	0.0057620676	0.0996468378333	0.130273299167	0.089925821
a37	0.132646918022	0.368751354444	0.00538723203333	0.151341627944	0.209628476389	0.132244337
a10	0.060040264674	0.263505884815	0.00560957004444	0.200408442648	0.31870008213	0.151735749
a37	0.0311083182247	0.259029754938	0.00748809414815	0.191921804216	0.390993984043	0.119458043
a10	0.0224893477416	0.309129944979	0.00809161338272	0.166643864739	0.408308388014	0.0853368443333
a0	0.0167608609139	0.300804558326	0.00622092339424	0.156040904913	0.450867856005	0.0693049047778
a20	0.00910078933797	0.207423622775	0.00386124473141	0.152332141638	0.571906072002	0.0553761165926
a17	0.00399345854599	0.100083913592	0.00238750311047	0.145532920546	0.709502777334	0.0384994415309
a20	0.00223677513866	0.0550973535307	0.00215303527016	0.138536090182	0.770374925778	0.031601864177
a8	0.00155630043622	0.0341704958436	0.00300149445672	0.144362050061	0.778173275259	0.0387364127257
</S>	0.00157171546811	0.0295069454218	0.00370991022836	0.152398355031	0.76630988763	0.0465032043628
