 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.01513214735	0.00780671085	0.106580068	0.0781632075	0.00849969725	0.052683439	0.0282235055	0.033237855	0.0414879685	0.0644146035	0.0670405725	0.0584873655	0.0688604715	0.061627292	0.041432486	0.049037392	0.06470089	0.0668750635	0.0662941695	0.0194150915
a37	0.0173302041167	0.01007591095	0.118169244667	0.0809991708333	0.01196844775	0.056726432	0.0368402425	0.0410649976667	0.0469245708333	0.0852809858333	0.0607613808333	0.0693871885	0.0647513135	0.0645506073333	0.0461175426667	0.047803173	0.044106305	0.0407205221667	0.0397590921667	0.0166626851667
a31	0.0111424200389	0.00787135865	0.117091051556	0.0826583736111	0.0106340435833	0.0537773563333	0.0332898338333	0.0400060732222	0.0471691392778	0.0846448886111	0.0640071769444	0.0704105475	0.0656355365	0.0643783337778	0.0482942072222	0.0682669853333	0.0381912633333	0.0385246177222	0.0372595170556	0.0167473047222
a29	0.00868430467963	0.00596365798333	0.131967513852	0.084597074537	0.00829780899443	0.0516827531111	0.0285746902778	0.0366483910741	0.0455983664259	0.096682359537	0.0598972156481	0.0749261758333	0.0623488815	0.0646897359259	0.0443629704074	0.0707702797778	0.0350567837778	0.0368190959074	0.0365730883519	0.0158588525741
a1	0.0100778613932	0.00506437119444	0.167878551284	0.097375968179	0.00650945569814	0.054491739037	0.0256356750926	0.0334146576914	0.043280122142	0.123433476512	0.0475881585494	0.0868506919444	0.0547789825	0.0661541253086	0.0348916184691	0.0443585359259	0.0275721012593	0.0269840073025	0.029899038784	0.0137608255247
a39	0.0112623889644	0.00493946473148	0.189533570428	0.121190482726	0.00562515113271	0.0580352270123	0.0217257076975	0.0293801795638	0.040594791714	0.133158315504	0.0356617595165	0.0936634373148	0.0460490885	0.0666401384362	0.0252228821564	0.031595158642	0.0235282727531	0.0223832371008	0.027897143928	0.0119135788416
a3	0.0118039009881	0.00541885937716	0.191496103476	0.153190137575	0.00530524654424	0.0628990310041	0.0195142542325	0.0274693651879	0.0398963805713	0.123176033501	0.0288612645055	0.0936811024383	0.0423680755	0.0676405194787	0.0188918200521	0.0256673958807	0.0223600039177	0.0211524883669	0.028107223976	0.0111007886139
a20	0.0139301753294	0.00602811652572	0.181262847825	0.187650675858	0.00495233268141	0.0686454903347	0.0195256734108	0.0273551560626	0.0404862458571	0.106597842834	0.0251582195018	0.0901744808128	0.0434783801667	0.0705419331596	0.0145248640174	0.0207405472936	0.0232414039726	0.019987557789	0.0260719856587	0.0096460578713
a8	0.0138281924431	0.00900524767524	0.181287919275	0.230051221953	0.00685694722714	0.0730025001116	0.0207962034703	0.0269531206875	0.037415652619	0.078638220278	0.0264488431673	0.0726843226043	0.0434257123889	0.0621355677199	0.0128424863391	0.0222068347645	0.0241369303242	0.0230931749297	0.0263882235529	0.00880265829043
a17	0.0104953911477	0.0117314722251	0.186443493092	0.266289360651	0.00953086974238	0.0738224687039	0.0214271688234	0.0262013708958	0.0331939592063	0.0510857210927	0.0318197960558	0.0524012698681	0.0432001757963	0.0487578559066	0.013293812113	0.0282255162548	0.0243165811081	0.0286669573099	0.0296771505176	0.00941960243014
a31	0.00886180238257	0.0092459332417	0.179366321031	0.224376930217	0.00729847204746	0.077723766568	0.0207746712745	0.0282441329653	0.0367579817354	0.0426248410309	0.0375220223519	0.050985951956	0.0512004885988	0.0520733819689	0.0155959437043	0.0285175617516	0.0325118057027	0.0402312391033	0.0446657188392	0.01142099481
a10	0.00918893846086	0.00581501998057	0.167244423677	0.213903366739	0.00432523214915	0.0771660705227	0.0195680020915	0.0280518003218	0.0388416049118	0.0486388260103	0.038764634784	0.0592143393187	0.0591920805329	0.0621528939896	0.0159900539014	0.0238969602505	0.0351421832342	0.0386156513678	0.0441510009464	0.0101368579367
