 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.077688729	0.059463023	0.130418865	0.22806784	0.18551961	0.285087225	0.0279988375	0.0057558685
a31	0.0711735756667	0.0702976066667	0.144600815	0.20606833	0.145541596667	0.324218108333	0.0296251848333	0.00847478416667
a29	0.0474404478889	0.0466123245556	0.12581844	0.189800238333	0.137122558889	0.408887636111	0.0353836889444	0.00893469572222
a10	0.0446416676296	0.0244535689852	0.0800184363333	0.172443931111	0.12244351963	0.52374644537	0.0263720633148	0.00588038500741
a24	0.0423597742099	0.0123226804617	0.0770434767778	0.21771360037	0.141534996543	0.484272575123	0.0213610007716	0.00339188990247
a31	0.0374415974033	0.0097877491539	0.0930245742593	0.278643500123	0.214219398848	0.337061175041	0.0268956129239	0.00292637750082
a24	0.0541302818011	0.0167679553846	0.107095786753	0.291782303374	0.238110622949	0.251982668347	0.0354525026413	0.00467785190027
a16	0.136021003934	0.0327304927949	0.119330612251	0.246004837791	0.15984824765	0.271358842782	0.0297660105471	0.00493994880009
a31	0.140935823645	0.0321267050983	0.125406097417	0.27828791593	0.178534995883	0.219944147594	0.0219290185157	0.00283527963336
a20	0.114458196882	0.0205890998661	0.106794165806	0.27511248531	0.182273738628	0.279404415865	0.0190504393386	0.00231741274445
a31	0.104655831961	0.014809412622	0.090741108602	0.268148628437	0.186032566209	0.316217328622	0.0173544392795	0.00204064974815
a11	0.061869868987	0.00857071520733	0.072868048534	0.243998809479	0.180070167736	0.413879899541	0.0165844744265	0.00215800974938
a17	0.0541318859957	0.00698018606911	0.065208665178	0.186826656493	0.0994267815787	0.575243079847	0.0100958049755	0.00208694424979
a11	0.0783510996652	0.011702185023	0.0887199950593	0.197735655498	0.0735593848596	0.541262606616	0.0070807342585	0.0015883427166
a17	0.101499636555	0.0204788910077	0.126124748353	0.224960768499	0.0639091592865	0.456405425539	0.00542051285283	0.00120086503887
a31	0.0720193595183	0.0178851323359	0.118221146118	0.2682953395	0.122896386429	0.39027995518	0.00923666495094	0.00116602957962
a20	0.0619534071728	0.00909921611197	0.0714161353727	0.212092339833	0.129121954476	0.50338719506	0.011424987117	0.00150479995987
a31	0.0566697157243	0.00584930503732	0.0504719951242	0.174108776611	0.109091967159	0.59355338502	0.00889725017233	0.00135766777329
a20	0.0319398555748	0.00307962314577	0.0344422963747	0.14847069887	0.098857524053	0.67375442834	0.00790893872411	0.0015466990111
a8	0.0251437371916	0.00294556884859	0.0367320767916	0.105764662957	0.053821626351	0.767733709447	0.00617632390804	0.00168232561703
a31	0.0208720707305	0.00285252284953	0.0368682719305	0.124213517652	0.0631250374503	0.746323056482	0.00477056130268	0.00097499727901
a24	0.0202215882435	0.00262253054984	0.0302391779768	0.116882265884	0.0612629591501	0.762382728827	0.00493976886756	0.00144900688634
a31	0.0208430084145	0.00283811711661	0.0300407119923	0.117953025295	0.0572992157167	0.764520499609	0.00488042355585	0.00162497788878
a10	0.0211050111382	0.00253601533887	0.0244400603308	0.124528931765	0.0683429699056	0.749214123203	0.00738132068528	0.00245154932293
a31	0.0234048133794	0.00254945624629	0.0221587557769	0.120969527255	0.0676599619685	0.752503977734	0.00804844836176	0.00270506261764
a11	0.0257809184598	0.00264793931543	0.0205699479256	0.119079460418	0.0698772359895	0.751629839245	0.00784312625392	0.00257153094921
a46	0.0266484388199	0.00265709593848	0.0174148533085	0.103724593139	0.0729256919965	0.762497499748	0.010521932418	0.0036098723164
a6	0.0272217166066	0.00297879447949	0.0187863951028	0.103170476046	0.0749520639988	0.759630719916	0.010141060806	0.00311874237213
a31	0.0292801525355	0.00300550779316	0.0200282080343	0.103160625349	0.0685462259996	0.767006173305	0.00711592806867	0.00185714574738
a26	0.0324785685118	0.00281645233105	0.0182549196781	0.0905350951163	0.0584817309999	0.790937711102	0.00523555458956	0.00125996333913
a31	0.0342491695039	0.00280575211035	0.0178200348927	0.0854263517054	0.0550360346666	0.799006857034	0.00459436906319	0.00106144687971
a8	0.034466233168	0.00259191353678	0.0164611052976	0.0775025152351	0.0516916848889	0.812134852345	0.0042616574544	0.00089002892657
</S>	0.034960891584	0.00248603941839	0.0146343291488	0.0653674046176	0.0480602474444	0.828374226173	0.0049904817272	0.00112635336329
