 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.0062200103	0.0116719233	0.028316561	0.0154954481	0.023388537	0.0401796585	0.08671242	0.048073016	0.046918562	0.00621653015	0.0215053885	0.1173070685	0.0013543837375	0.0101004025	0.030200362	0.09108886	0.113979715	0.0537933765	0.035815321	0.127707813	0.056683339	0.027271322
a11	0.00869258276667	0.0136815461	0.0264615153333	0.0162511770333	0.0215993683333	0.0341546651667	0.0746439953333	0.0602921543333	0.05573591	0.0129748133833	0.0348207205	0.143469986167	0.0022340812125	0.0148518685	0.0360192226667	0.11260351	0.0914962516667	0.0693068255	0.0426842396667	0.0710870903333	0.0369650103333	0.019973508
a23	0.00862694642222	0.0114968620333	0.0228944934444	0.0116943713444	0.0179569284444	0.0318305683889	0.0751680184444	0.0684839807778	0.06205983	0.0164212117944	0.0394837521667	0.121204058722	0.00222050797083	0.0141049065	0.0333763355556	0.18314758	0.0842183472222	0.0717552198333	0.0377155492222	0.0416917774444	0.0290501207778	0.0153986556667
a46	0.00640326944074	0.00947192334443	0.0227362304815	0.00961996678147	0.0166304021481	0.0289231147963	0.0631127561481	0.0601531399259	0.0548579246667	0.0145312662648	0.0382786977222	0.157824152907	0.00179255809028	0.0102942162667	0.0317272131852	0.245520473333	0.0718602800741	0.0580696936111	0.0305827864074	0.0287514714815	0.0255364165926	0.0133220278889
a8	0.00444807071358	0.00851833978148	0.0234446791605	0.00933152092716	0.016422629716	0.0266851009321	0.055112303716	0.0619997103086	0.0570895262222	0.0142918150883	0.0447216302407	0.211846187636	0.00159369113009	0.00681052792223	0.0297253900617	0.242769087778	0.061498963358	0.0421840992037	0.0221152176358	0.0224214398272	0.0246156865309	0.012354353963
a31	0.00358344157119	0.0110251172605	0.0299577193868	0.0186808329757	0.019960145572	0.0348531443107	0.0623660729053	0.0611811351029	0.0569791720741	0.0135683173628	0.0416445510802	0.169286702545	0.00130342870003	0.00556868924074	0.0316380066872	0.226559279259	0.064738781786	0.0490493254012	0.0253532897119	0.0369473069424	0.023484338177	0.0122711916543
a20	0.0029262276904	0.00900692162017	0.0246664963289	0.0178221191919	0.0156500167573	0.0301623235702	0.0674416903018	0.075716469701	0.071057437358	0.0127187484543	0.0409819920267	0.216761260848	0.00079844599001	0.00432231528025	0.0251022925624	0.17968589642	0.068733652262	0.0461547881337	0.0225278941706	0.0384613366475	0.020606432059	0.00869526925143
a31	0.00221322933013	0.00588480340672	0.020255078643	0.0124486089306	0.0147505174858	0.0311650489901	0.0718019661006	0.0780884589003	0.0735135564527	0.0112936429181	0.0384571106756	0.227827609616	0.00049011759667	0.00285072336008	0.0206639638541	0.17263047214	0.0853945894207	0.0406604390446	0.0176997659902	0.0413948898825	0.0224560976863	0.00805936761714
a39	0.00163720677671	0.00472214609224	0.0184243473143	0.0106318497769	0.0142258971953	0.03141585633	0.0774687453669	0.0802657123001	0.0734233361509	0.00872778530603	0.0325215678919	0.230707965872	0.000319011625557	0.00210292332003	0.0184155992847	0.172719564047	0.0937637051402	0.0383967736815	0.0157943096634	0.0428431396275	0.0236683642288	0.00780422880571
a10	0.00105789762557	0.00194095282075	0.0073078642381	0.00372771805897	0.00575947009843	0.0139492494433	0.069038662789	0.122013042433	0.109661308717	0.00952445633534	0.045993295964	0.356617228624	0.000243949541852	0.00135100790668	0.00910133566157	0.103753862682	0.0700251050467	0.0206091625605	0.0068250234878	0.0204323670425	0.0173059014096	0.00376113316857
a31	0.00104126247519	0.00226288210692	0.0108670171127	0.00491256835299	0.0103664940328	0.0251317814811	0.0720749769297	0.108256674811	0.098219116239	0.00913457301178	0.041116087988	0.265720832208	0.000219740470617	0.00131549050223	0.0117188441205	0.143310255561	0.0937504083489	0.0271702628535	0.00959213709593	0.0374415731808	0.0203773991365	0.00599963702286
a8	0.00096417319173	0.00233284626897	0.0124155135376	0.005306163711	0.0121666097443	0.029687754027	0.0807818039766	0.0873725456037	0.079334765413	0.00683630307059	0.0303280106627	0.217092076736	0.000172192866872	0.00123201325408	0.0135070854735	0.182378935187	0.117720216116	0.0300709149512	0.0107864814986	0.0464199683936	0.0258485877122	0.00724508294095
a31	0.00093480956391	0.00205518755632	0.0130456496792	0.00407868496367	0.0105349243148	0.0248068928757	0.0777275863255	0.0790323685346	0.0718569861377	0.00583290052353	0.0264025568876	0.200249088912	0.000144120875624	0.00114311037136	0.0142566962578	0.204869758396	0.126912215372	0.0305079509837	0.0109459932995	0.0571256134645	0.0299432469041	0.00759369474698
a20	0.000867856124637	0.00182865468211	0.0130935218597	0.00358912091122	0.00960061511827	0.0218296818586	0.0803434071085	0.0729945215115	0.0616691630459	0.00413876474118	0.0173777902959	0.176145649637	9.8496817208e-05	0.00103849347379	0.0150870750859	0.232858759465	0.137546565124	0.0299850026612	0.0105784327332	0.0602254948215	0.0409190506347	0.00818391408233
a31	0.000622297811546	0.0011174270907	0.00872851858657	0.00201115192707	0.00656521371942	0.0176391875195	0.0847991857028	0.0731586758372	0.060224178682	0.00322940748039	0.014244813432	0.169259536546	6.31492344027e-05	0.000788141374597	0.0124118846953	0.243811599822	0.152076881708	0.0266832258871	0.00839346021107	0.0620512252738	0.0447609435449	0.00735991252744
a20	0.000525416860515	0.000866448550233	0.00741386492886	0.00147541100569	0.00544168896314	0.0157403843065	0.0809747919009	0.0717027086124	0.0552222272273	0.00268451999346	0.011423807144	0.138677388849	4.87794654676e-05	0.000677278571532	0.0130296155651	0.271539926607	0.157526199236	0.025266683629	0.00763615333702	0.0639327277579	0.0603741558483	0.00781981300915
