 	questo	muro	vuole	uno	specchio	</S>
a31	0.51111867	0.091963473	0.000186191055	0.0709180205	0.3035522135	0.0222614466
a24	0.305879773333	0.0696111563333	0.000166550766333	0.101910646833	0.478088351167	0.0443435145333
a31	0.373476807778	0.0781272474444	0.000156885293444	0.086370230611	0.417556677056	0.0443121765111
a41	0.504977149259	0.0761368311481	0.000139228045481	0.056286793537	0.333930705685	0.0285293325037
a39	0.592682973086	0.0430356033827	6.45624234937e-05	0.032084717179	0.311653811895	0.0204783301679
a43	0.697903581029	0.0457353381276	6.08730098312e-05	0.0201047267263	0.223028693965	0.0131667923893
a24	0.71586082701	0.0844581053759	0.000231071317944	0.0166423789088	0.172348707988	0.0104589841298
a37	0.743625972337	0.116957741792	0.000341691925981	0.0122518419696	0.119281580329	0.00754123224327
a20	0.833829930779	0.0975122339307	0.000249485705327	0.00603502638987	0.0588847631097	0.00348858658109
a41	0.89626313026	0.0659945799769	0.000186388265109	0.00328942199662	0.0324611457032	0.00180532742703
a18	0.93586764342	0.0427598073256	0.000155197171703	0.00190450097887	0.0182569865677	0.00105586072901
a31	0.951281414473	0.0229362122419	0.000103734973901	0.00394972750629	0.0198872361892	0.001841706663
a11	0.958431628158	0.0137385838806	0.000121494824634	0.00475282656876	0.0205644600631	0.002391040821
a31	0.963561542719	0.0093150407602	0.000123975597878	0.00591744025625	0.0183352846877	0.002746739107
a29	0.964816810906	0.00687847438673	0.000118608535626	0.00667854841875	0.0181797682292	0.00332781903567
a7	0.963255056969	0.00971337412891	0.000322249585209	0.00526087473958	0.0170677690764	0.00438075721189
a31	0.948952685656	0.0091853052763	0.000323660171736	0.0113843375132	0.0239015526921	0.00625251560396
a37	0.945512828552	0.00968871865877	0.000338409100579	0.0135091217377	0.0243086522307	0.00664227353465
a31	0.952304242851	0.00983532255292	0.000343842564526	0.0113306904792	0.0205759377436	0.00560996427822
a20	0.942724447617	0.011862877851	0.000382507052509	0.0128473994931	0.0249843802479	0.00719839202607
</S>	0.930243773809	0.0170596634255	0.000582684526255	0.0132791952465	0.0292112611239	0.00962341976304
