 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.0058357305	0.186106125	0.0001721005125	0.077598294	0.0074068264	0.01473901515	0.10415709	0.53553471	0.0684501565
a24	0.00549267793333	0.0814929901667	7.31805961667e-05	0.0304457978	0.00262450784133	0.00527223828333	0.131296333333	0.640870703333	0.1024316155
a28	0.00244656647778	0.0313754196222	3.88693557222e-05	0.0148571907333	0.000923520693777	0.00189219611111	0.118585226444	0.731783924444	0.0980971118333
a31	0.00356967555926	0.0523647762741	0.000108168408574	0.0402986925778	0.00166769970326	0.00384980058704	0.109869644148	0.714481864815	0.0737896672778
a8	0.00389824051975	0.0607939780914	0.000126266297858	0.0498275685259	0.00192859064775	0.00453102503901	0.109909088049	0.702590034938	0.0663952267593
a0	0.00251011833992	0.0469632566971	6.56238159527e-05	0.033100791842	0.000820663695917	0.00184164085634	0.0722903193497	0.797073858313	0.0453337772531
a31	0.00321703361331	0.0524311135657	0.000154458656984	0.067170796614	0.00163647809864	0.00438772461878	0.0833693597832	0.741104752771	0.046528347751
a39	0.00266428600444	0.0370912565219	0.000172934511661	0.079554261538	0.00182685977955	0.00510840239959	0.0847074809277	0.742326434257	0.0465481222503
a31	0.00196641656815	0.023286931174	0.000191129599887	0.0904279031793	0.00119685973985	0.0032549451932	0.0725238226426	0.764139394752	0.0430125847501
a8	0.00195962425605	0.0148899957247	0.000206235488629	0.100804924393	0.000960453368617	0.00259047632773	0.0672862622142	0.769887721584	0.04141429825
a31	0.00304275771868	0.0120048145749	0.000467840564876	0.157624588131	0.000753470744872	0.00185221830591	0.0537822607381	0.741373950528	0.0290980864167
a24	0.00427819540623	0.0127427981916	0.000584327468292	0.18225706271	0.000715965641624	0.0017129641353	0.0519572635794	0.718760290176	0.0269910904722
a46	0.00509680680208	0.0136327917305	0.000324831736097	0.10837637757	0.000574889907208	0.0013157958451	0.0532062678598	0.783114166725	0.0343580404907
a31	0.016711061434	0.0352011535768	0.00101334041203	0.191968695857	0.000891553735736	0.00207498411503	0.0529067546199	0.666340748908	0.0328917078302
a1	0.020441222378	0.0408783031923	0.00130140232068	0.219689828619	0.00113151071191	0.00262077183834	0.0666895418733	0.609730109636	0.0375173089434
a31	0.029218087026	0.0473147047308	0.00180496785689	0.224006962873	0.00157689287064	0.00351133414611	0.0722329512911	0.581084119879	0.0392499729811
</S>	0.044871708513	0.0682210573654	0.00274539527844	0.305230666436	0.00198253283532	0.00442214007306	0.0552264141455	0.490737359939	0.0265627314906
