 	mia	mamma	puliva	la	casa	ogni	giorno	</S>
a37	0.0513963275	0.017755245	0.025506131	0.156685265	0.0760973175	0.27899547	0.31369551	0.079868774
a31	0.0355845748333	0.012600424	0.0153976594667	0.0929089396667	0.0518035165	0.296407303333	0.424559503333	0.070738124
a21	0.0161050362111	0.00553383262333	0.00676961543557	0.0424642732222	0.0238271805	0.217692967778	0.612617401111	0.0749897546667
a28	0.00693778567037	0.00249254449778	0.00645824962519	0.0481913350741	0.0231044258333	0.140205925926	0.708645977037	0.0639638025556
a35	0.00687568722346	0.00343891293259	0.0199963048751	0.113862580358	0.0415863916111	0.100360478642	0.665354235679	0.0485254061852
a24	0.0151987430745	0.0077465387442	0.0363504842917	0.132433970119	0.0487482388704	0.0992571128807	0.60892399856	0.0513409010617
a46	0.0668417793582	0.0255738872481	0.0708026847639	0.123080296706	0.0461118172901	0.114068087627	0.499249366187	0.0542720906872
a31	0.0821832711194	0.0286450530827	0.0716617882546	0.155513115569	0.0593624167634	0.134656005876	0.407151012062	0.0608273638957
a24	0.0404980760398	0.0157459983609	0.0528963494182	0.161545781856	0.0738940889211	0.138376775292	0.458476334021	0.0585666026319
a46	0.0250527160133	0.0147782141203	0.0923438198061	0.289065437285	0.095524976307	0.0970353534307	0.35509029134	0.0311091687106
a20	0.0172017200044	0.0137968127068	0.119517249935	0.473876489095	0.118377588769	0.0570638504769	0.18393798178	0.0162282690702
a31	0.0093724299348	0.0091792692356	0.082071097645	0.470122079698	0.15394808959	0.0797282178256	0.179805738593	0.0157730570234
a6	0.0047854445116	0.0053951676452	0.0543679685483	0.490682623233	0.167997723197	0.0883585542752	0.173339866198	0.0150726556745
a20	0.00497452090387	0.0083556284484	0.0701139498494	0.543590841078	0.142813834399	0.0636439230917	0.147791938733	0.0187153618915
a31	0.00459953740129	0.0082296464828	0.0571177369498	0.541228483693	0.173454861466	0.0716339610306	0.125646281578	0.0180894849638
a45	0.00337537043376	0.00554263366093	0.0386683196499	0.588778111231	0.179706080489	0.0693103346769	0.0991559658593	0.0154632029879
a20	0.00511427024459	0.00946805272031	0.0585455022166	0.564611563744	0.14059335683	0.0629627312256	0.129473425286	0.0292311163293
a31	0.0044806651482	0.0086992334401	0.0523507667389	0.564111224581	0.157542508943	0.0676259624085	0.118133901762	0.0270557273431
a46	0.00343974381607	0.00679078768003	0.0396159982463	0.570999051527	0.162787396314	0.0703806861362	0.118632743921	0.0273535733477
a31	0.00306674917202	0.00611289501001	0.0347710291821	0.573131997176	0.154972265438	0.0727042173787	0.127632891307	0.0276079733492
</S>	0.00179929173601	0.00334347018	0.020182629241	0.619462918588	0.163925472719	0.0719799686893	0.103643960654	0.0156623475246
