 	mia	sorella	ancora	non	è	venuta	qui	</S>
a8	0.104318031	0.47659755	0.153814075	0.020916087	0.01164775975	0.1112341215	0.1135193665	0.0079529751
a23	0.112729411	0.314722646667	0.125430013	0.0199858973333	0.0134187870833	0.122706308167	0.268638412167	0.0223685125333
a31	0.0576091853333	0.305988398889	0.137482365667	0.0179327781111	0.0124481900278	0.141894382722	0.299797655389	0.0268470465111
a8	0.0308448522778	0.31890918963	0.136497431889	0.0139897849037	0.00907294300927	0.165241847574	0.297490946463	0.027953014837
a20	0.0175983329259	0.42790103321	0.0798741506297	0.00664688923457	0.00624748053642	0.146963014525	0.288417982154	0.0263511517123
a24	0.0145579373086	0.65855311107	0.0826276935432	0.00548421814486	0.00396865224547	0.0744460745083	0.148254425718	0.0121079183374
a31	0.0134465201029	0.603328057023	0.100983179514	0.00931874171495	0.0123489736152	0.162422805836	0.087808225906	0.0103434827791
a20	0.0218720150343	0.603798195674	0.098811954838	0.00944932523832	0.0144148464051	0.181090148945	0.0624646486353	0.00809879032637
a31	0.0235871225448	0.663957671891	0.0925898262793	0.00831489307944	0.010927858335	0.141850349982	0.0528896538784	0.00588256484212
a37	0.0173917493816	0.692309523964	0.0880615767598	0.00815257202648	0.00979468527833	0.128077779327	0.0511758562928	0.00503621261404
a41	0.0209774207939	0.796031191321	0.0822866922533	0.00584775850883	0.00431644331278	0.0484154599757	0.0394303004309	0.00269467180468
a37	0.022090676598	0.84677183044	0.0841856574178	0.00518210243628	0.00200396947759	0.0185585776586	0.0199064688103	0.00130066845156
a13	0.0197064521993	0.858846286813	0.0905761371393	0.00619452791209	0.00144765611253	0.0089633024862	0.0132933909368	0.00097217845052
a38	0.0179231737331	0.841618938938	0.10644800038	0.00994150430403	0.00208846120418	0.00760604962873	0.0128409013123	0.00153289960017
a35	0.015109629911	0.816707712979	0.125374850127	0.0140752371013	0.00314732100139	0.00871496887624	0.0145284271041	0.00234183993339
a39	0.0109178639703	0.775692654326	0.149616543376	0.0207531520338	0.0055990317338	0.0123923912921	0.020531847368	0.00449653464446
a35	0.00889926832343	0.711685701442	0.180208857792	0.0316880730113	0.0100234352446	0.0189573204307	0.0304611651227	0.00807617988149
a20	0.00859702744114	0.643483267147	0.206071092597	0.0458076543371	0.0161702567482	0.0271750651436	0.0402876730409	0.0124079592938
a31	0.00966225114705	0.615068145716	0.222530644199	0.043653434779	0.0190082632494	0.0370004623812	0.0416500496803	0.0114267616313
a46	0.00990748938235	0.597519071905	0.2368772514	0.0467831749263	0.0206771367498	0.0411489927937	0.0370394855601	0.0100474437438
a37	0.00903293179412	0.553004880635	0.248763860467	0.0677651783088	0.0267832302499	0.0447115135979	0.0365882108534	0.0133502209146
a17	0.00826985826471	0.528555300212	0.255441386822	0.0736117394363	0.03113969675	0.0528961825326	0.0360775789511	0.0140082446382
a31	0.0105098157549	0.544720016737	0.239874198941	0.0535228264788	0.0275434975833	0.0725685208442	0.0403583006504	0.0109028055461
a20	0.0107987934516	0.542289838912	0.237698819647	0.0509636054929	0.0260866588611	0.0819742036147	0.0403128078835	0.0098752678487
a39	0.00782813735053	0.508021769637	0.260388479882	0.0690045884976	0.030732762287	0.0799900578716	0.0329426599612	0.0110915162829
a31	0.00948598745018	0.507526146546	0.228916289961	0.0513632398325	0.0280132480957	0.117351655957	0.0483488953204	0.00899449896097
a33	0.00992909015006	0.487470592182	0.20655633332	0.0424436222775	0.0307893616986	0.153058925319	0.0607313764401	0.00902070652032
a21	0.00705129228335	0.451040980727	0.23298798444	0.0583881574258	0.0393183048995	0.152293915106	0.04839190348	0.0105274448401
a31	0.00828485266112	0.443575580242	0.198894626147	0.0457683998086	0.0334267792998	0.184069198369	0.0768635544933	0.0091170100467
a29	0.00855952222037	0.435479746747	0.183499066716	0.0422115992695	0.0328427650999	0.196261956123	0.0909765031644	0.0101688614489
a31	0.00839153324012	0.420396232249	0.172317135572	0.0407269405898	0.0324517720333	0.207801442041	0.107327119388	0.0105878188163
a8	0.00837617078004	0.404078034083	0.158293525191	0.0359187526966	0.0337989433444	0.230320354014	0.118483738129	0.0107304809388
a31	0.00803055946001	0.383019858028	0.148223775064	0.0339598120655	0.0339850494481	0.241684558005	0.140022641043	0.0110737706463
a17	0.00790367458667	0.373618819343	0.142911698355	0.0322897878552	0.0338198471494	0.249267299335	0.148951660348	0.0112372338821
</S>	0.00642785244334	0.376125259672	0.175112849178	0.0437200904276	0.0419034235747	0.233531819668	0.110050160174	0.0131285394411
