 	le	melanzane	vogliono	ee	girate	</S>
a31	0.00191611519	0.29188414	0.0090882225	0.445436225	0.21585644	0.035818848
a20	0.00253262619667	0.20848358	0.0083243887	0.564108758333	0.185836673333	0.0307139393333
a18	0.00196880516556	0.18640322	0.003705793	0.562531586111	0.219571281111	0.0258193167778
a20	0.00163176848852	0.267088846667	0.00208114003333	0.467190712037	0.234591693704	0.0274158335926
a38	0.00251790922951	0.387798442222	0.00262807547778	0.372914720679	0.204222034568	0.0299187911975
a17	0.00312849200984	0.439501210741	0.00475011462593	0.32072435356	0.195923314856	0.0359725457325
a31	0.00231063830328	0.473101520247	0.00586380024198	0.27818793452	0.203966128285	0.0365700002442
a20	0.00219627080109	0.494077073416	0.00619317918066	0.247692511507	0.218714342762	0.0311266080814
a41	0.00277189840036	0.558100677805	0.00805822026022	0.208518143836	0.199173514254	0.0233775190271
a29	0.00235204486679	0.618940425935	0.0102993817534	0.174053857945	0.177994158085	0.0163601453424
a11	0.0018085531556	0.569289161978	0.0149061559178	0.175727109315	0.220611426028	0.0176576844475
a31	0.00123636631187	0.417744050659	0.0134716735059	0.260913693105	0.287077552009	0.0195567574825
a8	0.000815062363957	0.319105913553	0.012217402702	0.303249097702	0.34087531067	0.0237372781608
a31	0.000736233604652	0.282114031184	0.0113095561007	0.325183199234	0.35830260689	0.0223544213869
a1	0.000758771684884	0.214390307061	0.0126681212336	0.355523446411	0.38667800563	0.029981365129
a31	0.000911883808295	0.199916852354	0.0130628863112	0.352034352137	0.401863841877	0.0322101493763
a3	0.0012803966161	0.219030880785	0.0150634483371	0.352960307379	0.381830017292	0.0298349111254
a31	0.00147779977203	0.218518706928	0.0156594835457	0.350700375793	0.384991045764	0.0286525803751
a8	0.00151629999068	0.219381675643	0.0111422649486	0.357100965264	0.388749391921	0.0221094014584
a23	0.00186657413023	0.259180085214	0.0153521366495	0.332706255088	0.36506359064	0.0258313538195
a31	0.00154017516674	0.218654360405	0.0115974838165	0.374960991696	0.374138300213	0.0191086656065
a46	0.00147648721225	0.201667922135	0.0102819528722	0.387370877232	0.380748283404	0.0184544672022
a37	0.00195927323742	0.269461320712	0.0160365852907	0.346058965744	0.341462657801	0.0250212050674
a46	0.00214288794581	0.300875263571	0.0183084907636	0.335432055248	0.317708639267	0.0255326566891
a24	0.0023781367486	0.309851544524	0.0210633062545	0.324464598416	0.313133876422	0.0291085338964
a31	0.0020356968262	0.259242578175	0.0160452602515	0.347793122805	0.349630718807	0.0252526089655
a46	0.0017848372854	0.255443166058	0.0151582895838	0.349248257602	0.354925159602	0.0234402803218
a31	0.00162718192847	0.236323715353	0.0147346303613	0.368722792534	0.356967213201	0.0216244716073
a8	0.00135454467616	0.195783581784	0.0104000609538	0.394494577511	0.380065511067	0.0179017143691
a24	0.00184388845872	0.246316073928	0.0146284896513	0.357584972504	0.356712007022	0.0229145594564
a8	0.00202119098624	0.263886351309	0.0158952762171	0.348351300835	0.345874655674	0.0239712404855
a31	0.00146285341208	0.20210650377	0.0106029653724	0.389859060278	0.377838935225	0.0181297206952
</S>	0.00105109113104	0.144568521885	0.0058070706362	0.429168005139	0.407006782613	0.0123985716476
