 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.42552852	0.05803772225	0.0393455795	0.0605583265	0.0010844226	0.049182854	0.138614305	0.08569035	0.118016048	0.02394189
a31	0.266178416667	0.0618246750833	0.0473753065	0.0584061788333	0.00120607476667	0.067452458	0.197575191667	0.12456395	0.144075714667	0.0313420606667
a3	0.131459722222	0.0257260174944	0.0285544789333	0.0367183401111	0.000778682192223	0.0596257043333	0.225170020556	0.197731963333	0.248860651556	0.0453744545556
a20	0.194387614074	0.0097943427648	0.0110196980444	0.0159813298704	0.000302992017408	0.0359099044444	0.161571963519	0.186685754444	0.340286450519	0.0440599475185
a31	0.217769424691	0.0040772369216	0.00537159598147	0.0110349066235	0.000152941002469	0.0260361491481	0.22143723784	0.177410134815	0.303360390173	0.0333499611728
a24	0.128137831564	0.00191731140053	0.00319335648049	0.00923175520783	0.000105426878823	0.0243934960494	0.25202324928	0.218829481605	0.318374603391	0.0437934833909
a31	0.103647803855	0.00081981320351	0.00163449540016	0.00820256306928	8.7768305941e-05	0.0277107136831	0.300399043093	0.219918863868	0.288872765797	0.0487061711303
a17	0.109354674618	0.00051840526117	0.00144830582005	0.00943460502309	8.7728973647e-05	0.0307496232277	0.322277737698	0.212719637956	0.268875296599	0.0445339907101
a31	0.134386594873	0.000496340637057	0.00196511220668	0.0180573166744	9.85471378823e-05	0.0392712480759	0.310739052566	0.192164022652	0.258968905533	0.04385286157
a17	0.147980261624	0.000544869345686	0.00249705553556	0.0257010158915	0.000113348992627	0.0462623753586	0.308395070855	0.172381824217	0.258430981844	0.03769321319
a20	0.278248237208	0.000856515248562	0.00328444744519	0.0223990936305	9.4013614209e-05	0.0306228494529	0.160801695952	0.143159824739	0.326382210615	0.0341511410633
a41	0.520012115736	0.00197002794952	0.0060864069484	0.0182303328768	8.79320480697e-05	0.014937670151	0.0689677546507	0.086536054913	0.259490060205	0.0236816496878
a31	0.532709898579	0.00244286041651	0.00890854931613	0.0498258046256	0.000166099209357	0.0252082880503	0.11424865855	0.0739645383043	0.173658036735	0.0188672768959
a17	0.395910176193	0.00212382023884	0.00854805410538	0.0656465195419	0.000192623074786	0.0312739658501	0.137740599517	0.0862876027681	0.248862138912	0.023414548632
a31	0.362377208731	0.00230342964628	0.00788385453513	0.0782296578473	0.000149768386595	0.02989711945	0.126249949839	0.0869052959227	0.282798669637	0.0232051238773
a24	0.322732429577	0.00252482444876	0.00753654734504	0.0888544106158	0.000172077425532	0.0323850184833	0.123260849946	0.0845333419742	0.312512146546	0.0254883969591
a31	0.340483893192	0.00377195341625	0.00881693744835	0.101048968205	0.000176166165177	0.0284560981611	0.0919002366487	0.0739149029914	0.326169855515	0.0252609763197
a32	0.322657574397	0.00407579150542	0.00792907838278	0.0945750260683	0.000147451253392	0.0313619397204	0.0953914055496	0.0858709616638	0.327682538505	0.0303082294399
a31	0.384606628132	0.00476255760181	0.00591578112759	0.0609935270228	0.000117274329464	0.0269319634068	0.0813605518499	0.0836509205546	0.321142541502	0.0305182548133
a20	0.390505902711	0.00479172083394	0.00500826724253	0.0478910583409	0.000119010929821	0.0312858743023	0.09662942395	0.0937656568515	0.301259662501	0.0287433832711
a31	0.412461860904	0.00473688757798	0.00384197771418	0.030628190447	0.000119180776607	0.0315678021008	0.100673467983	0.0963048489505	0.2921109955	0.0275547279237
a46	0.432409676968	0.00478824742599	0.00345102440473	0.0233329158157	0.000130314105536	0.0308098833669	0.126563402661	0.0973723663168	0.261340563167	0.0198015681412
a33	0.309088982323	0.003519242342	0.00240360993491	0.0124663375052	0.000158130678512	0.0372830924556	0.174254220887	0.125169043439	0.314320991056	0.0213363320471
</S>	0.323216441162	0.003663202621	0.00232960321745	0.0096172136026	0.000160026864256	0.0346750782278	0.176857785444	0.12137545872	0.308858665528	0.0192465170235
