 	dove	aveva	per	stare	non	aveva	</S>
a24	0.162109388	0.0837314425	0.149893515	0.296025935	0.039343155	0.244220315	0.0246762355
a20	0.204509699333	0.0736937625	0.118820670333	0.240932431667	0.024820071	0.309761865	0.0274615095
a13	0.139961153111	0.0658543875	0.114542245444	0.222356033889	0.0183857046667	0.417138198333	0.0217622678333
a37	0.0778936503703	0.0584274718333	0.166387348481	0.30332981463	0.0168760108889	0.361274299444	0.0158113927778
a24	0.0466109894568	0.0611781399444	0.24612294616	0.409946571543	0.020078448963	0.207113716481	0.00894920455927
a31	0.0301049888189	0.0733176649815	0.258741445387	0.384524367181	0.0459705059877	0.195119405494	0.0122216399864
a20	0.0532581919396	0.0753157399938	0.242010905129	0.401071732394	0.0483100191626	0.168000153498	0.0120332512288
a0	0.0816411559799	0.0784621179979	0.248163138376	0.492882544131	0.0230197395542	0.0710187584993	0.0048125466096
a20	0.0877164073266	0.0778211323326	0.239588549459	0.539331581377	0.0152921055181	0.0378032524998	0.00244699923653
a31	0.0657379541089	0.0638132704442	0.20168496982	0.540346037126	0.019162440506	0.104261968167	0.00499339447884
a8	0.0343729563696	0.0563929134814	0.17456437994	0.573238842375	0.023490452502	0.131174437722	0.00676602992628
a23	0.0273679101232	0.0590466118271	0.175797403313	0.613245267458	0.0305026905007	0.086604555574	0.00743557607543
a38	0.0213598217077	0.0696887972757	0.177947071104	0.559611745819	0.0561812185002	0.101221723191	0.0139896263585
a33	0.0168098009026	0.0676243120919	0.173513683701	0.510671798606	0.0740248161667	0.136305604397	0.0210499691195
a31	0.0164463596342	0.0467137246973	0.135907744567	0.532151959535	0.0585900337222	0.188794438132	0.0213957407065
a24	0.0154504778781	0.0430893405658	0.159187064856	0.538968859845	0.0557909762407	0.169439274044	0.0180740142355
a18	0.012246208626	0.0605745635219	0.220381678285	0.480803493282	0.0850381887469	0.121492816015	0.0194630560785
a31	0.0138136062087	0.0513874878406	0.176052946095	0.472385797761	0.0779454329156	0.186717115338	0.0216975923595
a33	0.0136456790696	0.0375381136135	0.139553828698	0.488308322587	0.0762824576385	0.223922125113	0.0207494454532
</S>	0.0110125210348	0.0403840183068	0.156201614349	0.477610446294	0.0974253288193	0.197073612556	0.0202924392266
