 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.1208633825	0.00198699615	0.012569217	0.00117100585	0.05776296	0.0125224895	0.2244105725	0.008276402	0.0802753575	0.044461064	0.037455043	0.385384365	0.0128611625
a39	0.151091410833	0.00267728701667	0.012373559	0.00123305201667	0.07535221	0.0140415298333	0.285466594167	0.00927774116667	0.0673837688333	0.0378369026667	0.0314508416667	0.297337898333	0.0144772195
a31	0.183667230278	0.00344292527222	0.0106400371	0.00124516782556	0.0774137833333	0.0135303746111	0.288679208056	0.00850694722222	0.0563109262778	0.0317657052222	0.0264684135556	0.283553626111	0.0147756378333
a18	0.150015591759	0.00339392932407	0.0141795601333	0.00131699996185	0.123718587778	0.021031534537	0.314638402685	0.0108853990741	0.0482254247593	0.0269849090741	0.0220326198519	0.247752202037	0.0158248276111
a37	0.0894996669197	0.00277539384136	0.0263695937111	0.00149223225395	0.205655755926	0.041881777179	0.348700220895	0.016618448358	0.0359851015864	0.0172579300247	0.012751961184	0.181573724012	0.0194382102037
a11	0.0704621236399	0.00339855888045	0.0459989825704	0.00180350381798	0.233740441975	0.0658948040597	0.336236393632	0.0234021281193	0.0381465891955	0.0144634765082	0.00944128296133	0.137756293337	0.0192554360679
a18	0.116580851213	0.00624980596015	0.0701621575235	0.00247716313933	0.222256833992	0.0814297496866	0.292598167877	0.0304778450398	0.0425079290652	0.0139820180027	0.00789420878711	0.0981972571123	0.0151860036893
a31	0.130210250404	0.00642877355338	0.0596950108412	0.00237925211311	0.165810471331	0.0628644632289	0.232833755959	0.0239005311799	0.0812943196884	0.0307359926676	0.0206294363957	0.170005216371	0.0132125005631
a18	0.093479613468	0.00432129105113	0.0622522819471	0.00216840170437	0.16603164711	0.0652807410763	0.22175925532	0.02556061856	0.0931459615628	0.0361171072225	0.0249270564652	0.191755849457	0.013200162521
a46	0.138829527823	0.00730968331704	0.0889609739824	0.00260623623479	0.204321445703	0.0850145270254	0.234394235107	0.03395198952	0.0625244635209	0.0213742734075	0.0123838034884	0.0975438094857	0.0107850423737
a31	0.151510522608	0.00794872000568	0.0676141693275	0.00238411704493	0.158500385234	0.0610634680085	0.205920375036	0.0237760443733	0.0941625258403	0.0338552824692	0.0211558524961	0.161116222162	0.0109923553246
a46	0.090382943536	0.00442587480189	0.0627335044425	0.00194139524831	0.176557115078	0.0648937250028	0.220992438345	0.0239312946578	0.0998525302801	0.0364508068231	0.0238159116987	0.182049377387	0.0119731111082
a31	0.065246796512	0.0031178050673	0.0604561921475	0.00175312984944	0.186776088359	0.0662918896676	0.235309586115	0.0238421792193	0.104190505093	0.0359702726077	0.0224536594329	0.183159775796	0.0114321153694
a15	0.0428638218373	0.0020190527891	0.0431773200492	0.00132498044981	0.198166732786	0.0642253145559	0.256306948705	0.0213002207398	0.106865553031	0.0360535545359	0.022323429711	0.192603878599	0.0127691691231
a46	0.0365607399458	0.00180131926303	0.0569897653497	0.00112735464994	0.281057757595	0.089179984852	0.300675066235	0.0271304752466	0.0632591463437	0.0187518568453	0.010624709737	0.101414019533	0.011427806041
a31	0.0459298566486	0.00211343252101	0.0487728359499	0.00115029804998	0.240795829198	0.0699215016173	0.279249298745	0.0199313875489	0.0907541761146	0.0276325782818	0.0156384778457	0.148718719844	0.009391631347
a13	0.0343537872162	0.00150054986034	0.0339265594833	0.00091087181666	0.239744379733	0.0621530225391	0.288846399582	0.016253924983	0.0972524927049	0.0299513632939	0.0172092197819	0.168563421281	0.00933401411567
