 	sono	stato	sempre	poveretti	</S>
a20	0.000862738585	0.243418965	0.28827432	0.44173418	0.0257098055
a4	0.000702002821667	0.160992635	0.248206796667	0.56809807	0.0220004941667
a31	0.000576624700556	0.165279881667	0.236121768889	0.57651628	0.0215054603889
a38	0.000514517431852	0.180506703889	0.239376802963	0.55435055	0.0252514397963
a31	0.000240861698951	0.205778517963	0.259439294321	0.513832966667	0.0207083765988
a7	0.000139705801184	0.180764485988	0.230686598107	0.575224285556	0.0131849578663
a31	5.34923492613e-05	0.121140335329	0.210505072702	0.657504175185	0.0107969529554
a21	2.46873529871e-05	0.092635476443	0.185567234234	0.711816991728	0.00995560731847
a20	9.35707366237e-06	0.049387983481	0.125983701411	0.816365030576	0.00825390377282
a8	3.62524379875e-05	0.090041217827	0.166987193804	0.734625663525	0.00830967559094
a31	6.35922449958e-05	0.165446075942	0.253172377935	0.569019474508	0.012298496197
a33	4.54590039986e-05	0.145020955314	0.244983355978	0.596793224836	0.0131570177323
a20	3.00821996662e-05	0.0807863961047	0.174759658659	0.733868774945	0.0105550607108
a31	2.98534468887e-05	0.0673055697016	0.171144869553	0.752441458315	0.00907819303693
a7	2.43212654629e-05	0.0544855262339	0.152354201851	0.783584586105	0.00955132834564
a31	2.07621929876e-05	0.0323091017446	0.11667720595	0.842734195368	0.00825874624855
a11	2.34501266625e-05	0.0240268389149	0.106281555317	0.861361665123	0.00830651221618
a31	2.67913258875e-05	0.017867862305	0.091831023439	0.882830675041	0.00744365687206
a13	3.83439066292e-05	0.016078887435	0.0903864361463	0.88710931168	0.00638701409069
a18	7.58487788764e-05	0.0149509958117	0.0829210920488	0.892860603893	0.00919146236356
a31	8.51846402921e-05	0.0167378422706	0.0847469006829	0.890941301298	0.00748883225452
</S>	6.5555366146e-05	0.0178405901353	0.0866757503415	0.890903800649	0.00451438582726
