 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.23909191	0.020288247	0.479797065	0.0061163225	0.075375536	0.17663123125	0.002699739
a18	0.189214576667	0.022368847	0.301516581667	0.00324588393333	0.122555915333	0.35676070375	0.00433754003333
a31	0.232857898889	0.019463974	0.217058853889	0.00193508604444	0.131808388444	0.39195801125	0.00491781227778
a20	0.240917412963	0.0153644289333	0.19629451463	0.00204017164815	0.136894122815	0.39854711375	0.00994221609259
a31	0.231309707654	0.00837585724443	0.31204947821	0.00234485724938	0.111368047938	0.322944462917	0.0116075728309
a37	0.187172942551	0.00558832664814	0.39228664607	0.00531473844979	0.120547349646	0.269221945972	0.0198680327436
a18	0.0904993288503	0.00369522464938	0.29527204869	0.0129457834833	0.184150143215	0.379309948657	0.0341275129145
a46	0.107028834283	0.00585193574979	0.29748167623	0.0218669018278	0.177673617738	0.357424862886	0.0326722076382
a31	0.145123514761	0.0075805179166	0.467433238743	0.0197176336093	0.118625905913	0.220656644629	0.0208625998794
a46	0.102029800254	0.0052384959722	0.498314372914	0.0154704328698	0.124284675304	0.23477113521	0.0198910866265
a31	0.0697189520847	0.0041093724574	0.521853717638	0.0142598811566	0.129119601768	0.241348341737	0.0195900893088
a46	0.0553129326949	0.0033852425858	0.502125649213	0.0093637370522	0.134435513923	0.280034300579	0.0153425998696
a31	0.047423889565	0.0030272946286	0.494511809738	0.00742118615073	0.138374832308	0.29552206286	0.0137189033565
a46	0.0480097295217	0.0030052518762	0.480900866579	0.00566815925024	0.129394648436	0.322913216953	0.0101080888522
a31	0.0578489475072	0.00353153615873	0.464038302193	0.00483894495008	0.126895611145	0.334294927318	0.00855170138407
a18	0.0654135018357	0.00394337251958	0.460807507398	0.00461335585003	0.120158472048	0.337185730773	0.00787805456136
a31	0.0898789852786	0.00532700363986	0.441035699133	0.00479808681668	0.113719160016	0.337858437591	0.00738259885379
a37	0.111259555093	0.00655580901329	0.443636873044	0.00503002493889	0.108362392672	0.317197239864	0.00795806461793
a13	0.0961932183643	0.0057229389711	0.265669997681	0.00474989331296	0.145764297557	0.468783046621	0.013116613206
a31	0.164077739455	0.00944021415703	0.358230189227	0.00591913543765	0.111339617852	0.340681820207	0.0103112921353
a20	0.184889514818	0.011392863719	0.399068909742	0.00678662301255	0.105872247951	0.279923631402	0.0120662211118
a31	0.218350553273	0.0140031329063	0.386564083247	0.00794279620418	0.102052312984	0.258370315467	0.0127168164706
a20	0.232599541091	0.0161391889688	0.391676881082	0.00885864073473	0.101212124661	0.233584466822	0.0159291129235
a31	0.247941573697	0.0181764006563	0.380966213694	0.00982729591158	0.100604159887	0.225380580274	0.0171037397745
a20	0.254852097899	0.0199699988854	0.383465424565	0.0105374143039	0.100535438296	0.210926624758	0.0197130130582
</S>	0.183328643949	0.0178217499427	0.322706842283	0.00976198865195	0.140656104148	0.295679837379	0.0300448565291
