 	lo	posso	finire	di	scrivere	</S>
a20	0.654677835	0.00152165915	0.007165269775	0.0376875075	0.2808683165	0.018079457
a31	0.524712125	0.00118676825	0.00297233270833	0.0226154528333	0.428042038833	0.020471327
a39	0.385400901667	0.000885947216667	0.00155483716944	0.0281291962778	0.553658712944	0.0303704566667
a24	0.234253077222	0.000810476138889	0.00213569472315	0.0615047654259	0.639244670981	0.0620513412222
a18	0.383255929074	0.00142149821296	0.00466068637438	0.068303370142	0.480306056994	0.0620524690741
a24	0.565760496358	0.00153235983765	0.00601985349146	0.0535464763807	0.323809585665	0.049331228358
a31	0.573782598786	0.00111939925922	0.00542813073049	0.108885510127	0.261120595222	0.0496637544527
a20	0.490653899595	0.00149792243307	0.00733312591016	0.148371903376	0.282623471741	0.0695196931509
a31	0.311419849865	0.00151725704436	0.00767628783672	0.223778281125	0.370758063914	0.084850267717
a1	0.163928078622	0.00206898391479	0.0102306341456	0.262776813708	0.467483121305	0.0935123359057
a31	0.0959016482073	0.00252216183826	0.0118240311485	0.306962967903	0.498153373768	0.0846358259686
</S>	0.0843085891036	0.00194738781913	0.00883748372425	0.403058833951	0.444746486884	0.0571012639843
