 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.0037946199	0.11054753	0.037138963	0.0423686585	0.185950015	0.568388925	0.0518112835
a35	0.00381295996667	0.0659496413333	0.0185757570333	0.0283500338333	0.232325068333	0.610231475	0.0407550565
a20	0.00237138858889	0.0297579104444	0.00825417574443	0.0184368932778	0.223287456111	0.676510905	0.0413812475
a31	0.0021752828963	0.0200866454815	0.00563047228148	0.0149097487593	0.174119658704	0.738640948333	0.0444371985
a20	0.00182996249877	0.0198833734938	0.00721260892716	0.0193177092531	0.134018976235	0.773006506111	0.0447308311667
a31	0.00160993379959	0.0239941221646	0.0160686264757	0.0420759384177	0.104464782078	0.766361292037	0.0454253017222
a20	0.00158355586653	0.0462889050549	0.0341257664919	0.0820431161392	0.107156777359	0.680681330679	0.0481205405741
a13	0.00299716708884	0.170869790018	0.0662665388306	0.0994619137131	0.105177092453	0.505856866893	0.049370626858
a24	0.00527751219628	0.287129426673	0.0993825676102	0.101635862904	0.0821557858177	0.379919845631	0.044499029286
a46	0.00890440499876	0.343141532224	0.115472649203	0.0947361843013	0.0667865049392	0.328642058544	0.0423167054287
</S>	0.0118757819994	0.388099136112	0.119493704601	0.0785669771507	0.0579001044696	0.300310444272	0.0437538777144
