 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.90672005	0.000206069462	0.00171270465	0.0037590949	0.000121939735	0.00252697075	0.074143255	0.0039041808	0.0042852955	0.0026205442
a31	0.824997816667	0.000233001814	0.00164658558333	0.00294705066667	0.000115203248333	0.00259570891667	0.137276131667	0.00946037426667	0.0152162083	0.00551198173333
a28	0.758897638889	0.000174132398	0.00110866462778	0.00187766405556	0.000123954502778	0.00198273547222	0.195894210556	0.0121478360889	0.0209363547667	0.00685680574444
a31	0.791432846296	0.000214560119333	0.000928216862593	0.00157562205185	0.000119944897593	0.00145852303741	0.173483073519	0.00914716302963	0.0162290805889	0.00541098108148
a29	0.785034595432	0.000236351023111	0.000971495107531	0.00166476681728	0.000155022159198	0.0023964044258	0.172584851173	0.0115647956765	0.0172259311963	0.00816581769383
a39	0.773512878477	0.000189957197704	0.00100954296918	0.00167572697243	0.000183629909733	0.00421188737527	0.180315960391	0.0132453055588	0.0156978037321	0.00995732373128
a31	0.849178959492	0.000292061572568	0.00122701825639	0.00246423752414	0.000186563849911	0.00372069899176	0.11012216013	0.0111514291863	0.0144798319107	0.00717704041043
a39	0.815829486497	0.000337047637523	0.0021564990188	0.00470029850805	0.00025287994997	0.0151851748639	0.125777910043	0.0124024393954	0.0147383279702	0.00861993113681
a41	0.814772862166	0.000240579552508	0.00302288390627	0.00676224850268	0.000249887273323	0.0228945196213	0.123818486681	0.0101583703985	0.00976875605673	0.0083114086456
a10	0.908853487389	0.000176029530836	0.00309763503542	0.00733847183423	0.000163330761108	0.0135363986738	0.053515782327	0.00460395273283	0.00453438785224	0.00418054014853
a31	0.908710942463	0.000366186250279	0.00385435061181	0.0121569929447	0.000260134630369	0.0133505286913	0.047842664209	0.00576931857761	0.00428862025075	0.00340028504951
a18	0.861666560821	0.000420955753426	0.0045337122706	0.0165972646482	0.000317746840123	0.0206353728971	0.0658261327363	0.0115457491925	0.00975073295025	0.0087058030165
a31	0.85174268694	0.000630283287809	0.00496106982353	0.0184222612161	0.000375230266708	0.0232698809657	0.0697671889121	0.0113320530642	0.0100329623168	0.00946640933883
a3	0.850182472313	0.0010156092626	0.00487910914118	0.0174630024054	0.000426113055569	0.0199292713219	0.0823731679707	0.00946319935473	0.00794147843893	0.00632655811294
a18	0.691239034104	0.0011112861542	0.00386722051373	0.0129259328018	0.000436354318523	0.023716100774	0.18435205099	0.0312026114516	0.0324914484796	0.0186579057043
a31	0.669189211368	0.0024238240514	0.00595055830458	0.0145098756006	0.000635384506174	0.0219915553913	0.19275434533	0.0350575497839	0.0372621034599	0.0202255313948
a23	0.668350570456	0.00363257351713	0.00728389876819	0.0142382018669	0.000951308702058	0.0164550522638	0.201352556777	0.0350318458946	0.0360706884533	0.0166332646249
</S>	0.536742035228	0.00361431025857	0.0062560328841	0.0111025259334	0.00116470705103	0.0196283131319	0.294085558388	0.0516215329473	0.0528661342266	0.0229188473125
