 	mi	si	gonfiò	il	dito	</S>
a41	0.1017808591	0.0609860885	0.48894475	0.34157406	0.005008511	0.00170572635
a20	0.107250207367	0.0513138591667	0.498135616667	0.33718098	0.00312905906667	0.00299026788333
a39	0.0434503443223	0.0309599852222	0.562850192222	0.356070523333	0.00248116232222	0.00418780939444
a31	0.0235991409741	0.0273450895741	0.595098550741	0.348419251111	0.00213829530741	0.00339971299815
a37	0.016671471758	0.0260239931914	0.612162936914	0.33686537037	0.0027049236358	0.00557135053272
a21	0.0104520290193	0.0335130423971	0.631981932305	0.306977183457	0.0058652437786	0.0112106081776
a38	0.0120465416731	0.0625873841324	0.647703810768	0.254141987819	0.0094116609262	0.0141086073925
a18	0.0123448475577	0.0759360513775	0.651057726923	0.234210919273	0.0109757343087	0.0154746691308
a46	0.00913456535257	0.0649418014592	0.667592332308	0.234140129758	0.0100956414362	0.0140954777103
a31	0.00500387778419	0.0380812239531	0.724096377436	0.218380119919	0.0063028558454	0.0081355400901
a20	0.00242403609473	0.018827536451	0.733805802479	0.23328661664	0.00606331964847	0.0055927342167
a46	0.00180564999824	0.0165224691503	0.735583390826	0.233114575547	0.00770440604949	0.00526951187223
a31	0.00235405129941	0.0121728541834	0.794942576942	0.182768861849	0.00524228194983	0.00251933202408
a8	0.00285712843314	0.0131527235278	0.798134405647	0.17783232395	0.00635477108328	0.00166862244136
a31	0.00278386247771	0.0135349337093	0.789036615216	0.185726501317	0.00742189722776	0.00149616976712
</S>	0.00273443823885	0.00880941765465	0.803944007608	0.177986485659	0.00545383591388	0.00107178906356
