 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.04069850655	0.338091415	0.13905097	0.2662065365	0.00822705675	0.2025507385	0.0051747498
a46	0.04325285435	0.297592901667	0.0902263766667	0.140799109833	0.00787729658333	0.412240712833	0.0080107316
a31	0.0213884186167	0.193311867222	0.133077152222	0.181976076611	0.00699807586111	0.455908970944	0.00733946153333
a35	0.0117988614389	0.160919995741	0.138992839741	0.19704886887	0.0055016789537	0.478879126981	0.00685867484444
a31	0.0064164750463	0.14477839858	0.11637856558	0.301533132957	0.00374983378457	0.421308852327	0.00583480038148
a20	0.00405178236543	0.22217888286	0.11819310186	0.352888237652	0.00455270372819	0.290299434109	0.00783591456049
a31	0.00190435309181	0.246480564287	0.11037296062	0.404874139217	0.0057322067094	0.22210354237	0.0085322728535
a39	0.00111984168394	0.258698581429	0.112465845207	0.415950686406	0.0084563203698	0.19120448179	0.0121042899512
a3	0.00131371442798	0.424511037143	0.106507130069	0.217967852135	0.0121875661233	0.218565607263	0.0189471193171
a31	0.00141259072266	0.381439312381	0.167749290023	0.296270024045	0.0113454370411	0.128397095421	0.0133862559724
a7	0.00100314655422	0.34725116746	0.171036980008	0.312461979682	0.0184207806804	0.12406481814	0.0257611335241
a10	0.00135814778474	0.469959139153	0.132646696669	0.160320664894	0.0277719012268	0.164489726047	0.0434537391747
a31	0.00155072979491	0.399632683051	0.19360769889	0.223381558298	0.0279039440756	0.121732183349	0.0321912258916
a11	0.0011616684783	0.322564797684	0.19121957763	0.237784099433	0.0323989263585	0.17022972245	0.0446412214639
a18	0.00120869927277	0.335311599228	0.143318190543	0.145570663144	0.0412269204528	0.26049955415	0.0728643871546
a28	0.00172274922426	0.309668783076	0.181316400181	0.143016377715	0.0465421381509	0.242091541383	0.0756420557182
a31	0.00249036070809	0.306470794359	0.22692821006	0.192593969238	0.0401640613836	0.177504050461	0.0538486004061
a11	0.00256713706936	0.26922792812	0.210421636687	0.201768996413	0.0397343104612	0.218410850154	0.0578691419687
a13	0.00265635698979	0.20440217604	0.230614372229	0.184913032138	0.0439340451537	0.262459630051	0.0710203773229
a31	0.0047624166966	0.265368752013	0.256640610743	0.221536694046	0.0309891777179	0.178552076684	0.0421502781076
a20	0.0051157197322	0.263316690671	0.235587990248	0.252384918015	0.029154574906	0.179531278895	0.0349088183692
a31	0.0061091970774	0.27234537689	0.204318070083	0.282192196005	0.0267278335353	0.176999319632	0.0313079917897
a8	0.00733481489247	0.27196844563	0.154745836694	0.339000542002	0.0156026504118	0.194896209877	0.0164514872632
</S>	0.00628844274623	0.183210782815	0.142655458347	0.375521221001	0.0143893382059	0.262069919938	0.0158648101316
