 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.7401568	4.4762713e-05	0.045412512	0.081508757	0.0387308865	0.0053461315	0.00550367185	0.078717177	0.0045793003
a15	0.553751153333	4.6366291e-05	0.032478408	0.0913307523333	0.0454926588333	0.00814082466667	0.0175879271833	0.241288625667	0.00988325586667
a31	0.337105677778	5.5841867e-05	0.0217805506667	0.0565875607778	0.0435989192778	0.00988742022222	0.0259344790611	0.489344485222	0.0157050592889
a21	0.272551955926	5.41095933333e-05	0.0174816355556	0.0430606792593	0.0402068027593	0.00836727040741	0.0246718830204	0.575504225074	0.0181014570963
a31	0.284152651975	6.43106067778e-05	0.0180461251852	0.0378582590864	0.0380531765864	0.0069731742358	0.0218143656735	0.575966395025	0.0170715506988
a8	0.288216453992	6.85868692593e-05	0.0193300100617	0.0302202100288	0.0321476951955	0.00611965751193	0.0162626522245	0.590335231675	0.0172994945663
a31	0.261759271331	6.00306520864e-05	0.0391255983539	0.0437742366763	0.0541220370652	0.0106742631706	0.0158325230748	0.554974377225	0.0196776671888
a20	0.268400310444	5.44644293621e-05	0.0914497894513	0.158203328892	0.0787424936884	0.0124913930569	0.0126607053583	0.362892532408	0.0151049633963
a39	0.405357550148	3.26687267874e-05	0.12026125815	0.226351096297	0.0675072378961	0.00803426201897	0.00690796265277	0.157394541803	0.00815339389877
a20	0.608411316716	3.24293239291e-05	0.0997142043833	0.168578322099	0.0393639359654	0.00471118090632	0.00410711708426	0.069353873601	0.00572760986626
a46	0.716738305572	3.17468819764e-05	0.0854177681278	0.128518077366	0.0224072516551	0.00312023340211	0.00296538159475	0.0359641862003	0.00483703915542
a31	0.555703085191	4.18477046588e-05	0.171631199376	0.165819039122	0.072548676885	0.00539932933404	0.00235370903158	0.0237585837334	0.00274453825181
a39	0.308987645064	5.95326932196e-05	0.223285013125	0.245253653041	0.109326325628	0.0140123501113	0.0132431192772	0.0680840532445	0.0177483215506
a31	0.215198741688	7.90963094065e-05	0.250332207708	0.303818664347	0.099215641876	0.0141168871371	0.0163177273257	0.0783403275815	0.0225807269169
a20	0.124371108896	0.000101306983135	0.253929759236	0.301531294782	0.105549950625	0.0172646778124	0.0240976050086	0.135693275694	0.037461041039
a31	0.143065227965	0.000190650531045	0.240986413079	0.280785864927	0.0900182102083	0.0180817136041	0.0267937511029	0.157506546231	0.042571623413
a46	0.151827216988	0.000350988043682	0.220581401026	0.241459394976	0.0781499667361	0.0132619882014	0.0226716914676	0.240641733077	0.0310555982043
a31	0.203928823329	0.000678392147894	0.193705280342	0.192023241659	0.0736188955787	0.0118433150671	0.0214429470892	0.275479884359	0.0272791936681
a46	0.231179884443	0.000993038682631	0.170436781114	0.158638120553	0.0613326531929	0.00899692802237	0.0159650372964	0.333454264786	0.0190032698227
</S>	0.154317007221	0.00105999284132	0.109852657057	0.117337155277	0.0546929885964	0.0105114225112	0.0202810486482	0.508203302393	0.0237444024114
