 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.034089512	0.175747475	0.24040618	0.207440352	0.07646331	0.0608477145	0.0849245825	0.020016044	0.000625071915	0.00594881937	0.062225644	0.00808721268	2.49927685e-05	0.02232814016	7.1946065e-05	0.0006191804355	0.0001338092745
a31	0.031596855	0.128086548333	0.162110088333	0.160842935333	0.126820186667	0.120635384833	0.127479594167	0.0227620156667	0.000650968458333	0.00657312672333	0.074220938	0.01024052096	3.43450928333e-05	0.02661145572	0.000104074105	0.00101209184517	0.0002188485215
a20	0.0249589503333	0.131001356111	0.165084961111	0.162418805111	0.139145418889	0.124561281611	0.139210608056	0.0120729495556	0.000310653019444	0.00313704487444	0.0689540026667	0.00646655132	2.50236359444e-05	0.02159779524	7.51254333333e-05	0.00080718943839	0.000172269086167
a31	0.0212044751111	0.145438158704	0.18872926037	0.18304118837	0.128090412963	0.098748930537	0.148790769352	0.0060353493852	0.000162983430815	0.00135461934815	0.0579878112222	0.00326962254	1.25411549815e-05	0.01660563308	3.48682561111e-05	0.00041063398613	8.27491410557e-05
a28	0.015979641037	0.178638162901	0.234545533457	0.189408036123	0.111376057654	0.0791634055123	0.138156459784	0.0031361854284	9.34141399383e-05	0.000622702399383	0.0361815830741	0.00178565978	8.38519512717e-06	0.0105658536933	2.3575002037e-05	0.000260331092043	5.49887383519e-05
a37	0.0166722380123	0.235811037634	0.312170654486	0.174495852041	0.0835599525513	0.0498857955041	0.0868719945947	0.0018014846428	7.08882796461e-05	0.000382018276461	0.028401884858	0.00129302992667	5.91563610906e-06	0.00835712776443	1.95537850123e-05	0.000161133104014	3.94013104506e-05
a16	0.0212652310041	0.248247702545	0.367030541495	0.18228193068	0.0659653155171	0.035615770168	0.0586154591982	0.0010629372476	4.5544572882e-05	0.000293945275487	0.0144485601193	0.00096104550889	3.28345550302e-06	0.00405097042148	1.26319800041e-05	7.8045940838e-05	2.10626568835e-05
a21	0.033490819668	0.233345597515	0.379645053832	0.218516490227	0.052908321839	0.0256506097227	0.0452143927327	0.0007494512492	3.44593456273e-05	0.000264228718496	0.00746529593977	0.000778108882963	1.87412710101e-06	0.00188531837383	6.9486002347e-06	3.34154127793e-05	9.58319836117e-06
a31	0.033392576556	0.251956562505	0.392719657944	0.209860560076	0.043419481613	0.0210047575742	0.0418591635776	0.000641301049733	2.46342798758e-05	0.000199312606165	0.00318579291326	0.000708544707654	1.82716433367e-06	0.00097859352461	7.5271426449e-06	2.99404685931e-05	9.72717345372e-06
a37	0.0231566115187	0.237063034168	0.401953192648	0.243872916692	0.036231440871	0.0164167745247	0.0372295571925	0.000604281649911	3.43963852919e-05	0.000230864882055	0.00195328160442	0.000553347745885	2.02558681122e-06	0.000652893348203	8.03345338163e-06	2.73879558644e-05	9.95233638457e-06
a21	0.0221303161729	0.169188631389	0.369888637549	0.342183345564	0.040013375957	0.0157253401749	0.0379647123975	0.000459038303304	3.96627610973e-05	0.000234660254018	0.00138055373481	0.000354233441962	1.48736519374e-06	0.000413049846068	4.83281716054e-06	1.28846673548e-05	5.24260339486e-06
a27	0.0201351050576	0.128644560463	0.340609862516	0.408214228521	0.0427507856523	0.015286309725	0.0426228141325	0.000398416671101	3.66384243658e-05	0.000171142528006	0.000735932421603	0.000186387880654	8.74354901247e-07	0.000196309418689	2.36317755351e-06	5.69824058493e-06	2.53717056495e-06
a41	0.0168505990192	0.105315436821	0.324766904172	0.44770100284	0.0437031645508	0.015065588575	0.0452595847108	0.000380268007034	3.85333827886e-05	0.000151196989335	0.000531349003868	0.000112227675218	6.48846113749e-07	0.00011689571623	1.5349925845e-06	3.34607709498e-06	1.71774688832e-06
a10	0.0139380110064	0.096033305607	0.324693824724	0.462561270947	0.0420567925169	0.014480948525	0.0449708649036	0.000381230702345	4.03234975962e-05	0.000149250753112	0.000507723654623	8.56790867393e-05	5.56621557916e-07	9.445982541e-05	1.3445255615e-06	2.84261619833e-06	1.62443012944e-06
a3	0.0104033176688	0.0886873252023	0.330940088241	0.473202456982	0.0386244235056	0.0134927045083	0.0433186749679	0.000404882850782	4.51853125321e-05	0.000162898657704	0.000548171751541	7.29372155798e-05	5.51643339305e-07	9.01224551367e-05	1.44125445383e-06	3.03919293278e-06	1.83530350981e-06
a11	0.00780792855627	0.0802093750674	0.333372859414	0.489109085661	0.0340192991685	0.0118132091694	0.0423545083226	0.000477734913594	4.9713084844e-05	0.000158799059235	0.000489003950514	5.76141295266e-05	5.40178473102e-07	7.41397863789e-05	1.40991088461e-06	2.93690944426e-06	1.86063330327e-06
a8	0.00653461851876	0.0817314216891	0.349789173138	0.481922221887	0.0291158203895	0.00981970905647	0.0398751427742	0.000564273801198	4.9720027948e-05	0.000141969219745	0.000358039856838	4.17950375089e-05	4.54612584367e-07	5.08388661263e-05	1.09434906154e-06	2.24825054809e-06	1.45838088776e-06
a20	0.00552088550625	0.077873410563	0.349645157713	0.491844337296	0.0257121957965	0.00843071301882	0.0397414485914	0.000667488117066	4.77563496493e-05	0.000126139585248	0.000307850725613	3.58769971696e-05	4.23764114789e-07	4.11346313754e-05	1.12169882051e-06	2.4371683827e-06	1.63960688259e-06
a15	0.00409700063542	0.062501697521	0.331646305904	0.522870215765	0.0248160732655	0.00812629933961	0.0445379131971	0.000857324972355	5.54418145498e-05	0.000117382160416	0.000302508588538	2.90489003899e-05	4.29877158263e-07	3.62011417918e-05	1.26657920684e-06	2.89735929423e-06	2.0090752942e-06
a31	0.00377577667847	0.105818066507	0.417335868635	0.412731931922	0.0181022700885	0.00603929124654	0.034434284899	0.000873832137452	5.72341488499e-05	0.000232567146805	0.000364699309513	0.000125955043463	8.84604919421e-07	9.51318285973e-05	3.80900823561e-06	5.95247319808e-06	2.45209259807e-06
a0	0.00313022369282	0.115738594502	0.444688369545	0.383947400641	0.0144027516962	0.00484745868218	0.0309193894663	0.00110209079248	6.33079636166e-05	0.000297031962268	0.000542094569838	0.000169299525154	1.22997323981e-06	0.000130562106199	5.8594103452e-06	9.94108139936e-06	4.37287669936e-06
a8	0.00194483163094	0.0736180885007	0.393000303182	0.46792990688	0.0159382668987	0.00526952949406	0.0396895931554	0.00160852356416	7.05468462055e-05	0.000212367810756	0.000538226289946	8.13160750513e-05	8.27047759937e-07	8.15573233997e-05	3.88367451507e-06	7.96140046645e-06	4.23734916645e-06
a20	0.00178110624365	0.0644452498336	0.390093801061	0.477974162293	0.0150989739662	0.00507368883135	0.0425197583851	0.00198009592139	6.78468017352e-05	0.000176797760252	0.000601595976649	6.57121043504e-05	1.03989266665e-06	9.09271324666e-05	6.14794830502e-06	1.47737964888e-05	8.30805565548e-06
a31	0.00231594551455	0.0874554556112	0.470684433687	0.384588900764	0.0120422984887	0.00446696554378	0.034740781795	0.0018848179738	6.77042852451e-05	0.000319519493417	0.00110198570555	0.00011391649145	1.29623055555e-06	0.000180290357489	7.92767643501e-06	1.81564252629e-05	9.64928745183e-06
a28	0.00270129823818	0.0977453585371	0.500260251229	0.340511923588	0.0131050483296	0.00542438391459	0.0348443189317	0.0022658049246	8.8143648415e-05	0.000475270231139	0.00189621356852	0.00020885690715	3.26421871852e-06	0.000364175132496	2.31975484783e-05	5.54255181876e-05	2.71307193839e-05
a31	0.00297233201273	0.0956116995124	0.50681228041	0.329793961196	0.0141714986765	0.00633178897153	0.0377495436439	0.00271271284153	0.000102536342805	0.000547348043713	0.00242539182284	0.000222830845717	3.83532061617e-06	0.000414367760832	2.77327768261e-05	6.73017858292e-05	3.28485030746e-05
