 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.0623025235	7.655378e-06	0.0075533112	0.005356901	0.20637337	0.29169482	0.39021611	0.036495287
a21	0.0279063093333	5.1090157e-06	0.00880056506667	0.012539174	0.272145073333	0.32348612	0.312472316667	0.042645314
a31	0.0176842232778	4.95463126667e-06	0.00816832522222	0.0134781463333	0.264211261111	0.320090133333	0.327000295556	0.049362687
a21	0.0139431194259	4.60061168889e-06	0.00578427460741	0.0084201963111	0.244293413704	0.332006311111	0.350093088519	0.045455024
a31	0.026739530142	4.6486984963e-06	0.00611637320247	0.00587463783703	0.194762547901	0.29783260037	0.42264234284	0.046027359
a13	0.033327283714	4.73483829877e-06	0.00680376240082	0.00526530727901	0.154920255967	0.28465495679	0.469088807613	0.0459349656667
a35	0.0259674955713	2.15089626626e-06	0.00744564613361	0.00770737022634	0.176564748656	0.347249645597	0.398045545871	0.0370174682222
a37	0.0421410941904	1.59573472209e-06	0.0105582700445	0.0106763434088	0.195179509552	0.373567935199	0.340988638624	0.0268866467407
a31	0.0615530880635	3.28441960736e-06	0.0118662380148	0.00918048820293	0.163700243184	0.318837701733	0.407317799541	0.0275411492469
a37	0.0494095486878	3.91787683579e-06	0.0125074280049	0.00926920346764	0.156813261061	0.308512003911	0.435628679847	0.027855965749
a31	0.0380701555626	4.42621681193e-06	0.012482561335	0.00923797182255	0.15367424202	0.312035264637	0.451270893282	0.0232245232497
a24	0.0323678358542	5.27366473731e-06	0.0129427267783	0.00967163460752	0.15518634234	0.313982228212	0.454676864427	0.0211671187499
a31	0.0286342369514	7.35139471244e-06	0.0139272765928	0.0100828670025	0.157897797447	0.323647969404	0.448294554809	0.0175079319166
a13	0.0291913966505	1.17603695708e-05	0.0129403491976	0.00899722980083	0.163253942482	0.312861383135	0.45202991827	0.0207139849722
a31	0.0490755455502	2.18360551903e-05	0.0127833500659	0.00853594926694	0.166860567494	0.312502971045	0.430383439423	0.0198363113241
a27	0.0541936318501	3.41765793968e-05	0.011585726022	0.00759940108898	0.151758269165	0.298849083682	0.447619789808	0.0283599057747
a31	0.0810165806167	5.35353064656e-05	0.0115101540073	0.00738797629633	0.144397604722	0.281830587894	0.442021106603	0.0317824382582
a35	0.0937779545389	7.69894954885e-05	0.0103923682024	0.00577793149878	0.121938289907	0.269454475965	0.469447782201	0.0291341790861
</S>	0.0595580737694	8.49490277443e-05	0.0082235499012	0.00624907794939	0.133941394953	0.288738917983	0.466287461101	0.0369165495431
