 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.134120485	0.00075148798	0.1498466942	0.0373537369	0.374956965	0.0352398198	0.25938932	0.0083414985
a31	0.102209145	0.00033878516	0.0534724292	0.0135256435333	0.485008298333	0.0138258189333	0.32515724	0.0064626845
a15	0.0661467776667	0.000156998642333	0.0211474081667	0.00583208597777	0.575754452778	0.00816040634443	0.312726016667	0.0100758885
a20	0.0331635648889	7.91598264443e-05	0.0148416421556	0.00561677515926	0.539815370926	0.0125478710148	0.373703108889	0.0202325081667
a11	0.0231206662963	8.92038354814e-05	0.0290953247185	0.0100482790531	0.467863230309	0.0230266923383	0.415725646296	0.0310309560556
a31	0.0381957257654	0.000277581868494	0.0890159862395	0.034471077351	0.42709461677	0.0515412584461	0.326688425432	0.0327153133519
a39	0.0386582792551	0.000311756512165	0.104752299413	0.0413363324503	0.412563048923	0.0587946998154	0.313026785144	0.0305567624506
a46	0.0222008117517	0.000245914616722	0.089413208471	0.0239610731501	0.396088559641	0.0391132429385	0.399887228381	0.0290899541502
a18	0.0160950029172	0.000375952208907	0.10398518749	0.0202831833834	0.370932186547	0.0356538913128	0.424115042794	0.0285595757167
a31	0.0166692343057	0.000933170149636	0.09982323083	0.0258939211278	0.386739618849	0.0415951614376	0.402858847598	0.0254867982389
a13	0.0156997714352	0.00140503194988	0.09013745861	0.0303872207093	0.388340069616	0.0412400004792	0.407551665866	0.0252387307463
a31	0.0188041661451	0.00225789038329	0.124445706203	0.0378903919031	0.368131129872	0.0421092281597	0.383454338622	0.0229071235821
a46	0.0230712633817	0.00447352179443	0.158114858734	0.0491191976344	0.367410096624	0.0437803567199	0.333330806207	0.0206998788607
a31	0.0299063534606	0.0112470100315	0.173386426245	0.0608030515448	0.352330128875	0.0399043229066	0.311542365402	0.0208803319536
</S>	0.0408847232303	0.0166809695157	0.196613523122	0.0708925857724	0.342208479437	0.0408994714533	0.275285787701	0.0165344779768
