 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
a31	0.033720113	0.0485292795	0.103915612	0.099895005	0.130075355	0.169881347	0.162699902	0.199779025	0.0073848494	0.00524707791	0.002530700745	0.032803072	0.0035386685
a24	0.0343732433333	0.0559393845	0.109275700667	0.09733978	0.145035988333	0.175400323667	0.149909538667	0.155710038333	0.0099018118	0.00693462097	0.004457717015	0.0483720593333	0.00734980483333
a28	0.0328311327778	0.0408440188333	0.0480698222223	0.0665534983333	0.173736466111	0.242942931222	0.184247906222	0.144331546111	0.00646168006667	0.00430366919	0.00381784693833	0.0448109831111	0.00704853057778
a39	0.0275075429259	0.0296993072778	0.0260709100741	0.0602352761111	0.177704448704	0.287660380407	0.226837565407	0.12603823737	0.00292776323222	0.00179362251	0.00186656412278	0.0283478393704	0.00331056422593
a17	0.0267063169753	0.0332914077593	0.0279154586914	0.0867359987037	0.165850056235	0.278553303469	0.240103618469	0.11482115779	0.00140815723741	0.000837185496667	0.00112190265093	0.0208353207901	0.00182013190864
a31	0.0245652319918	0.0323356622531	0.0254968485638	0.114108689568	0.196593815412	0.269210761156	0.20722627949	0.10450577593	0.00093017356247	0.000520179012222	0.00075603455031	0.0223210362634	0.00142953376955
a20	0.0297390069973	0.0258423190844	0.0163174388546	0.095951011856	0.182821493137	0.255047170385	0.23188452983	0.14194341531	0.000648188094157	0.000323077710741	0.000418388083437	0.0180603751211	0.00100359871318
a31	0.0311847606658	0.0214580413615	0.0117821846182	0.074395223952	0.155396829046	0.256794323462	0.260496529943	0.17212730177	0.000453513671386	0.000217878156914	0.000250946477812	0.014816511407	0.00062597366106
a17	0.0222644228886	0.0162061531205	0.0112104418727	0.0714069366507	0.146799779682	0.260283561154	0.273449646648	0.182458333923	0.000415216497129	0.000201414722305	0.000239793042604	0.014544152469	0.000520152453687
a8	0.0262612876295	0.0214238990402	0.0149338619576	0.0777947962169	0.110726066561	0.227125273718	0.296022432216	0.217689531308	0.000332159059043	0.000151948592435	0.000194649554201	0.00707549108967	0.000268615594562
a31	0.0255361467098	0.0205754283467	0.0125110678859	0.082038538739	0.132535858854	0.244079664573	0.267595037405	0.201092740436	0.000348629763014	0.000164666679145	0.000175106778067	0.0129950952966	0.000352038174854
a8	0.0172027284033	0.0130042481156	0.00957654336197	0.0686908962463	0.135925162951	0.260365404858	0.287709115802	0.190405480145	0.000366601594338	0.000182899486382	0.000218815929356	0.0159372165989	0.000414906744951
a24	0.0166124564678	0.0136210093719	0.014362224954	0.0626674887488	0.0989403309837	0.228757104953	0.324014005267	0.231219880048	0.000337488968113	0.000179673305461	0.000278484389785	0.0087260833663	0.000283794234984
a31	0.0166217138226	0.0129607484573	0.013461057518	0.0610607189163	0.115060963661	0.244363518318	0.299068701756	0.221632933349	0.000405160229371	0.000227380565154	0.000301757739928	0.0144283291221	0.000407048158328
a20	0.0119978662742	0.00797939475243	0.00698541887267	0.0477953289721	0.119212147887	0.258808356106	0.320942923919	0.208864767783	0.000416134496457	0.000216789245051	0.000322119459976	0.0160006470407	0.000458110499443
a31	0.0100041944247	0.00582198265081	0.00464460379089	0.0431793676574	0.119285352629	0.262909895369	0.329876331306	0.207679219261	0.000377380198819	0.00018610909835	0.000312386549992	0.0153155100136	0.000407623833148
a41	0.00855769520823	0.00480591211694	0.00396111089696	0.0427996218858	0.120866117543	0.264101815123	0.332035970435	0.206402619754	0.000357427899606	0.000171708406117	0.000314884839997	0.0152260310045	0.000399098124383
a31	0.00770037630274	0.00411203693898	0.00355557599899	0.0410446969619	0.118154959181	0.264026298374	0.336711416812	0.208780473251	0.000338854153202	0.000159896595372	0.000309566809999	0.0147353783348	0.000370527154794
a13	0.00725805886758	0.00382102977966	0.00344177596633	0.041004796654	0.11778122106	0.262635469458	0.337717215604	0.210745974417	0.000326860247734	0.000152225885124	0.000299266623333	0.0144591096449	0.000357026044931
a37	0.00427089098919	0.00255884239322	0.00337299342211	0.0329453135513	0.0902343316867	0.232427286486	0.387807401868	0.238319928139	0.000264589675911	0.000108172968375	0.000303259061111	0.0071053737483	0.00028164098831
a8	0.00315322602973	0.00215814983107	0.0035625623407	0.0346236711838	0.0843126572289	0.220681622162	0.401346953956	0.245093386046	0.00020585566197	7.47794874583e-05	0.000227884913704	0.0043396758161	0.000219609889437
a39	0.00280793280991	0.00210095994369	0.00368917451357	0.0363803717279	0.0824645224096	0.213929304054	0.405244151319	0.249608838682	0.000172095420657	5.72524238194e-05	0.000177545734568	0.00318497927203	0.000182859976479
a20	0.0026959096033	0.0020544647479	0.00316311707119	0.032351098576	0.0784782821365	0.207198964685	0.412977743773	0.258310452894	0.000154788086886	4.53983946065e-05	0.000144034546189	0.00225996849068	0.000165761925493
a24	0.00381794333443	0.00337876258263	0.0048620651904	0.0355579988587	0.0727266487122	0.194261451562	0.398415124591	0.284665984298	0.000167878495629	5.25525348688e-05	0.000147882460063	0.00179522963023	0.000150505578498
a18	0.00553680244481	0.00518283766088	0.00594772873013	0.0411046726196	0.0683179295707	0.178667977187	0.379606638197	0.313797048099	0.00015936414321	5.10475759563e-05	0.000132120050021	0.00136832384341	0.000127511936166
a23	0.00829699514827	0.00733576535363	0.00489181071004	0.0455567868732	0.0694208798569	0.164532515729	0.357954286066	0.3408346027	0.000114578485737	3.15303043188e-05	7.7651819007e-05	0.000857558597803	9.50401953887e-05
a24	0.0115679343828	0.0109131234512	0.00668338637001	0.0572005582911	0.0716887152856	0.15536364191	0.321257312022	0.364382627567	0.000120400261912	3.21948221063e-05	6.25006720023e-05	0.000655298065934	7.23134684629e-05
a31	0.0107311581276	0.00942539748373	0.00641117912334	0.0551102794304	0.0845922904285	0.191689997303	0.313823200674	0.323170855856	0.000218660553971	8.10559633688e-05	9.48149140008e-05	0.00454482337198	0.000106268729488
a20	0.0078762727092	0.00559818692791	0.00381339684111	0.0400835424768	0.0843426301428	0.203443922434	0.348321726891	0.300021638619	0.000231548081324	9.18644461229e-05	0.000111099158	0.00591924175733	0.000144904319829
a3	0.0069769022364	0.00570362494264	0.00343116144704	0.0383869608256	0.0713730400476	0.165504357478	0.35864525563	0.347095632873	0.000134569643775	4.6559209041e-05	8.8098926e-05	0.00247703638578	0.000136766601943
a31	0.0061857820788	0.00474201054755	0.00279331718235	0.0410196159419	0.0848622420159	0.184340755826	0.33940686521	0.332766587624	0.000154723834592	5.40599016803e-05	8.08901273333e-05	0.00347826662859	0.000114849037648
a13	0.0045500895596	0.00325208794918	0.00251911539412	0.0394887719806	0.0906355293386	0.197212768609	0.353873298403	0.303987472541	0.000172980291531	6.02473878934e-05	0.000100493164444	0.00400121634286	0.000145916587549
a31	0.0038428399532	0.00269309554973	0.00237452739804	0.0398802263269	0.0961390364462	0.202406069536	0.357012746134	0.291368430847	0.000170369203844	5.57569066311e-05	0.000100731321481	0.00380710158095	0.00014907026585
a3	0.00313637541773	0.00191241801658	0.00208298929935	0.038803983109	0.105600578815	0.218055419845	0.362334578711	0.263614023616	0.000175204994615	5.66904965437e-05	0.00011235219716	0.00391894746032	0.000196450755283
a20	0.00202821330591	0.00170524340553	0.00261324006645	0.0371378050363	0.098293699605	0.202540063282	0.389840066237	0.262387514539	0.000141409311538	4.68277708479e-05	0.000164466969053	0.00271035542011	0.000391127885094
a39	0.00205490480197	0.00229101746851	0.00369143142215	0.0435255136788	0.0928112348683	0.183517354427	0.386752575412	0.281869614846	0.000129095573846	4.75110169493e-05	0.000201934966351	0.00257645667337	0.000531392741698
a20	0.00376900953399	0.0047244780895	0.00623264214072	0.0584482758929	0.0906441882894	0.162453568142	0.357159801804	0.312154968282	0.000156683881282	6.80613229831e-05	0.000286260488784	0.00319242642446	0.000709654193899
a31	0.004482451578	0.00490118226317	0.00574961328024	0.0614779959643	0.109144887763	0.184775506047	0.328986240601	0.296207896094	0.000195627993761	7.3164901661e-05	0.000249748252928	0.00317660044149	0.0005790729673
a24	0.00317759995933	0.00312468052106	0.00424948822675	0.0533310086548	0.114427549254	0.201266742016	0.333493486867	0.283845038698	0.00018127092792	5.90671782203e-05	0.000189626464309	0.00225319904716	0.0004012224251
a46	0.00319716821978	0.00422431860702	0.00731865097558	0.0669080102183	0.104092093085	0.176629657339	0.335541612289	0.297992656233	0.00018526974264	8.00219980734e-05	0.000314175331436	0.00277228554905	0.0007440792417
a31	0.00345009807326	0.00412955070234	0.00677558962519	0.0732185820728	0.127011481028	0.200104452446	0.315570654096	0.265754208744	0.000201001017547	7.71789906911e-05	0.000265297051812	0.00277385751635	0.0006680236609
a18	0.00267729339109	0.00260689400078	0.0048205575084	0.0622611450243	0.138216448343	0.225906517482	0.333974481365	0.224457026248	0.000207960095849	8.19957782304e-05	0.000275272051937	0.00359595110545	0.000918407500633
a31	0.00236310759703	0.00204942503359	0.00406330035613	0.0570966700081	0.147838594114	0.241113659161	0.337913027122	0.202178355416	0.00019097762195	7.94443530768e-05	0.000276648167312	0.00383566240182	0.00100110050554
a20	0.00213077453234	0.00154434997786	0.00242801123871	0.0468931170027	0.157716001371	0.262736463054	0.341040519041	0.179694645139	0.00016175894065	6.19332493589e-05	0.000205988025771	0.00447355996727	0.00091287920718
a24	0.00169045171078	0.00146090079262	0.00297636414624	0.0438741683342	0.13930905379	0.250317681018	0.372946906347	0.179889945046	0.000139270700217	6.67637587863e-05	0.000274271975257	0.00576536232242	0.00128887010239
a31	0.00188380087026	0.00149364269754	0.00254254773541	0.0465173464447	0.150557064597	0.256028737006	0.350903445449	0.185215165015	0.000114529293406	4.45490705954e-05	0.000191187043752	0.00365845650747	0.000849530469797
a23	0.00198628449009	0.00137214993251	0.00175591796514	0.0405153211482	0.164007841532	0.279441762335	0.34455862515	0.160930818338	0.000115784083135	3.98438361985e-05	0.000133389036584	0.00451885223582	0.000623435792266
a20	0.00177871406336	0.00140600014417	0.00255815648838	0.0370044767161	0.156646340511	0.283789630778	0.367055348383	0.138147379446	0.000143306469712	7.17854313995e-05	0.000246050248861	0.00987357941194	0.00127924449742
</S>	0.00175021758168	0.00149601137209	0.00319205524419	0.0391656023581	0.157136460255	0.282828895389	0.367177409191	0.131933289723	0.000169878969856	9.41837156997e-05	0.00032634152443	0.012982394206	0.00174723299871
