 	sicuramente	stanno	ancora	svegli	</S>
a17	0.118379093	0.53143455	0.11166882	0.227804155	0.01071338935
a24	0.125094529333	0.38583056	0.103628646667	0.370087111667	0.0153591361167
a28	0.0710489974443	0.25194809	0.087464608889	0.573165007222	0.0163732743722
a37	0.0430786144814	0.217981936667	0.0789849396297	0.640582952407	0.0193715214574
a18	0.0371767828271	0.295895668889	0.0862288632099	0.556614317469	0.0240843291525
a39	0.0610911629424	0.41281169963	0.0919613344033	0.410455345823	0.0236804193842
a31	0.0604378633141	0.513757209877	0.102218903134	0.306563255274	0.0170227404614
a39	0.0655749321047	0.573159246626	0.104287032711	0.240997905091	0.0159808631538
a31	0.0647773850349	0.588713682209	0.10839933757	0.22205506503	0.0160545073846
a46	0.070170707345	0.625752807403	0.10358132119	0.186723428343	0.0137717141282
a31	0.0703199804483	0.635098099134	0.104782009063	0.176671096114	0.0131287950427
a18	0.0563276081494	0.637495216378	0.111480773021	0.177846032038	0.0168503590142
a31	0.0508768293831	0.633634105459	0.119639857674	0.177089317346	0.0187599053381
a39	0.027048830461	0.621150718486	0.136195402558	0.189692119115	0.025912947446
a31	0.0183499983537	0.609437156162	0.149389614186	0.194157783038	0.028665449482
a41	0.0102727404512	0.562779252054	0.170744561395	0.217819334346	0.0383841211607
a39	0.00951867561707	0.575809237351	0.160039340465	0.200495704782	0.0541370537202
a28	0.0166037638724	0.620148099117	0.138280363488	0.170075311594	0.0548924479067
a20	0.0290903246241	0.620310066372	0.131198574496	0.159595323865	0.0598056859689
a31	0.0264927298747	0.585409188791	0.167795364832	0.172640767955	0.0476619259896
a39	0.0186647562916	0.52979705293	0.191796824944	0.205169835985	0.0545715326632
a35	0.0229398204305	0.544862907643	0.166678001648	0.199360621995	0.0661586775544
a31	0.0201531791435	0.598391035881	0.171265847216	0.169117137332	0.0410728258515
a11	0.0204279650478	0.557311445294	0.184132459072	0.192227955777	0.0459001719505
a18	0.0315949560159	0.518126848431	0.178971936357	0.208366215259	0.0629400006502
a24	0.0350311930053	0.54200826281	0.173509275452	0.18927182842	0.0601793915501
a31	0.0254908363351	0.589144817603	0.173017711817	0.168485489473	0.0438610875167
a18	0.0271354641117	0.584997065868	0.178407613939	0.169470869824	0.0399889348389
a31	0.0275485563706	0.589989165289	0.16954374798	0.175921353275	0.036997137613
a18	0.0209861577902	0.58940058843	0.170099125993	0.192300171092	0.0272139395377
a15	0.0263786222634	0.574330946143	0.177403081998	0.193123200364	0.0287641685126
a8	0.0276865287545	0.623411285381	0.173424353999	0.156364090121	0.0191137525042
a39	0.0261556745848	0.642051591794	0.173730531333	0.142925786707	0.0151364311681
a31	0.0211409848616	0.635201953931	0.165014330444	0.166847852236	0.0117948953894
</S>	0.0155500234308	0.625101696965	0.157089845222	0.194332181118	0.0079262576947
