 	la	casa	la	costruisce	il	mastro	</S>
a20	0.1306251575	0.00301870972	0.0071005295	0.50219942	0.17186859	0.178530447	0.006657102
a17	0.138796126833	0.00340348570667	0.0084346615	0.578332193333	0.120080003333	0.136410660333	0.0145428246667
a10	0.059570444611	0.00162600086222	0.00663554903333	0.608935894444	0.129202937778	0.176674710111	0.0173544272222
a24	0.0242037172037	0.000633458197407	0.00463902347778	0.564304321481	0.163537489259	0.229625870037	0.0130561184074
a46	0.0299487034012	0.000776082215802	0.00897890675926	0.479848733827	0.224588393086	0.241950633346	0.0139085648025
a8	0.0437879658004	0.0012027561386	0.0154528615864	0.433413137942	0.272049437695	0.219108287782	0.0149855719342
a14	0.0583707199335	0.0012942745462	0.0163195185288	0.441386112647	0.262920389232	0.206469335927	0.0132396513114
a31	0.0513900013112	0.0009555016654	0.0130412288429	0.465208257549	0.252775193077	0.207753958642	0.00887582043713
a20	0.0547197717704	0.0007559681718	0.010156359281	0.504278052516	0.225564514359	0.197919449547	0.00660585797904
a41	0.0978697472568	0.00149522832393	0.0115818777603	0.556187784172	0.163487994786	0.164174583182	0.00520278335968
a29	0.0945150114189	0.00210093584131	0.0145617475868	0.588125808057	0.137495658262	0.159033004394	0.00416782678656
a31	0.050250719073	0.00147729563044	0.0129418388623	0.583704816019	0.148059619421	0.200088224798	0.00347747789552
a30	0.0287295376243	0.00227196989348	0.0165686386208	0.51382806534	0.17778843314	0.251313274933	0.00950005946517
a31	0.0215631326881	0.00253555336983	0.0181830428736	0.55299110178	0.150756291047	0.242846861644	0.0111239934551
a28	0.010499558376	0.00205279786194	0.0266745059579	0.581714820593	0.133984213682	0.231529647215	0.0135444771184
a31	0.007297690692	0.00189903224065	0.0287052706526	0.612764406864	0.119180897894	0.215883869072	0.0142688993195
a17	0.00528145079733	0.000999525066883	0.0251419292175	0.633488848955	0.119494915965	0.206954053024	0.0086393513865
a20	0.00539644243244	0.00109738032229	0.0387271254058	0.548536662985	0.166079938655	0.230321994341	0.00984051912883
a31	0.00440385791081	0.000835104004097	0.0311459602019	0.607044254328	0.141699568218	0.20801438478	0.00685692270961
a20	0.0039549719036	0.000725081198032	0.0272018318006	0.618951604776	0.142988251406	0.200547641593	0.00563064656987
a29	0.00382414653453	0.000885204049344	0.0348133839335	0.547515721592	0.188172810469	0.218512340531	0.00627642505662
a31	0.00305627607818	0.000572407516448	0.0222941115778	0.623391593864	0.14864808949	0.198558680177	0.00347890610554
</S>	0.00264486403909	0.000348081383224	0.0122577361889	0.701140026932	0.102960533745	0.178673340088	0.00197549738277
