 	voglio	un	forno	che	vende	rustici	</S>
a31	0.054200103	0.227473195	0.404633925	0.236039205	0.075706089	0.001642399925	0.0003051215775
a37	0.099241893	0.241149691667	0.360537755	0.223371808333	0.073477146	0.00170911524167	0.000512572225833
a31	0.0995720356667	0.233107333889	0.361296878333	0.219142246111	0.084733	0.00163965768056	0.000508835415278
a17	0.0735179298889	0.221572971296	0.377642109444	0.223942192037	0.100720263333	0.00172472769352	0.000879803178426
a20	0.085569209963	0.234709940432	0.409826093148	0.202937304012	0.064944410111	0.00104317331117	0.000969866059475
a31	0.0664954356543	0.222242806811	0.428598937716	0.201667288004	0.079325959037	0.00116751428372	0.000502070226492
a41	0.0507812275514	0.21657071227	0.452788372572	0.195223012668	0.082991068679	0.00124463491124	0.000400963265497
a24	0.0513532591838	0.223792980757	0.505641490857	0.172063154223	0.0460544975597	0.000691151820413	0.000403434795166
a31	0.0382686897279	0.211173236919	0.518253350286	0.180738014741	0.0502402395199	0.000944436373471	0.000382000135055
a39	0.029607613576	0.204387568973	0.543732850095	0.17336140158	0.0474790301733	0.00101447985782	0.000417008081685
a31	0.0250369395253	0.194941312991	0.568148146698	0.166880120527	0.0437510457244	0.000859453252607	0.000382924680562
a8	0.0176758681751	0.16666152433	0.599815898899	0.170070136842	0.0447661569081	0.000750250564202	0.000260143590187
a26	0.013155353725	0.13956318811	0.6497855663	0.162017492281	0.0347888773027	0.000471034484734	0.000218498136729
a23	0.0126572662417	0.127168022703	0.671461055433	0.157811687427	0.0302870561009	0.000399248564911	0.00021566183891
a31	0.0130630930806	0.119830020901	0.655846435144	0.168475762476	0.0422416590336	0.000383788151637	0.000159235889637
a20	0.0178705370269	0.1206946803	0.636284161715	0.175527004159	0.0487903896779	0.000542118027212	0.000291141086546
a39	0.0239411156756	0.121508381767	0.648752170572	0.16295633472	0.0415029698926	0.000808630875737	0.000530447038849
a11	0.0243743835585	0.112154055589	0.645190173524	0.162966154907	0.0529538666309	0.00147000829191	0.000891407489616
a37	0.0217545588528	0.101351081863	0.616030977841	0.171357911636	0.0856161655436	0.00254629343064	0.00134304979654
a14	0.0163445499509	0.0886515739543	0.56397072928	0.181413820545	0.143572988515	0.00430735397688	0.00173898929885
a24	0.0124628769836	0.0867883159848	0.542883326427	0.186641846848	0.163830752838	0.00572224615896	0.00167064706628
a28	0.0101303923279	0.0929266399949	0.511603508809	0.191678285616	0.182558447613	0.00932013805299	0.00178259392209
a20	0.00823625194263	0.100331726665	0.441448582936	0.200234351872	0.233191169204	0.0144796160177	0.00207829650736
a8	0.00916237948088	0.102380828888	0.412003820979	0.207752573957	0.251814299735	0.0153676746726	0.00151846336912
</S>	0.0103301012404	0.099009874444	0.40986498049	0.211788186978	0.253388999868	0.0145155438363	0.00110237783456
