 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.0312809315	0.4910872315	0.0001178528715	0.01371546575	0.0912246395	0.3282904675	0.04428339385
a46	0.0263949851667	0.2720230315	6.90572015e-05	0.0184732319167	0.125603389833	0.4933943725	0.0640419112833
a35	0.0202243303889	0.3384492705	4.08712891667e-05	0.0214504923056	0.115432989944	0.4354625475	0.0689394970944
a3	0.013840495463	0.4876173735	3.19528630556e-05	0.0244394974352	0.100128096648	0.304562219167	0.0693803613648
a31	0.013664239821	0.695350181167	5.29518136852e-05	0.0195662230451	0.0626269215493	0.163524230056	0.0452152438883
a18	0.0258752419403	0.752238210389	7.09118392284e-05	0.0160127292484	0.0455877498498	0.128929793685	0.0312853700628
a31	0.0288101036468	0.77307703013	6.69918820761e-05	0.0144935247495	0.0402313889499	0.116718152562	0.0266028433543
a46	0.0223191825489	0.74644756671	6.23194480254e-05	0.0146238595832	0.0507548719833	0.134218765521	0.0315734617848
a31	0.0191735755163	0.730579568903	5.70754710085e-05	0.0148584799944	0.0577966729944	0.14268537584	0.0348492715949
a46	0.0103342370721	0.605125346301	5.39665543362e-05	0.0131751517981	0.0966494699981	0.220242612613	0.054419239865
a31	0.00790084825737	0.476688538767	7.14454854454e-05	0.0168116389327	0.147586843333	0.275221040871	0.075719629955
a17	0.00618760161912	0.387950283922	6.52226851485e-05	0.0136563096442	0.155756051111	0.366009583624	0.0703749166517
a20	0.00282843523971	0.152516825641	0.000141854895049	0.0087496183814	0.163463787037	0.593319244541	0.0789802108839
a31	0.00375721224657	0.140331868547	0.00019444976035	0.0157471402938	0.210018849012	0.54707593818	0.0828745489613
a7	0.00365035510552	0.123091160182	0.00013093993545	0.0172798799313	0.223077193004	0.555579219393	0.0771912729871
a39	0.00315883172517	0.0755750220607	0.000556140398483	0.0111842504771	0.168136984335	0.668262056464	0.0731267109957
a31	0.00385018370839	0.0886220653536	0.000704444836161	0.014393247159	0.219819654778	0.603218702155	0.0693916793319
</S>	0.0034746000542	0.0940707226768	0.00041036572308	0.0178032310795	0.286881052389	0.533516051077	0.063843958166
