 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.0092802752	0.131803139	0.0022505453	0.1031688925	0.061248468	0.101593653	0.072326188	0.00160521525	0.19344559	0.096231025	0.164096485	0.062950595
a10	0.00516837813333	0.0700145983333	0.00214426756667	0.102924106167	0.0586341113333	0.135412357667	0.0857069913333	0.00336387508333	0.21832545	0.099742205	0.171927238333	0.0466364636667
a20	0.00378135871111	0.0743833054444	0.00197195585556	0.120115397389	0.0759738784444	0.147278732556	0.106577720444	0.00528269459444	0.180279776667	0.101173618333	0.145259208111	0.0379223332222
a31	0.0069878293037	0.0802056434815	0.00242459788519	0.13364991913	0.0897901041481	0.140350994185	0.110875186815	0.00484142583148	0.154375585556	0.100733256111	0.136819098037	0.0389462994074
a20	0.00754615843457	0.0818741794938	0.00220110219506	0.12782966771	0.0869788813827	0.135172594728	0.113840495605	0.00420569191049	0.150155445185	0.106468012037	0.139252949346	0.0444747681358
a31	0.00968434514486	0.122434516498	0.00256214469835	0.128662213903	0.102150350461	0.117327994909	0.109480115202	0.00414473317016	0.128652501728	0.100513154012	0.122269563115	0.0521183250453
a17	0.010485336215	0.133074578833	0.00263965765612	0.121390319301	0.106298648487	0.103666781636	0.108742538401	0.00432057502339	0.122155653909	0.103184898004	0.119887874372	0.0641531173484
a31	0.0138256412383	0.173198556278	0.00403644847537	0.125718034434	0.119239937829	0.088371197212	0.0990780128003	0.0042035821078	0.107529646303	0.093503902668	0.106577161457	0.0647178751161
a26	0.0148606969128	0.181049803426	0.00443105191512	0.119991899478	0.116439826943	0.0771763210707	0.0942711142668	0.0038032089026	0.110253250434	0.0968320542227	0.111542507152	0.069348264372
a23	0.00598206507093	0.106591969142	0.00168369594504	0.0759195824927	0.069766995981	0.0896016543569	0.118857151422	0.0037593381342	0.160378063478	0.132475114741	0.153309709051	0.0816746547907
a31	0.0101907316236	0.155273853047	0.00329687119835	0.109105475498	0.098927011327	0.075028238119	0.0998258571407	0.0027106498114	0.134695237826	0.109701384914	0.13125530435	0.0699893715969
a20	0.0113487050845	0.167472174349	0.00379902954945	0.114768884499	0.102723359109	0.0645437840397	0.0885570323802	0.0021495645038	0.138160195942	0.106669934971	0.136256416117	0.0635509305323
a31	0.0116911959048	0.171448024783	0.00325042916648	0.111190734166	0.0982447883697	0.0615799526799	0.0858947361267	0.00186283630127	0.142486362647	0.108183086657	0.141244685372	0.0629231855108
a41	0.0117873606916	0.170414595928	0.00306163720716	0.108040254389	0.0952532851232	0.0589610588933	0.0839991140422	0.00158198450042	0.149847248216	0.109498050552	0.146374485124	0.0611809318369
a35	0.0042178438372	0.0862445853093	0.00106844447072	0.0541174661297	0.0435878983744	0.0694501776311	0.103980248014	0.00136974910014	0.222446882739	0.147886050184	0.200623688375	0.065006975279
a24	0.00189186221907	0.0617135881031	0.000428774046907	0.0385182603766	0.0289576547915	0.0757415992104	0.114312569338	0.00142751716671	0.23762096758	0.158957603395	0.210614119458	0.0698155017597
a31	0.00637060946302	0.135537333368	0.00148691765564	0.0856842101255	0.0696993325972	0.0665520384035	0.0976757097793	0.00149658425557	0.175031272527	0.126658551132	0.165371376486	0.0684360665866
a3	0.00763663138101	0.154847407789	0.00180712050855	0.0967601287085	0.0787207045324	0.0578547174678	0.0846671932598	0.00118110251852	0.173475047509	0.116832983711	0.165492275495	0.0607246648622
a31	0.00703853802034	0.158432742596	0.00151763952618	0.0945740482362	0.0732945851775	0.0553831291559	0.0813667297533	0.000994865306173	0.177953305836	0.117204811237	0.172063341832	0.0601762639541
a35	0.00682477708345	0.154708909865	0.00141800942373	0.0912611690787	0.0699547987258	0.0484240017186	0.0702163319178	0.000796007135391	0.190474408612	0.117977880412	0.189035363944	0.0589083529847
a24	0.00244420340448	0.0679362642883	0.00050327834891	0.0384172363596	0.0280951100753	0.0463818905729	0.0739435339726	0.00065211632513	0.270967726204	0.154867733471	0.256849587981	0.0589413503282
a31	0.00427653143483	0.116401030096	0.000767377342303	0.0603740957865	0.0428084568584	0.0442464358576	0.0697504913242	0.00063812552171	0.227940358735	0.14009108449	0.228369675994	0.0643363734427
a7	0.00481253544828	0.128827515032	0.000844565220768	0.0655905702622	0.0462167366861	0.0376828156192	0.0573963954414	0.000498323197237	0.226154706245	0.124910568163	0.248989718665	0.0580755711476
a31	0.00439046978609	0.126108836677	0.000714808613589	0.0540446217541	0.0377814332954	0.0333429375397	0.0521512101471	0.000383213582412	0.237973032082	0.125841186054	0.271042716222	0.0562255603825
a28	0.0042468074927	0.123646160559	0.00067183846753	0.049563389018	0.0346525393985	0.0289151831799	0.044756903049	0.000304293334137	0.234497097361	0.117881902018	0.307261545407	0.0536023561275
a38	0.0014605782549	0.046699160853	0.00024049282351	0.0185972536727	0.0125957706328	0.0200827343933	0.0311127060163	0.000163128479379	0.27865527912	0.114079464006	0.437733308469	0.0385801293758
a31	0.00279181384497	0.0740892826177	0.000475534145837	0.0208676214576	0.0146973744109	0.0180414374644	0.0285718926721	0.000114254557793	0.25668071304	0.110139048002	0.430658076156	0.0428729444586
a38	0.00324273760832	0.0834792528726	0.000558297966946	0.0217039242525	0.0154542868703	0.0174766151548	0.0274020855574	0.000101021262598	0.241399421013	0.105070234334	0.440919262052	0.0431928418195
a24	0.00116028549611	0.0330628296242	0.000217263674982	0.00915000835083	0.00617376015677	0.0140962303849	0.0212289638525	8.56530495327e-05	0.252526583671	0.097814729778	0.531826410684	0.0326572589398
a31	0.0024722686987	0.0686661698747	0.000534644625994	0.0133337566169	0.00972078518559	0.013182157795	0.0221110086175	7.88976335109e-05	0.242859214557	0.0956033045927	0.496358680228	0.0350791043133
a27	0.00290092001823	0.0803026050916	0.000647714661998	0.0148679616056	0.0109941721619	0.0134401209317	0.0217105518725	9.7837132837e-05	0.222266571519	0.0926236995309	0.505274326743	0.0348735051044
a31	0.00293051872474	0.0891496701639	0.000749273140666	0.0149252099352	0.0106657314873	0.0128461663106	0.0206471082908	9.87231126123e-05	0.209394060506	0.0858836715103	0.521044975581	0.0316648840348
a28	0.00296436043158	0.0923500058213	0.000798898520222	0.0150884229784	0.0107598111624	0.0123842744369	0.0199181370969	0.000116970469204	0.203111226835	0.0842841055034	0.527758778527	0.0304650010116
a37	0.00113597315719	0.0361384790404	0.000352370946741	0.00750086132613	0.00529692245413	0.011738642479	0.0159229423656	0.000162251809735	0.201826362278	0.0875564571678	0.606179512842	0.0261892056705
a46	0.000570455802397	0.0185585636801	0.000213964138914	0.00523156077538	0.00376665528471	0.011009758493	0.0144294257885	0.000165531793245	0.200914210759	0.0841546797226	0.638154470947	0.0228307315568
a31	0.0018020894608	0.08091051056	0.000565228469638	0.0120935909251	0.00743823082824	0.010830897831	0.0164177645962	0.000121310877748	0.193863293586	0.0731990385742	0.581439480316	0.0213185958523
a33	0.0023389545736	0.108600411853	0.000707011106546	0.015890220975	0.00935827060941	0.012280180277	0.0199886681987	9.10245392493e-05	0.196881824529	0.0663992161914	0.547386416772	0.0200778086174
a23	0.00115505904787	0.0522923516177	0.000377549962182	0.010316477325	0.00640726403647	0.013343029759	0.0197508860662	0.00012536456975	0.203844558176	0.0698490640638	0.603763515591	0.0187748712058
a31	0.00184874698596	0.0948030532059	0.000579245230727	0.014074963775	0.00823588651216	0.0122088189197	0.0189298086887	0.00011086030325	0.195683756059	0.0656803116879	0.569235571864	0.0186089657353
</S>	0.00290508899298	0.155099841603	0.000870389765364	0.0199142888875	0.0109996997561	0.0114494804598	0.0196197393443	7.4183936625e-05	0.190037543029	0.059555963344	0.510980120932	0.0184936283676
