 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.006017396	0.136484105	0.15894023	0.169303075	0.0603866875	0.0534804975	0.169864055	0.104134535	0.072719665	0.050339723	0.018330049
a14	0.0118887168333	0.128479095	0.153309056667	0.169224875	0.0723743591667	0.0639460678333	0.153833291667	0.088291015	0.0648864176667	0.0712883826667	0.022478732
a11	0.0139673409444	0.124256745	0.146406578889	0.179937185	0.0568501047222	0.0549400466111	0.167837253889	0.069846743	0.0572902712222	0.106252012556	0.022415719
a31	0.0101442224815	0.152374345	0.176086982963	0.200919271667	0.0469823439074	0.0444092342037	0.165935491296	0.0520084503333	0.0427842914074	0.0910534335187	0.0173019434667
a46	0.0071311666605	0.165080971667	0.186077477654	0.208426833889	0.0381630843025	0.0362436860679	0.172502157099	0.0449882324444	0.0404830908025	0.0862612638396	0.0146420546222
a33	0.00507048908683	0.170525003889	0.183411459218	0.204893707963	0.0260221104342	0.0298601350226	0.1852288757	0.0450876634815	0.0449275212675	0.0898710032799	0.0151020135407
a23	0.00551910256228	0.197696747963	0.211250863073	0.220373599321	0.0239043538114	0.0248825133409	0.1802900419	0.0408850678272	0.0337911604225	0.0517455764266	0.0096609367469
a31	0.00521299432076	0.191075485988	0.206979521024	0.22454099644	0.0240549592705	0.027518067447	0.204106813967	0.0470460019424	0.0311269294742	0.0322899774755	0.0060482594823
a21	0.00384615090692	0.180317698663	0.193566617008	0.222540652147	0.0221544340902	0.0270914068157	0.226744781322	0.0518589283141	0.0331615648247	0.0339766298252	0.00474116636077
a24	0.00445033440231	0.194214686221	0.197178995669	0.218995494049	0.0193039603634	0.0193312896052	0.218252667107	0.0476503427714	0.0335127942749	0.0423195039417	0.00478996845359
a46	0.00559982880077	0.204352445407	0.21002887189	0.233005268016	0.0199968741211	0.0155171545351	0.208375999036	0.0401683222571	0.0266109877583	0.0324422016472	0.00390209278453
a20	0.00678429066692	0.195890155136	0.223953227297	0.273475739339	0.0222561813737	0.0131592731784	0.195421783012	0.031233106419	0.0161419007528	0.0197616032157	0.00192279519484
a31	0.00528996792231	0.174031051712	0.204039649099	0.260695846446	0.0210661164579	0.0168204713928	0.227894314337	0.0423925598063	0.0241756187509	0.0210098170719	0.00258461729828
a7	0.00399396884077	0.165329213904	0.188835433033	0.245030958815	0.0199075641526	0.0182812184643	0.248648328112	0.0487571739354	0.029632567917	0.0285365356906	0.00304705019943
a10	0.00421922978026	0.168509397968	0.208457587678	0.286118812938	0.0218304870509	0.0136371274881	0.213208859371	0.0347272973118	0.0195727313057	0.0278152935635	0.00190319860981
a31	0.00285957490342	0.154334545989	0.190603525893	0.265488267646	0.0201000433503	0.015104270496	0.247485123124	0.0440089111039	0.0284641061019	0.0288215291878	0.00273013487994
a0	0.00184382177781	0.14806276533	0.176482945298	0.242119309215	0.0194958297834	0.0162804614987	0.269114001041	0.050384639368	0.034526431034	0.0383946800626	0.00329515599331
a31	0.0014369293926	0.143647566777	0.173198881766	0.236646586405	0.0190207712611	0.0162475934996	0.269225707014	0.0547458987893	0.0391279033447	0.0434166300209	0.00328553759777
a37	0.000931094980867	0.129565123926	0.164942993922	0.235151532135	0.0190503294204	0.0165736528332	0.270742655671	0.0563478095964	0.0429487264482	0.0599834076736	0.00376266273259
a20	0.000781888993622	0.125359637975	0.185570324641	0.301491254045	0.0242169298068	0.0132147546111	0.218165848557	0.0360908165321	0.0273459578161	0.0648153425579	0.0029472105442
a37	0.000854911757874	0.123416315992	0.202400638214	0.364913318015	0.0296716549356	0.0107379458704	0.180326279519	0.0236308845107	0.016272798272	0.0457927335193	0.00198246861473
a13	0.000898163942625	0.118686578664	0.207953862738	0.395951166005	0.0359923223119	0.0100987486235	0.165064876506	0.0176644461702	0.0110407097573	0.0351677421731	0.00148134593824
a39	0.000846340394208	0.111641149555	0.207358077579	0.411128992002	0.041712559104	0.0103246245412	0.154945972169	0.0153271563901	0.00963642458577	0.0354855110577	0.00159316264608
a17	0.000742797564736	0.102173731185	0.205640132526	0.421175280667	0.0475892210347	0.0109800878471	0.148790674056	0.0145462574634	0.00930171319526	0.0373291656859	0.00173091018203
a28	0.000804103888245	0.101921223062	0.202411527509	0.406395976889	0.0514090610116	0.0122950542824	0.144821704685	0.0157112134878	0.0119009190651	0.0490190918953	0.00331008576068
a31	0.000847147146082	0.089068030354	0.168409255836	0.320355988963	0.0450740623372	0.0197642817608	0.205665031562	0.0328773321626	0.0313691736884	0.0819593719651	0.00461028458689
a0	0.000807456232027	0.0785867514513	0.151930861945	0.279653516321	0.0442842394457	0.0236762395869	0.226478303854	0.0399906417209	0.0398992045628	0.108583141988	0.00610961619563
a13	0.000926957777342	0.0913226771504	0.172759537315	0.318144472107	0.0543719084819	0.0208840521956	0.175843067951	0.0283641662403	0.0277993791876	0.101855170663	0.00772862486521
a31	0.000980548892447	0.0761921450501	0.153135369105	0.299158737369	0.0544863361606	0.0281362617319	0.232731385984	0.0371562620801	0.0273449857292	0.0851801635543	0.0054978476884
a37	0.00109464583082	0.07496516435	0.145275113035	0.270907209123	0.0536685353869	0.032755726244	0.253036338661	0.04280950936	0.0299443535764	0.0896192511848	0.0059241981628
a8	0.00121023507694	0.08462019145	0.158957427678	0.293880903041	0.0613166617956	0.0298998000813	0.21251441622	0.0370872247867	0.0268015061921	0.0867482937283	0.00696335872093
</S>	0.00118884503847	0.075654185725	0.154797058839	0.314137826521	0.0656453908978	0.0297298970406	0.21561064811	0.0373988448933	0.024704590596	0.0755530518641	0.00557965036047
