 	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.038628168	0.859180315	0.00139530385	0.000806333	0.088469222	0.01074923175	0.000771459455
a20	0.0690039673333	0.671842405	0.00150802681667	0.000546340253333	0.250500897333	0.00544045128333	0.00115795257167
a31	0.0651761244444	0.625140201667	0.00132931653889	0.000464961381111	0.302571249111	0.00405966042778	0.00125850297389
a18	0.0446453811481	0.607318687222	0.0013867924463	0.000508224527037	0.338749293037	0.00393743710926	0.00345419850796
a31	0.0305987263827	0.641404015741	0.00134218581543	0.000551668399012	0.316154448346	0.00562685853642	0.00432212153599
a37	0.0160325584609	0.641119145247	0.00109699223848	0.000519595239671	0.326836450115	0.00704418617881	0.00735112237866
a13	0.0093872318203	0.448088588416	0.00089870244616	0.00042157147989	0.524721506705	0.0054548785596	0.0110275642929
a31	0.00635439427343	0.568665496139	0.000814164605387	0.000419678119963	0.405829228902	0.0104156896865	0.00750138459763
a20	0.00407572405781	0.535875518713	0.000605827785129	0.000338087003321	0.443923799634	0.0112997832288	0.00388126686588
a46	0.0023882310526	0.272988216238	0.000255230407043	0.00015424631444	0.717020953211	0.0049774140096	0.00221568916863
a31	0.0027227918842	0.380216295413	0.000331553721014	0.000197122338147	0.61075614107	0.0045195892032	0.00125652210288
a13	0.0028842739614	0.385386531804	0.000351311764338	0.000207438443716	0.606180370357	0.00417504956773	0.00081508681096
a20	0.00249967198713	0.169579710601	0.000174146148779	0.000131043375572	0.823956323452	0.00289429865591	0.00076485668032
a31	0.00765360646238	0.2074566202	0.000619513219593	0.000413982238524	0.779811707817	0.0033429771853	0.00070162191344
a46	0.0118569973208	0.214513789067	0.000863752329864	0.000578259546175	0.768315235939	0.0031886887951	0.000683312191147
a39	0.0117571896069	0.119662892022	0.000774541466621	0.000609334448725	0.86159011198	0.00430936076503	0.00129660239705
a41	0.0128459825356	0.136927284007	0.00137368958887	0.00119463201624	0.832601653993	0.0127052494217	0.00235153379902
a46	0.0128266691785	0.275859184669	0.00247945356296	0.00239546313875	0.663588291331	0.0398261971406	0.00302473993301
a39	0.0107771373928	0.464584161556	0.00346412122099	0.00376590891292	0.433770720444	0.0805301110469	0.00310782917767
a8	0.0084433037976	0.573817067185	0.00424635234033	0.00501109617097	0.290548156815	0.114235175682	0.00369883969256
</S>	0.0077790788988	0.601173903593	0.00469074892017	0.00564869588549	0.249022603407	0.127425187841	0.00425976649628
