 	non	so	cosa	stai	scrivendo	</S>
a31	0.00074262127	0.00031789221	2.81960265e-05	0.1600623315	0.77259625	0.0662526975
a21	0.000773051523333	0.00027446389	1.64909771667e-05	0.1993763305	0.74059826	0.0589613891667
a31	0.000687712441111	0.000176893673333	9.8896641889e-06	0.1963109035	0.726341296667	0.0764733063889
a10	0.000498185097037	8.28839957777e-05	5.6501072963e-06	0.171711257833	0.751167132222	0.076534923463
a7	0.000190693504346	7.09479552592e-05	4.77610666543e-06	0.110577967611	0.836355410741	0.0528002104877
a41	0.000161644513449	0.00015633132042	7.67046302181e-06	0.070964655537	0.89344628358	0.0352633834959
a31	0.000284476644483	0.000207095033473	1.35120510073e-05	0.0701364198457	0.87645868786	0.0528997864986
a8	0.000263139871494	0.000160616464491	1.23867966691e-05	0.0726739426152	0.86928394262	0.0576059511662
a31	0.000165607723831	0.00011273593483	7.14605065637e-06	0.0577579288717	0.902551414207	0.0394051627221
a8	0.00011873409961	6.465180161e-05	4.55858177546e-06	0.0424994656239	0.929358918069	0.0279536829074
a23	6.82201862033e-05	4.447115187e-05	2.29257358182e-06	0.0303379208746	0.953735219356	0.0158118769691
a8	0.000123808383401	5.86001519567e-05	2.33459949394e-06	0.0244243042915	0.961465306452	0.0139256669897
a31	0.000148292113134	5.87187939856e-05	2.62089266465e-06	0.0200767320972	0.966502482151	0.0132112053299
a21	9.0484755378e-05	4.25427696619e-05	2.48743375488e-06	0.0184562910324	0.969299850717	0.0121083957766
a31	7.27293607927e-05	3.32210988873e-05	2.14452281829e-06	0.0158726590108	0.974114393572	0.0099049084922
a24	7.40414802642e-05	4.36844402958e-05	2.5599127061e-06	0.0149795163369	0.977408954524	0.0074912973974
a21	7.32330334214e-05	5.57362327653e-05	5.0999825687e-06	0.0255325864456	0.962744794841	0.0115885814658
a31	0.000111797394474	4.39554375884e-05	5.22227518957e-06	0.0239199101485	0.964525031614	0.0113940782553
a17	0.000162397988158	4.19615765295e-05	8.16565939652e-06	0.0216814297162	0.967491523871	0.0106145145184
a20	0.000181222472719	6.98549721765e-05	2.74598047988e-05	0.0459314559054	0.927410907957	0.0263791325061
a0	0.00026561805424	0.000124751684059	6.28055565996e-05	0.0680632619685	0.893177302652	0.0383063218354
a31	0.00040992456808	0.000122040622686	5.87436845332e-05	0.0500671119562	0.923047800884	0.0262944223785
a8	0.000465977082693	9.8912255562e-05	4.64606571777e-05	0.0327419486187	0.949181983628	0.0174647492262
a37	0.000550200220898	0.000155597228521	9.11916657259e-05	0.0512328008729	0.919752011209	0.0282182464087
</S>	0.000642349460449	0.000199395639261	0.000123463807863	0.0639053624365	0.899079305605	0.0360501732044
