 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.053334192	0.598566965	0.2105830025	0.084493078	6.6509467e-05	9.40322995e-05	0.0049971508	0.04074931165	0.00458228868	0.00253347072
a20	0.0718289986667	0.440093918333	0.2847658275	0.126589832667	9.21376523333e-05	9.20434048333e-05	0.0050884642	0.06075582655	0.00725729656	0.00343565114
a31	0.0701830695556	0.417449596111	0.3124974125	0.132105249222	7.01201707778e-05	4.71891882778e-05	0.00330519966667	0.05518333985	0.00632722418667	0.00283157511333
a28	0.0549328231852	0.449541048704	0.319825750833	0.109569058074	4.92456579259e-05	3.09816530926e-05	0.00319585932222	0.0552770332833	0.00520972726222	0.00236842660444
a37	0.0405019920617	0.534871849568	0.297909536944	0.0734885006913	3.6140148142e-05	1.87926917975e-05	0.00252961780741	0.0451205134278	0.00395562086741	0.00156741609481
a24	0.0269959353539	0.642287396523	0.259038088981	0.0450547955638	1.90673005473e-05	1.04755146992e-05	0.00169388196914	0.0221401708093	0.00196269716914	0.00079751557827
a31	0.0298638554513	0.703417378841	0.202954352994	0.0433727318546	2.25601058491e-05	2.13219562331e-05	0.00516424542305	0.0133460409364	0.00123909667638	0.00059846534609
a20	0.0257427708171	0.779451602947	0.142851390998	0.0366515079515	2.45001079497e-05	2.42149891777e-05	0.00596176392102	0.0080013603788	0.000855692232127	0.000435221468697
a1	0.0113850311724	0.863999067649	0.101831516999	0.0163860849838	1.35661075499e-05	1.00277463926e-05	0.00213585833234	0.00350674691627	0.000509791047376	0.000222314288566
a31	0.0116181979575	0.869872979216	0.097989792333	0.0158459306613	1.26978274166e-05	1.05862310309e-05	0.00197560428945	0.00221842552876	0.000310068325792	0.000145722148522
a28	0.0112970045192	0.886231359739	0.0823433294443	0.0153923275538	1.45247921389e-05	1.16699501436e-05	0.00199076975315	0.00214838404292	0.000394489968597	0.000176136866174
a24	0.00558393137307	0.918529199913	0.0645590131481	0.0083144601846	1.0845412913e-05	6.25235531453e-06	0.00082684947105	0.00157206114764	0.000431306136199	0.000166074930725
a28	0.00332070065769	0.931599279971	0.057735855716	0.00550751856153	7.35187683767e-06	3.48075253818e-06	0.000372937193683	0.00102254621588	0.000313380598733	0.000116995462242
a24	0.00228105475256	0.941267426657	0.0512243592387	0.00417764802051	5.17123911256e-06	1.94383034606e-06	0.000175865904561	0.00059006228196	0.000200311902911	7.6202987414e-05
a46	0.00183292845085	0.947727265552	0.0464845587462	0.00338269944017	3.47223293752e-06	1.14867542869e-06	8.6222359187e-05	0.00032429546532	0.000114042538637	4.33587974713e-05
a14	0.00129092556695	0.957908545184	0.0379264519154	0.00263586531339	1.83149497917e-06	4.93687339563e-07	3.58749733957e-05	0.000131910197107	4.83855385457e-05	1.97237864904e-05
a31	0.00271776460565	0.952288195061	0.0393049379718	0.00479394250446	5.05281692639e-06	2.82133186319e-06	0.000428975387132	0.000351785946369	7.57686208486e-05	3.08024144968e-05
a11	0.00305355512522	0.955543878354	0.0347311046573	0.00544919706815	6.25429077546e-06	3.6645352544e-06	0.000573426694711	0.000474875662123	0.00011532723895	4.87291381656e-05
