 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
a31	7.7521059e-05	0.1830652225	0.0188225535	0.1571456575	0.1190304235	0.079989205	0.215725815	0.15458779	0.071555825
a8	8.64639896667e-05	0.2085143575	0.0189474245	0.183383129167	0.0784426455	0.080051165	0.214730508333	0.167046386667	0.048797957
a31	7.19918288889e-05	0.188604385833	0.0173372555	0.199789856389	0.0652890691667	0.083445267	0.231088146111	0.174544832222	0.0398292143333
a10	4.26275157296e-05	0.169136985278	0.0126012198333	0.196839815463	0.0680155317222	0.0955914676667	0.234490908704	0.178818917407	0.0444625014444
a17	1.85493543432e-05	0.140370128426	0.0124443749444	0.176122341821	0.0975416139074	0.118803395889	0.216940152901	0.171368152469	0.0663912904815
a20	1.31226491144e-05	0.123238972809	0.0163230046481	0.171728180607	0.132122974636	0.122930115296	0.214273730967	0.148115400823	0.0712545144938
a31	2.94005397048e-05	0.107489370936	0.033963022216	0.163590496869	0.168460181545	0.109173308432	0.219397283656	0.126776503608	0.0711204391646
a29	3.37600505683e-05	0.101277041645	0.0367361487387	0.155690408956	0.174571600515	0.107923066144	0.221328697885	0.127475204536	0.0749641097215
a31	3.80810598561e-05	0.0965005568817	0.0377090725796	0.149473149652	0.184856340172	0.104332128715	0.225443215962	0.125648288179	0.0759991932405
a17	3.77943552854e-05	0.0906154272939	0.0366586389932	0.143371006551	0.185481096724	0.100821202905	0.232817235321	0.131088529393	0.0791090410802
a31	3.40448754285e-05	0.087783039098	0.0323541867977	0.141709625517	0.186354272241	0.098337507635	0.24090993844	0.133093733131	0.0794236136934
a17	3.19491494762e-05	0.085577328366	0.0298682109326	0.137861575172	0.18085518908	0.0949990192117	0.252639382813	0.139611871044	0.0785554445645
a31	2.71186491587e-05	0.085069027122	0.0248863383109	0.136976158391	0.176462878027	0.0939425197372	0.261177777604	0.143378980348	0.0780791615215
a17	2.51985398862e-05	0.0839048580407	0.0227537887036	0.133618102797	0.170409246009	0.0913155585791	0.272766679201	0.148855840116	0.0763507205072
