 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.38470775	0.1603586025	0.0362972825	0.052980178	0.107071585	0.239873305	0.018711324
a31	0.364814476667	0.129879135833	0.0196499188333	0.0235300823333	0.107874359667	0.336295118333	0.0179569193333
a37	0.196433930556	0.0873913579443	0.0100457396444	0.0103175107778	0.0960024345557	0.578743239444	0.0210658191111
a31	0.112102541852	0.0455330206481	0.00601998624813	0.00872423525927	0.0844665295186	0.723007879815	0.0201458622037
a7	0.0747815829507	0.0335069498827	0.00562545754938	0.0115738354198	0.0744207878395	0.783133849938	0.0169575625679
a31	0.0400709341502	0.0193075582942	0.00497181864979	0.0203184744733	0.0806464146132	0.814828629979	0.0198561641893
a44	0.0193497940501	0.0102805858314	0.0041625740166	0.0249893718244	0.0898831935377	0.83148106666	0.0198533860631
a31	0.0105617485167	0.00640652621047	0.00422451500553	0.0395802542748	0.115846197846	0.806568988887	0.0168117626877
a7	0.0099062398389	0.00693440060349	0.00541410873518	0.0539778987583	0.145692985949	0.762056782962	0.0160175935626
a3	0.0310516262796	0.0321711968678	0.0166754384451	0.0627427402528	0.128051925316	0.714066034321	0.0152410338542
a20	0.0507886914265	0.0641387072893	0.0310379304817	0.0695033867509	0.110912301772	0.650570098107	0.0230488702847
a31	0.0609837551422	0.0674996427631	0.0383615761606	0.15957628225	0.122105633924	0.529679709369	0.0217933779282
a0	0.0585063347141	0.060475462921	0.0426362710535	0.20386988075	0.145514937975	0.456324823123	0.0326722748094
a31	0.067012591238	0.0607487909737	0.0453014086845	0.228990863583	0.156542859325	0.404786761041	0.0366167172698
a8	0.0762631350793	0.0578352523246	0.0415333028948	0.237341387861	0.171775549775	0.38533806368	0.0299132847566
</S>	0.0633154745397	0.0520669841623	0.0353061874474	0.169118618931	0.186720614888	0.45483783184	0.0386342473783
