 	se	aveva	vestito	la	figlia	l'	avessi	portato	alla	chiesa	</S>
a23	0.043309714	0.07037513	0.0663154865	0.153180405	0.23798144	0.245294675	0.00176988524	0.109581573	0.0102945658	0.0581584065	0.0037387841
a31	0.0433152943333	0.082162952	0.112628038833	0.166138298333	0.194426063333	0.205425501667	0.00202961814667	0.117627147667	0.0146313962667	0.0539995231667	0.0076162309
a20	0.0325801577778	0.076986606	0.113618906278	0.167141199444	0.195236224444	0.200085357222	0.00104759553222	0.126387442556	0.0163831370889	0.0600697327222	0.0104636506333
a13	0.0292776565926	0.0664504693333	0.0789259487593	0.159064313148	0.213961148148	0.186100102407	0.00045521854074	0.157586317519	0.018401703363	0.0778483105741	0.0119287848778
a37	0.0182914535309	0.0577298414444	0.0736749562531	0.181887074383	0.226799946049	0.168545704136	0.000215169949247	0.15348591584	0.017298062121	0.0896270581914	0.0124447866259
a31	0.012260683177	0.0503710114815	0.0672619904177	0.198163574794	0.239172008683	0.167322411379	0.000123787022082	0.148426498613	0.0112423542403	0.0970405493971	0.00861506940863
a43	0.0146839073923	0.0489390971605	0.0580326951392	0.194230838265	0.258440412894	0.181549827126	9.2576500694e-05	0.137162376204	0.00865885861343	0.0916622731324	0.00654706553621
a31	0.0149773371308	0.0436919343868	0.0456995743797	0.183751106088	0.274152704298	0.184479879042	6.86882645647e-05	0.135047368735	0.00760049313781	0.104649524377	0.00588134087874
a24	0.0094249410436	0.0388130234623	0.0429033341266	0.176257948696	0.263246868099	0.190729189681	7.20270091882e-05	0.137990042912	0.00703297897927	0.126540766792	0.00698885112625
a7	0.0124878396812	0.0487456858208	0.0487333433755	0.175803956232	0.275743716033	0.25726829656	6.78071130627e-05	0.089205337304	0.00638228109309	0.0796614645973	0.00590025382875
a31	0.0121496512271	0.0457672332736	0.0432075351252	0.171963425411	0.286767758678	0.276355322187	6.66228196876e-05	0.0830599521013	0.00347692766436	0.0739307251991	0.00325484872958
a13	0.00912826274237	0.0365531077579	0.0328335983751	0.15417344847	0.300337479559	0.293512987396	9.66215452292e-05	0.0916557107004	0.00300545242145	0.076087255733	0.00261608820986
a28	0.00907836758079	0.0322421692526	0.0258757687917	0.13058852949	0.322478919853	0.377341569132	0.000103633171743	0.0608410355668	0.00246860670715	0.0372641485777	0.00171721713662
a20	0.0093203061936	0.0287009444175	0.0226720142639	0.11426840983	0.318999856618	0.450196289711	7.93733972477e-05	0.0339477195223	0.00155019291238	0.0190730408592	0.00119183421221
a31	0.0077682052312	0.0235754961392	0.019406115088	0.112236289943	0.305505158873	0.411391639904	7.15197157492e-05	0.0651033755074	0.00142799558079	0.0523681389531	0.00114608027074
a37	0.0049671898104	0.0169409947131	0.0152216490293	0.109786458314	0.317290496291	0.378996846635	7.77906885831e-05	0.0854774118358	0.00203817776026	0.067630895651	0.00157208989025
a1	0.0039661239368	0.0140923702377	0.0140723403431	0.100811671105	0.325701118764	0.451993485545	7.10971781944e-05	0.0509752459453	0.00222487458675	0.0342425868837	0.00184909623008
a28	0.00358400181227	0.0146491557459	0.0169594691144	0.101849407035	0.305174249588	0.495575708515	7.85813700648e-05	0.0340720886484	0.00237609752892	0.0232909052946	0.00239034467669
a1	0.00362135977076	0.0165896662486	0.0206862983715	0.106785999012	0.288323476529	0.509405669505	0.000102247447022	0.0281822858828	0.00260333290964	0.0207847824315	0.00291487122556
a28	0.00380695635692	0.0197772964162	0.0264004561238	0.116354909671	0.277620308843	0.495373979835	0.000158954417341	0.0299341576276	0.00314027130321	0.0237042741438	0.00372842464185
a31	0.00369931345231	0.0170857528054	0.0230192803746	0.11671314989	0.295106686281	0.437570676612	0.000156376686447	0.0682260298759	0.00309939216774	0.0320796447146	0.00324369321395
a20	0.00331789041744	0.0136977026018	0.0227260851249	0.117846439963	0.301596605427	0.397524272204	0.000161722119482	0.0898033699586	0.00431036178925	0.0447751115715	0.00424042550465
a31	0.00373488617248	0.0121741954339	0.021715495375	0.112869246654	0.314328035142	0.398447890735	0.000154416115161	0.0822472799862	0.00442641982975	0.0454083678572	0.00449376182155
a20	0.00387930549083	0.00819193304463	0.0141141034583	0.106816487551	0.332078931714	0.383889730245	0.000112999807054	0.0874116599954	0.00664733217658	0.0502674782857	0.00659002392718
a31	0.00449059949694	0.00677809621488	0.0111513510194	0.098267834517	0.338083117238	0.383164743415	9.90387126847e-05	0.0896646286651	0.00742880379219	0.0535419167619	0.00732985668906
a8	0.00568227136565	0.00638560627163	0.00791629787313	0.0800903415057	0.332474112413	0.379376914472	7.03798012282e-05	0.113158908222	0.0056906229974	0.0643164445873	0.00483811160969
</S>	0.00589367998282	0.00671514763581	0.00857211243656	0.0775927007529	0.309990436207	0.359754637236	7.65502206141e-05	0.134116454111	0.0070994924987	0.0844604272936	0.00572837380484
