 	se	si	era	vestito	la	figlia	l'	avessi	portata	alla	chiesa	</S>
a31	0.056850014	0.0709020875	0.13258869	0.0947945775	0.149402805	0.19969468	0.252525815	0.00440799565	0.00358407482	0.00199030195	0.030254926	0.003004035685
a20	0.0616125893333	0.0821227975	0.134542355333	0.0848833471667	0.153852495	0.226980963333	0.210112095	0.00495323238333	0.00388915107333	0.00242196875	0.031208268	0.00342073682833
a37	0.0594621221111	0.0618270125	0.0582388787777	0.0474088513889	0.180959411667	0.333257964444	0.224881511667	0.00260618481444	0.00184479047111	0.00168656535	0.0254117376667	0.00241498387611
a24	0.0427751557037	0.0436251225	0.0364092535926	0.0420116627963	0.187805197222	0.367195648148	0.235937033889	0.00135734636815	0.00102180853704	0.00206104445	0.0360357638889	0.00376497819204
a31	0.0347357819012	0.0383393925	0.0304325191975	0.0658033589321	0.240065299074	0.318065932716	0.22393509463	0.000905656722717	0.000695873302347	0.00198440531667	0.040713432963	0.00432326173068
a39	0.0369509606337	0.0350862175	0.0245324587325	0.0698537829774	0.239525209691	0.309085207572	0.254981004877	0.000648392287572	0.000422059867449	0.00100664118556	0.025578933221	0.00232913404356
a31	0.0357668785446	0.0271281791667	0.0176294365775	0.0562605766591	0.205300316564	0.329287115857	0.306804138292	0.000490881885857	0.000304560845816	0.00059462654852	0.019213931307	0.00121938199452
a24	0.0330421295149	0.0220666223889	0.0177953095258	0.052274225553	0.182484818855	0.309658638619	0.360756402764	0.000552503095286	0.000429570208605	0.00084617962284	0.019104408769	0.000989246678173
a31	0.0317285681716	0.018960001963	0.0169956069419	0.0459596375177	0.160015349618	0.310587752873	0.393388700921	0.000611435398429	0.000504563982868	0.000936720740947	0.019430894923	0.000880800592724
a28	0.0229892390572	0.0135788881543	0.0113704180806	0.0404703858392	0.158522156539	0.331575524291	0.40101333364	0.000594571066143	0.000426778100956	0.000921129746982	0.017749272141	0.000788286330908
a24	0.0196690950191	0.0123236517181	0.0157015006935	0.0409666706131	0.12072382218	0.32258695143	0.455071044547	0.000566586808714	0.000430102816985	0.00117134234899	0.010171852547	0.000617369610303
a8	0.0186997113397	0.0135887022394	0.0213020292312	0.054564366871	0.11269893406	0.312286167143	0.457633701516	0.000478537456238	0.000365431058995	0.000942119649663	0.006981231849	0.000459054880101
a31	0.0166009211132	0.0117134960798	0.0162628155771	0.055244360957	0.14525116802	0.330484719048	0.409332830505	0.000419674838746	0.000283701996332	0.000597327696554	0.0133423466163	0.0004666289467
a46	0.0140878437044	0.00876392859327	0.0103805886924	0.0441164476523	0.158062692673	0.355638476349	0.391525810168	0.000410211099582	0.000259759762111	0.000575645512185	0.0156727722054	0.000505816205567
a8	0.0101745322348	0.00700095043109	0.0111161785641	0.0460281345508	0.139820640891	0.36907884545	0.406789343389	0.000332874906527	0.000204633144037	0.000613607724062	0.00844141406847	0.000398839128522
a28	0.00878193374493	0.0066690019437	0.0113685445214	0.0475865308503	0.133998296964	0.371311921817	0.414140604463	0.000263996648842	0.000146991694679	0.000466234694687	0.00495186078949	0.000314059066174
a31	0.010563254915	0.0064992846479	0.0083995341738	0.0413250096168	0.148840275655	0.369207833939	0.404052124821	0.000293199096281	0.000159057744893	0.000356816484896	0.00996681502983	0.000336755458725
a39	0.0110342584717	0.00617918208263	0.00718785555793	0.0388429132056	0.155858435218	0.372608604646	0.394977148274	0.000328547885427	0.000181959204964	0.000403301881632	0.0120316640099	0.000366133272908
a33	0.00881469149057	0.00624129882754	0.010514294686	0.0513643230685	0.144199535073	0.369090521549	0.401900306091	0.000283802785142	0.000159132614988	0.000489088967211	0.00661884423663	0.000324168440969
a31	0.00948658899686	0.00602082607585	0.009619284162	0.0544662843562	0.161661715024	0.36439477385	0.381782215364	0.000259195748381	0.000149487778329	0.000377231835737	0.0114706659789	0.000311750603656
a24	0.0106788083323	0.00637632902528	0.00962431632067	0.0469148581187	0.159348661675	0.352370971283	0.399482918455	0.000367478216127	0.000253031529443	0.000739936018579	0.0134404653263	0.000402256924552
a37	0.00891268857743	0.00655263420843	0.0117218811069	0.0475203047062	0.143944863892	0.355886763761	0.416223766152	0.000392394542042	0.000271769443148	0.000963815006193	0.0071709057421	0.000438221088184
a14	0.00639923832581	0.00540445633614	0.0095180907023	0.0439358355687	0.149071404631	0.386890941254	0.393367458717	0.000275887750681	0.000154810879383	0.000630307502064	0.00395843571403	0.000393085239395
a20	0.00545392877527	0.00488635184538	0.00783571190077	0.0403427791896	0.149895334877	0.405338613751	0.382520472906	0.000207347136894	9.95982897943e-05	0.000444593877355	0.00260998350468	0.000365277033132
a28	0.00518347879176	0.00506277418179	0.00741927896692	0.0408767417299	0.147948428292	0.410451084584	0.380115174302	0.000161958372298	7.13684922648e-05	0.000343081769118	0.00200813820156	0.000358565897711
a5	0.00584986169725	0.0063405689606	0.00834615732231	0.0441438825766	0.141946052764	0.397357244861	0.393117714767	0.000155019837433	7.12751547549e-05	0.000391797689706	0.00181777016719	0.00046270565257
a17	0.00792492146575	0.00955772665353	0.0099023157741	0.0608611555255	0.144100717588	0.368438984954	0.396682894922	0.000144457491144	6.67475562516e-05	0.000363858143235	0.00151604798906	0.00044018963419
a21	0.0123072084886	0.0141729625512	0.0109154709247	0.0779152598418	0.147595825863	0.344589688318	0.390544278307	0.000116526504381	5.23256467505e-05	0.000241880014412	0.00121023772969	0.000338327301397
a8	0.0175649834962	0.0167858035171	0.00993837910823	0.0793440382806	0.154890695288	0.327344359439	0.392509852769	0.000102715706794	4.48549482502e-05	0.000174595188137	0.00102393367656	0.000275773225466
a31	0.0155022624987	0.0123169249057	0.00673119973608	0.0674978820935	0.177921035096	0.32791591648	0.389783170923	0.000158593302265	6.09585267501e-05	0.000115984079379	0.00184283409219	0.000153238258155
a20	0.0120420329996	0.00983846736857	0.00748687114536	0.0629237916978	0.172827378365	0.357748985493	0.373094663641	0.000218052890755	9.863872025e-05	0.00023922664646	0.0031150466974	0.000366873150718
a3	0.0149754331665	0.0146644051229	0.0118450607151	0.0820863705659	0.158876199455	0.355468748498	0.357637621214	0.000196313523585	0.00010682874675	0.000375151375487	0.00309979603247	0.000668100906906
a20	0.0221931323888	0.0221332113743	0.017698008905	0.110655890189	0.166683709818	0.315243839499	0.339685940405	0.000252486517862	0.000154822478917	0.000571685351829	0.00369305587749	0.00103421775897
a10	0.0262120107963	0.0281780637914	0.0254670879683	0.138841063396	0.172697599939	0.283390459833	0.316773453468	0.000350904432621	0.000234228859639	0.000956342117276	0.00517580985916	0.00172298778632
a31	0.0182673338321	0.0205770322638	0.0202221024561	0.118979644465	0.196624203313	0.298059669944	0.320420484489	0.000335319310874	0.000193557307213	0.000782554541425	0.00413470926972	0.00140343528777
a20	0.0153179295107	0.0190211260879	0.023518150952	0.129416068155	0.204123487771	0.294719779981	0.304586151496	0.000487892976958	0.000318982759738	0.000891428249475	0.00602476483991	0.00157426698826
a7	0.0210595791702	0.0303668873626	0.0432087933173	0.193432586052	0.192075999257	0.242630419994	0.261632470499	0.000733863575653	0.000546280469913	0.00156445794982	0.00988807927997	0.00286056072942
a11	0.0227261453901	0.0355563454542	0.0550079351058	0.226529795351	0.195498089752	0.207997693331	0.239467630166	0.000824042275218	0.000613460469971	0.00190770624994	0.0102786870933	0.00359241797647
a18	0.02215753713	0.0376131644847	0.0639318350353	0.250798961784	0.197843536584	0.187489004444	0.221238130055	0.000936054191739	0.00070346426999	0.00220678511665	0.0108723401978	0.00420913279216
a27	0.0222210160433	0.0410939144949	0.0759686583451	0.274757420595	0.196077222195	0.166922098148	0.200979766685	0.00111242109725	0.000864415456663	0.00266403897222	0.0122706942326	0.00506829839739
a31	0.0162142712144	0.029829460265	0.0560233689484	0.204539836865	0.206123160732	0.231199852716	0.239952975562	0.00084290440575	0.000651707679221	0.00198504692541	0.00888596479087	0.0037514755768
a39	0.0112550409381	0.020052193855	0.0421761041495	0.187968282288	0.214213703577	0.259855434239	0.251083265187	0.000701342141917	0.000532581353407	0.00130539057647	0.00809409797696	0.00276260630327
a31	0.00944520777937	0.0165552278183	0.0372836724832	0.178420127429	0.217797357859	0.282751491413	0.245231871729	0.000639427538306	0.000489898305802	0.00107649511149	0.00787881814232	0.00243037009609
a24	0.00833662105979	0.0137332338061	0.0331062635944	0.16801233581	0.21425293262	0.297848917138	0.25475684391	0.000469982087102	0.000384062256601	0.00078736318983	0.00638836619744	0.00192302756036
a28	0.0124604246866	0.023339046602	0.0587286611981	0.264402871937	0.20578064754	0.208936189046	0.210694131303	0.000786195945701	0.000636842685534	0.00126139156328	0.00983676806581	0.00313682345345
a21	0.0145729255622	0.028474891534	0.0713814403994	0.303734830646	0.21208461918	0.166012423015	0.185706297101	0.000991214548567	0.000756707261845	0.00149917128776	0.0110771650219	0.00370835638448
a31	0.0107841184541	0.0196574279113	0.0486104221998	0.217243285215	0.218996356393	0.245757821005	0.2267054157	0.000687652079522	0.000508897586282	0.00100810497092	0.00752385941397	0.00251669417349
a39	0.00823254175137	0.0137314537038	0.0352065204666	0.192618683405	0.224028718798	0.276107643668	0.236713495233	0.000564391756507	0.000447780827761	0.00086343639864	0.00930599087799	0.00217937716983
</S>	0.00963942837568	0.0167522263519	0.0456130867333	0.260933721702	0.225375984399	0.218505176834	0.202844767616	0.000757571078253	0.00063461241388	0.00121791089932	0.014637767939	0.00308777643492
