 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.0054178744	0.0446463153	0.0731589175	0.008093559011	0.01447736012	0.02853825845	0.0418979111	0.0167083253	0.040065118	0.092370967	0.08482209	0.0852181025	0.195801797	0.1410951685	0.0953451565	0.032343059
a31	0.00627043506667	0.0530614884333	0.0897937725	0.00851699027033	0.0160756873733	0.04034125215	0.0690868520333	0.0261850041	0.056414566	0.100355899	0.0933139533333	0.0871515641667	0.147447487	0.1032856765	0.0683940498333	0.0343053123333
a37	0.00385315552222	0.0470230028111	0.0876574341667	0.00353565682344	0.00791519285777	0.03748891305	0.0916556223444	0.0312933320333	0.0675178186667	0.110400663	0.0995691091111	0.0881753600556	0.133543549	0.0900709335	0.0623982976111	0.0379019184444
a31	0.00332007574074	0.0402132156037	0.0814152953889	0.00147173382448	0.00366528534259	0.0270302976833	0.0858220341148	0.0250134955778	0.0578125668889	0.105014241	0.096744441037	0.0862492153519	0.179286909667	0.106349937833	0.065924118537	0.0346671061481
a24	0.00262919298691	0.0295889758679	0.070012772463	0.000546757326493	0.00141605473086	0.0159944202278	0.0958940013716	0.0159272267593	0.0448818182963	0.102665167	0.0935530803457	0.087308231784	0.205723573222	0.119463985944	0.078820659179	0.0355740830494
a46	0.00153914433564	0.0367728712893	0.0964145274877	0.000255953407164	0.00084958480362	0.0184887044093	0.141896173791	0.0180832675864	0.0511749500988	0.107741655667	0.0920982554486	0.0805065672613	0.155781931074	0.091329158648	0.073943916393	0.0331233496831
a31	0.00207420704521	0.0349723880964	0.0995133078292	0.000158216442388	0.00059966743454	0.0164677958031	0.11956229993	0.0147879302955	0.0403713440329	0.094220301889	0.0884331771495	0.0815949977538	0.199178813691	0.109171402883	0.0694793207977	0.0294148372277
a39	0.00181287712174	0.0268189636988	0.0780407946097	9.45117041293e-05	0.000379240491513	0.010645931601	0.0990447119767	0.0110296628652	0.0389012926776	0.10433208063	0.0939405923832	0.0857655679179	0.22093973123	0.118486050961	0.0810059369326	0.0287620564092
a8	0.00120824881391	0.0270658488996	0.0820513748699	8.68656280431e-05	0.000433968097171	0.0116268672003	0.115727493992	0.0129693572884	0.0453385768925	0.11498370021	0.0937674954611	0.0805170926393	0.191002847077	0.102071888654	0.0917809923109	0.0293673868031
a3	0.00136437860464	0.0310398749665	0.0978289829566	0.000110982592681	0.00060230837239	0.0147880780668	0.118912997997	0.0150516604295	0.0440669722975	0.10826158007	0.087549304487	0.0747301708798	0.186605762359	0.0978508945513	0.0917016741036	0.029534356601
a31	0.00140130286821	0.0309072446555	0.101150146986	0.000102473385894	0.000522260177463	0.0125010535889	0.0938849076657	0.0120487980432	0.0355695887658	0.0994171650233	0.086460192829	0.0781872736266	0.21277027412	0.11510113485	0.0913838247012	0.0285923475337
a10	0.00108417065607	0.0274177935518	0.0863389569953	9.0724405298e-05	0.000459601392488	0.0084630275963	0.0694567262219	0.00892891524773	0.0351429689219	0.112874393341	0.091876590943	0.0816794795422	0.224882631373	0.121623673283	0.102516848234	0.0271635015112
a3	0.000950656585357	0.0255042598506	0.0745498423318	0.000113408750099	0.000589080817496	0.00835487369877	0.066349505074	0.0106009540826	0.042178090974	0.129182809114	0.0927443736477	0.0768760498474	0.220347177124	0.112831479428	0.111706019411	0.0271214101704
a39	0.00136536729512	0.0210987529502	0.0679500651106	0.000134261070033	0.000567099892499	0.00712698779959	0.0500908360247	0.0106909160275	0.0370863013247	0.121161871038	0.0864280478826	0.0736309732825	0.258210902375	0.127824076476	0.10916904647	0.0274644713901
a31	0.00124307066504	0.0194051429834	0.0673863360369	0.000118668110011	0.000415309992833	0.00494309976653	0.0336667113416	0.00782698957583	0.0279053424416	0.108151943679	0.0795854792942	0.0746157540942	0.265720394125	0.148066558825	0.129631952157	0.03131722113
a27	0.00083794362168	0.0173332916611	0.0566566053456	0.00012910495667	0.000423695209611	0.00347402792218	0.0243862111139	0.00620626909194	0.0317487841472	0.131877051226	0.0848907597647	0.0760465160314	0.255986414708	0.142554036275	0.137823094052	0.0296261940433
a7	0.00099314934056	0.0155704715537	0.0446230184485	0.000166478252223	0.000544670226537	0.00329439470739	0.021547231038	0.00691972316398	0.0386014580491	0.156260457075	0.0941802999216	0.0750975620105	0.278325018236	0.128969728758	0.112795694684	0.0221106560144
a31	0.00098796225352	0.0154167751846	0.0503481394828	0.000128432431741	0.000375502104179	0.00259264016913	0.0177213576793	0.00510506602133	0.027025038683	0.126351197358	0.0843895166405	0.0749892406702	0.286745986079	0.149466762919	0.131659018228	0.0266973763381
a20	0.000563093424507	0.0135476963949	0.0420422361609	9.7590073247e-05	0.000301298526726	0.00190920002304	0.0146961418931	0.00378629594044	0.028152264561	0.150055937453	0.0872728355468	0.0753490348901	0.264535158693	0.14298358264	0.147656669409	0.0270509827794
a3	0.000477146341502	0.010455105465	0.0289146210536	9.25282460823e-05	0.000293986065575	0.00152289874101	0.0115507779644	0.00349164964681	0.0304438295203	0.169246232484	0.0945181385156	0.07587288963	0.291297892898	0.139348209213	0.122394821136	0.0200792789265
a20	0.000609368813834	0.009203455155	0.0257300796845	8.56967153608e-05	0.000243471375192	0.001230334847	0.00941882332147	0.00312757538227	0.0260073345068	0.155909574161	0.0945424495052	0.0758644798767	0.333517334299	0.145089739738	0.102371118379	0.0170491769755
a28	0.000715972537945	0.00915657205167	0.0239116532282	9.12560717869e-05	0.000244340865064	0.00110472582567	0.00842365087382	0.00299064506076	0.0253116915023	0.157757068054	0.0982931598351	0.0761493832922	0.3530644981	0.139006409913	0.089360770793	0.0144182299918
a29	0.000785430269315	0.00789824315056	0.0238953594094	9.03417205956e-05	0.000214589085021	0.00101982811856	0.00694261105794	0.00286135722025	0.0226805301674	0.145059296018	0.096882029945	0.0775734277641	0.368256399367	0.149269423304	0.0823801682643	0.0141909853306
a31	0.000592019809772	0.00604489585019	0.0209912381365	7.38267285319e-05	0.000157166075007	0.00081700305952	0.00558307665265	0.00241617557342	0.0191485653891	0.128591664006	0.0836883566483	0.0750075492547	0.344760133122	0.167256681101	0.123420239421	0.0214514284435
