 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.095353113	0.0006860465175	0.028861713915	0.0988288312	0.01123935265	0.0276544969	0.58964254	0.147733851
a39	0.0789341903333	0.0002934582575	0.010036706115	0.0338230299667	0.00401800156667	0.0136846822333	0.74313906	0.116070837667
a41	0.0422066704444	0.0002411905125	0.00467591057167	0.0197527460889	0.00340218963889	0.0205864150778	0.736552353333	0.172582525889
a39	0.0502041961481	0.000534274190833	0.00769186619056	0.044717497363	0.00698626441296	0.0344238526926	0.624619917778	0.230822165296
a20	0.0902461703827	0.00141390346361	0.0220866857302	0.109863083788	0.013468285471	0.0454180098975	0.468056415926	0.249447461765
a0	0.0996832267942	0.00160003188787	0.0274681032434	0.130164089596	0.0142678964903	0.0479139499658	0.393607638642	0.285295047255
a31	0.0590943902647	0.000917608485957	0.0157809872478	0.078954976532	0.00788431129677	0.0373669749886	0.430437582881	0.369563175752
a13	0.0250712270882	0.000611718271986	0.00888341391593	0.054162521844	0.00447228913226	0.0249712733295	0.523008307627	0.358819281917
a17	0.0123227612294	0.000818229843995	0.0110021193053	0.0955893186147	0.00529059704409	0.0178354411098	0.620775569209	0.236366017306
a31	0.0233879969431	0.00536289351466	0.0187574634351	0.137584579538	0.0130327457814	0.0210997560366	0.60133302307	0.179441575769
a3	0.026339308781	0.00713428160489	0.022769090145	0.168453289846	0.0178978375938	0.0269276216789	0.565441174357	0.165037395256
a46	0.0121550720603	0.00426782653496	0.0250905500483	0.224101353282	0.0172892248646	0.0292081735596	0.555382324786	0.132505476419
</S>	0.00898145003015	0.00388812361748	0.0284252050241	0.253872596641	0.0185447874323	0.0316510517798	0.533995162393	0.12064163021
