 	mia	sorella	quest'	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.0072324193	0.12204347	0.13841396	0.21295842	0.154377195	0.25497914	0.00866059076	0.01724288725	0.0807492128	0.003342744575
a41	0.0115959784333	0.115682452	0.14860168	0.17141345	0.138386569667	0.19411706	0.0106332643867	0.0197247260833	0.184411860933	0.00543296295833
a31	0.0134671654778	0.131153989333	0.140220883333	0.159038496667	0.139002524556	0.181853866667	0.0110033839289	0.0134840136944	0.205441400311	0.00533428408611
a20	0.0108509188259	0.128961821444	0.185876331111	0.152818275556	0.128148384852	0.178291238889	0.00928940530963	0.0086540935648	0.19312732677	0.00398222369537
a31	0.00722239284197	0.108122632148	0.208987961704	0.177882768519	0.119355388284	0.21027611963	0.00443717863654	0.00445015648827	0.15672256359	0.00254283759846
a37	0.00455529644732	0.101063909383	0.194954721901	0.21620993284	0.115264366095	0.27347571321	0.00264818415885	0.00270732056276	0.08743297253	0.00168757289949
a16	0.00196250928911	0.0553088871277	0.231479033967	0.222332060947	0.0828132810317	0.325819177737	0.00096276634295	0.00195132805425	0.0761133141767	0.00125764375316
a35	0.000918002169703	0.0415763057092	0.190471727989	0.240167360316	0.0771430493439	0.397672825912	0.000372913164317	0.00138199161808	0.0495308567256	0.000764973154387
a24	0.000802430556568	0.0484262449031	0.129544062663	0.256755806772	0.094384366448	0.438971781971	0.000222302584772	0.00123862347269	0.0291554875752	0.000498919734796
a31	0.000976428352189	0.0598748866344	0.108671750888	0.273671538924	0.111764398816	0.425363527324	0.000304713284924	0.00177761285756	0.0171970862917	0.000398086761599
a39	0.000774443624063	0.0514747072115	0.125407346963	0.272461906308	0.0980788186053	0.433900335775	0.000280969491641	0.00174217551919	0.0155385825306	0.000340719350533
a31	0.000551577314688	0.0415474574038	0.135050312321	0.272240092103	0.0880522532018	0.445673845258	0.000190075440547	0.00147744807306	0.0149266385102	0.000290282690178
a20	0.000440824554896	0.0339728388013	0.17624382744	0.256517017368	0.0756579470673	0.436690501753	0.000151437561516	0.00130410742435	0.0187492058367	0.000272255200059
a31	0.000289136871632	0.0230252316004	0.192695799147	0.249020015789	0.0629065570224	0.450854753918	8.91922685053e-05	0.00096466414145	0.0199169719456	0.00023766474002
a3	0.000239153230544	0.0188663028668	0.202127723049	0.243498718596	0.0562738756741	0.461330027973	6.58365618351e-05	0.000763330680483	0.0166575966485	0.00017745326334
a20	0.000164234506848	0.0100865086223	0.304896001016	0.192192056199	0.0322887952247	0.432771525991	3.45153102784e-05	0.000456955253494	0.0268931278828	0.000216289804447
a31	0.000166786062283	0.0082962228741	0.312818677005	0.1954458854	0.0298706850749	0.431220728664	2.99484140928e-05	0.000410851467831	0.0215801329276	0.000160088108149
a37	0.000205386420761	0.0079715655247	0.326989669002	0.192873168467	0.0287476476916	0.421170302888	3.21597270309e-05	0.000416677079277	0.0214311446092	0.000162287112716
a31	0.00024250870692	0.0071301560749	0.361395939667	0.175858896156	0.0235873805639	0.409819100963	3.09476140103e-05	0.000378492769759	0.0213968253364	0.000159752555905
a20	0.000325292678973	0.0072095773583	0.383810703222	0.167342198719	0.0220775655213	0.389989833654	4.53837206701e-05	0.000488233466586	0.0284070579121	0.000304179683635
a28	0.000483635169658	0.00747864961943	0.445125951074	0.139322699573	0.0186419561738	0.317390691218	8.39115135567e-05	0.000782663355529	0.069869749304	0.000820126907878
a31	0.000586308089886	0.00908356670648	0.423849900358	0.140677356524	0.0192970917246	0.341075313739	8.20041468522e-05	0.000767424735176	0.0638328111013	0.000748231273293
a20	0.000768434196629	0.0106210774022	0.407775043453	0.141447996841	0.0206318162415	0.34417245458	0.000128974371284	0.000879480928392	0.0727711683671	0.000803555095098
a31	0.000953346865543	0.0128230833007	0.406124457818	0.140561826947	0.0210596424138	0.340288618193	0.000148637347095	0.000921027222797	0.0762960781224	0.000823297755699
a33	0.00138496428851	0.0208770357669	0.376320512606	0.152449648982	0.0224682414713	0.365942072731	0.000125500255698	0.000667188320932	0.0593607547075	0.000404114609233
</S>	0.00180073969426	0.0272774018835	0.359953046303	0.156483514491	0.0239328317357	0.350727436365	0.000155278902849	0.000684201660466	0.0785957073538	0.000389879754617
