 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.0014469421	0.00268655535	0.014813071	0.006649944	0.086086712	0.182945755	0.092275585	0.041162163	0.0666186445	0.0416205395	0.0613237465	0.119947664	0.02714012	0.0263780445	0.0295646685	0.0234052245	0.0303028795	0.1100603525	0.035571388
a37	0.00098828488	0.00249271525	0.014173326	0.00816953366667	0.105309937333	0.207410528333	0.125982705	0.0474373396667	0.0562799661667	0.0418394798333	0.0679812998333	0.0886057673333	0.0182636976667	0.0156517865	0.0281861545	0.0177017001667	0.0290226568333	0.104491624167	0.0200114943333
a8	0.000764402016667	0.00238075988333	0.015539739	0.0102096052222	0.077200783111	0.151787296111	0.144543885	0.0716149965556	0.0737806753889	0.0532595146111	0.0836031066111	0.106024732444	0.0176018562222	0.0122730095	0.0322112498333	0.0170243113889	0.0330093932778	0.0828019480557	0.0143687644444
a31	0.00117239524889	0.00371825482778	0.026605693	0.0156507967407	0.0677576483703	0.139417228704	0.149610508333	0.0783235055185	0.0794247637963	0.0560408848704	0.0889806202037	0.109823914148	0.0145014634074	0.00955714506667	0.0296267426111	0.0148880987963	0.0313235887593	0.0713443126852	0.0122324838148
a39	0.0012101203163	0.00375322017593	0.0266362646667	0.0146370645802	0.0558975801234	0.127669646235	0.141208464444	0.0775590585062	0.0841700699321	0.0602134082901	0.0916177414012	0.119443088049	0.0158937144691	0.00946551525556	0.0340791178704	0.0188379085988	0.0350303929198	0.0691191108951	0.0135585499383
a3	0.000710151638767	0.00249490669198	0.0148356702222	0.0079679581934	0.0321037197078	0.0917570954117	0.119912516481	0.0832764761687	0.101109833311	0.0723896060967	0.0961772221337	0.145971912683	0.0271291784897	0.0138701587519	0.0431838886235	0.0280543028663	0.0412995793066	0.059822438965	0.0179334239794
a8	0.00149448534626	0.00515455809733	0.0158079304074	0.00860579106447	0.0200487035693	0.0709207284706	0.106484566827	0.0908477987229	0.114638881104	0.0748453820322	0.0914627490446	0.161883090894	0.0435022234966	0.023205853584	0.0390145268745	0.0291980356221	0.0357613321022	0.0461963423217	0.0209270306598
a31	0.00232264141542	0.00799140069911	0.0308433491358	0.0134437506882	0.0192588925231	0.0633050261569	0.0975113849423	0.102645311574	0.131424997035	0.0645561996774	0.0746121563482	0.184953013631	0.0451819761655	0.0253863531947	0.0269711239582	0.0218667862074	0.0250002837007	0.0385541024406	0.0241712115533
a7	0.00173074381847	0.00592332183304	0.0292858282453	0.0115271534294	0.017689535841	0.059342953719	0.0914968096474	0.098429495858	0.132524587012	0.0648043442258	0.0739859567827	0.194528404544	0.0499392530552	0.0282281757316	0.0299827273194	0.0239488894025	0.0245802982336	0.0390485528135	0.0230029711844
a27	0.00119296571949	0.00334971891101	0.0124278766151	0.0060062378098	0.0117517702803	0.0510635929063	0.0845894665491	0.0839301086193	0.122899981671	0.0760205484086	0.0869055885942	0.193269264848	0.0723029410184	0.0412440619105	0.0404212844398	0.0310698331342	0.0278314774112	0.0364552136045	0.0172681253948
