 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.0044709916	0.614838675	0.001656796635	0.005135208	0.0279017945	0.184861235	0.0244620845	0.0093906263	0.00292227035	0.005302144	0.104992062	0.0140661865
a3	0.00469666	0.410105868333	0.001673087645	0.00500213166667	0.0241008488333	0.231710841667	0.0312845401667	0.0118005403	0.00555174351667	0.014031497	0.229759657333	0.0302826198333
a31	0.00295136646667	0.250749932778	0.000763087981667	0.00398871175556	0.0196513916111	0.227363107222	0.0530536260556	0.0208479797667	0.0104056573389	0.0175247693333	0.353258942444	0.0394414256111
a7	0.00195313712222	0.251709907593	0.000377610088889	0.00320692015185	0.0154669232037	0.186606222407	0.0515609463519	0.0209888720889	0.010235023613	0.0140189874444	0.406082737481	0.0377926982037
a20	0.000941705224073	0.431732682531	0.000153143710296	0.00136722451728	0.00826386730123	0.109014600802	0.026474302784	0.0125145369963	0.006144748971	0.0101908030148	0.361586525827	0.0316158620679
a24	0.000721500024691	0.499275414177	0.000118830782432	0.00147825077243	0.0106018916671	0.0886115436007	0.033275085928	0.0247195914654	0.0136159955903	0.0134176632049	0.271414135276	0.0427501130226
a31	0.00102583824156	0.464745191392	0.000148713164144	0.00204477152414	0.0276084895557	0.111786327867	0.0738969653093	0.0433196411551	0.0200973781968	0.0152881270683	0.191213048425	0.0488254863409
a20	0.00124639794719	0.582888897131	0.000208822141381	0.00211845524138	0.0292411087186	0.0926154459557	0.0680110487698	0.033157171385	0.0128993002989	0.00803873232277	0.142255009475	0.0273196071136
a31	0.00115220804906	0.643166332377	0.000237318023794	0.00223335484713	0.0265373997729	0.0747398253186	0.0562562565899	0.029012529795	0.00991173333297	0.00539463384092	0.131710183158	0.0196482933712
a28	0.000916231559687	0.633552310792	0.000334527074598	0.00267658381571	0.025601316791	0.0660629551062	0.05203941353	0.0274423199317	0.00870036187766	0.00440722638031	0.162471294386	0.0157955384571
a31	0.000770384296562	0.651243156931	0.000419088351533	0.00321195740524	0.0256173531303	0.0623001583687	0.04222373251	0.0209128193106	0.00607218472589	0.00347208299344	0.171743931462	0.0120131901524
a3	0.000606675145521	0.59901003231	0.000343155883844	0.00321654130175	0.0259452612101	0.0608731744562	0.03867062417	0.0178953993369	0.0047954143753	0.00335288833115	0.234403730487	0.0108871360508
a31	0.000564732328507	0.591735904103	0.000345695011281	0.00315932700058	0.02669682257	0.0614761318187	0.02762293139	0.0111870285123	0.0031209865251	0.00296285197705	0.261406486829	0.00972111935027
a35	0.000528747709502	0.499796801368	0.000294525745094	0.00249474670019	0.02637107539	0.0596436112729	0.02350928413	0.00854208317077	0.0024336033417	0.00308160872568	0.362099062276	0.0112048122834
a31	0.000747483003167	0.463794933789	0.000361290323031	0.00244844790006	0.0259534209967	0.0572710457576	0.01507572371	0.00513673655692	0.00169957220057	0.00281442097523	0.413368534092	0.0113283757611
a20	0.000864558377722	0.411701604596	0.000402385077677	0.00240056200002	0.0263876346656	0.0580927202525	0.0136336324033	0.00524709718564	0.00243631492019	0.00404572772508	0.458928334697	0.0158594194204
a0	0.000525163335907	0.193606791532	0.000251953782559	0.00142550340001	0.0130647675552	0.0337545004175	0.0102333906344	0.00604929022855	0.00389344714006	0.00646710324169	0.707809911566	0.0229181478068
a31	0.00191275427864	0.286866793844	0.000641117590853	0.00310005793334	0.0184228521851	0.0423686954725	0.0100428798781	0.00507471267618	0.00298783153335	0.00472766944723	0.606327760522	0.0175268480689
a38	0.00245957999288	0.318621544615	0.000813876440284	0.00374358414445	0.0215519790617	0.0548199901575	0.0165321262927	0.00796014832539	0.00442604949778	0.00646500051574	0.541039463507	0.0215666211563
a8	0.00136588489763	0.161932756205	0.000553184890095	0.00258128498148	0.0133914806872	0.0510303517192	0.0245951387642	0.0115651776085	0.00637138616593	0.00896931683858	0.689049817836	0.0285941770521
a31	0.00246320129921	0.306236863402	0.000804080130032	0.00333544596049	0.0143493958957	0.0502511859064	0.0214256735881	0.00816631320283	0.00394263945531	0.00518841383286	0.566175779279	0.0176609729174
a46	0.00286476699974	0.359838256134	0.000915824176677	0.00343768588683	0.0155776386319	0.0559136139688	0.0249732278627	0.00806925956761	0.00359297921844	0.00451125916429	0.50582108976	0.0144843858725
a31	0.00295897149991	0.383481403711	0.000956463892226	0.00327804176228	0.0147999698773	0.0536459159896	0.0257865632876	0.00798115302254	0.00348784953948	0.0042867296781	0.486030933253	0.0133060234242
</S>	0.00392991164995	0.530737901855	0.00114906424611	0.00373840103114	0.0160034629387	0.0464257949948	0.0181875446438	0.00517785526127	0.00202365146974	0.00230175277405	0.362487521626	0.0078371774121
