 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
a31	0.0220249375	0.037123672	0.042989565	0.03927085	0.0410574065	0.026278872	0.054065445	0.0412101495	0.035414947	0.00385542165	0.0555660715	0.0494331345	0.113185235	0.00510087687	0.0621219075	0.059722545	0.0606902855	0.0644858375	0.11652324	0.047280967	0.02259863025
a17	0.0214353155	0.04223526	0.049616965	0.052197538	0.0694925488333	0.0405584406667	0.0492674316667	0.0523315808333	0.0369714716667	0.00618556845	0.0479881038333	0.0434056205	0.0757235826667	0.00744122039	0.0890435575	0.06680695	0.0558729435	0.0567850385	0.0751443323333	0.0392046986667	0.02229181775
a31	0.0273690921667	0.0502022446667	0.0625477416667	0.0623256926667	0.0845198396111	0.0469021888889	0.0509099305556	0.0559313102778	0.0366923958889	0.00701452448333	0.0446243669444	0.0408579125	0.0641226118889	0.00722960509667	0.0936852191667	0.064707655	0.0489095631667	0.0485069548333	0.0581697177778	0.0280016912222	0.0167697219167
a17	0.0290907947222	0.0537383482222	0.0692602905556	0.0680545775556	0.090671116537	0.052267454963	0.0526320235185	0.0612731834259	0.0347450012963	0.00582608916111	0.0407265779815	0.0362937618333	0.0569830832963	0.00534377376556	0.0994092430556	0.0674387233333	0.0439585073889	0.0441955509444	0.0501864239259	0.0235727250741	0.0143327443056
a31	0.0399719582407	0.0716464094074	0.101155540185	0.0808530158519	0.084986440179	0.054212180321	0.0594986311728	0.0602399844753	0.0317435450988	0.00480319272037	0.0370011023272	0.0322752976111	0.0554443287654	0.00334664718852	0.0842688410185	0.0590354484444	0.033252340463	0.0343379586481	0.0451378269753	0.0167452270247	0.0100440613352
a34	0.0449197174136	0.0725444144691	0.108483703395	0.0797202466173	0.0724605980597	0.057219172107	0.0710721937243	0.0645205868251	0.0332804596996	0.00356158744012	0.0365329231091	0.0286404608704	0.0545677862551	0.00218664242951	0.0694061370062	0.0657495351481	0.030942863821	0.034698294216	0.0450617933251	0.0153379410082	0.0090929136784
a1	0.0314878538045	0.049698301823	0.0768516067983	0.0678868648724	0.0728435593532	0.0687959240357	0.0806636045748	0.0833795576084	0.0402346992332	0.00226652608004	0.037967671703	0.0244107602901	0.045162373085	0.000985411286503	0.0859354490021	0.0934256450494	0.0345463222737	0.0408821234053	0.0375499864417	0.0159571683361	0.00906858755947
a35	0.0274017856015	0.0381319722743	0.0634307579328	0.0593183839575	0.0667059464511	0.0692466200119	0.0880744215249	0.0897914525361	0.0458747074111	0.00159845806001	0.0422764362343	0.0243360987634	0.0473720520283	0.000504536988834	0.082930148334	0.10714411035	0.0387891427579	0.0460274708018	0.0382248348139	0.0154592174454	0.00736145531982
a31	0.0392236782005	0.0467916367581	0.0818519513109	0.0658688223192	0.0512791031504	0.0637117463373	0.0992715738416	0.0768816631787	0.0474473364704	0.00167176465334	0.0474745574114	0.0265957235878	0.0584476123428	0.000581944512945	0.0498556564447	0.0844648307833	0.037676829586	0.0454279409339	0.053862880938	0.0148543698151	0.00675837723994
a20	0.0379713944002	0.0471312282527	0.0805351891036	0.0637469117731	0.0446530013835	0.0572931577791	0.101863391281	0.0726032967262	0.0488244064901	0.00151148821778	0.0501206811371	0.0271486651959	0.0631020141143	0.000590977800982	0.0467112771482	0.0836706489278	0.0401076075287	0.049305331978	0.0607547203127	0.0157187912717	0.00663581641331
