 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.9926543	0.0018836924	0.00117761774	3.35097512e-05	0.0003759223975	4.99544795e-05	0.0037167709	0.000108257807
a31	0.9892674	0.00245936386667	0.00066483893	3.37955462e-05	0.000167737434167	3.83677158333e-05	0.0071637272	0.000204778213667
a14	0.977777	0.00295194068889	0.00103218956667	5.02559114e-05	0.000224018488056	6.59568999444e-05	0.0167542540667	0.00114442265789
a37	0.97303205	0.0035745026963	0.00132014285556	4.77792988e-05	0.000289480489352	7.18343216481e-05	0.0199988205222	0.0016654000193
a10	0.982399466667	0.0035093241321	0.00115004488519	3.58162089333e-05	0.000220970359784	4.81554165494e-05	0.0116636478407	0.000972560439767
a31	0.978643305556	0.0033438704107	0.00229164916173	5.66173033111e-05	0.00148327632993	0.00014054714985	0.0127454564469	0.00129529084659
a28	0.972867218519	0.00370367477023	0.00289211625391	6.30920251037e-05	0.00194902962664	0.000176843130617	0.016762699149	0.0015853128622
a31	0.97214597284	0.00376266025674	0.00417169561797	3.88629710346e-05	0.00150804909221	0.000126833544206	0.0171353217163	0.0011105712674
a42	0.951253257613	0.00547421991891	0.00643247920599	4.77510756782e-05	0.00175521683074	0.000134852968069	0.0337195659054	0.00118263968913
a23	0.938614819204	0.00801440563964	0.00478973956866	7.21589285594e-05	0.00136055247691	0.000117569291356	0.0456411036351	0.00138964532971
a8	0.938802706401	0.00948657771321	0.00220273458955	0.000190620936186	0.00145607405897	0.000181508259119	0.0458988988784	0.00178087397657
</S>	0.935002603201	0.0101848241066	0.00159431614477	0.000296535648093	0.00178914402948	0.00025107272956	0.0487936584392	0.00208783273828
