 	voglio	che	Maria	che	venga	domani	</S>
a8	0.705997875	0.153763265	8.232701e-05	0.00527789945	0.02790138465	0.095966394	0.01101083825
a31	0.458668975	0.184665078333	6.15321126667e-05	0.00308196155	0.03855846655	0.297993234667	0.01697076275
a8	0.244779068333	0.133056902111	3.61180895556e-05	0.00164689158333	0.0400202605167	0.555926064889	0.0245347205833
a31	0.256555196111	0.131432780037	4.99226325185e-05	0.00101114845111	0.0335504901722	0.552188874963	0.0252116268611
a24	0.290240612037	0.123065853679	5.73435961728e-05	0.0013147124737	0.0275847110574	0.535442838321	0.0222939686204
a31	0.380128170679	0.0940022682263	8.64251007243e-05	0.00258638239123	0.0257737880191	0.476541326107	0.0208816722068
a46	0.447579876893	0.0873881160754	9.86135255748e-05	0.00504142846374	0.0336773353397	0.404081175369	0.0221334784023
a31	0.491264545631	0.0779996820251	9.12405471916e-05	0.00765234415458	0.0370038231132	0.364464635123	0.0215237224674
a29	0.52239466521	0.077447989675	9.90226557305e-05	0.0180111277182	0.0621182130377	0.294522541708	0.0254064604891
a20	0.408333851737	0.051043450225	8.38062399102e-05	0.0300927472394	0.111655231013	0.354302113903	0.0444888468297
a0	0.393725083912	0.0509619247417	8.47747246367e-05	0.0307048650798	0.114186467004	0.357937504634	0.0523994039432
a31	0.532027447971	0.0698268982472	0.000242278591546	0.0315018743599	0.0803542443347	0.250163101545	0.0358841393144
a23	0.52374530599	0.0643404167491	0.000339271397182	0.02693482812	0.0698596434449	0.287379813848	0.0274006901048
a31	0.545894071997	0.062081109583	0.000620325599061	0.01811710704	0.0581062591483	0.291833737949	0.0233473789683
a18	0.528990910666	0.0595143931943	0.000808982299687	0.0142074040133	0.0565302260494	0.31711912265	0.0228289379228
a37	0.315007970222	0.0397913850648	0.000746689199896	0.0109371963378	0.0851411903498	0.51179742755	0.0365781093076
a31	0.463767166741	0.0508537590216	0.00131998419997	0.0103007531126	0.0628353089166	0.38371925385	0.0272037576025
a20	0.49947787558	0.0533016023405	0.00174991196666	0.0106401560375	0.0569243851055	0.352016552617	0.0258895250342
a31	0.51163406186	0.0541810467802	0.00219412988889	0.0110410846792	0.0548411128685	0.340577725206	0.0255308333114
</S>	0.69498273093	0.0662466933901	0.00269033594444	0.0112574338396	0.0294779031843	0.181824224103	0.0135206471057
