 	mia	figlia	vuole	andare	</S>
a46	0.341355035	0.6540737	0.00118066998	0.00248080275	0.00090977415
a31	0.459746185	0.536332586667	0.000909317813333	0.00187488095	0.00113704985
a7	0.436121871667	0.557022982222	0.000837902024444	0.00304208108333	0.00297517731667
a20	0.334146987222	0.650765774074	0.000958867594815	0.00686817719444	0.00726018797222
a31	0.305461969074	0.676947204691	0.00129604016494	0.00888612439815	0.00740863002407
a46	0.266726576358	0.712429821564	0.00127568256498	0.0108258457994	0.00874198970802
a31	0.162868033453	0.802894960521	0.00113309803166	0.0216813529331	0.0114224335693
a46	0.089134838151	0.86672273684	0.00112603557722	0.0300338459777	0.0129824821898
a31	0.049687235717	0.903688628947	0.000986308659073	0.0323986993259	0.0132391938966
a11	0.0315136639057	0.899149709649	0.00150556215302	0.050050796442	0.0177803321322
a3	0.0362816139686	0.87441495655	0.00406492258434	0.064899428814	0.0203390423774
a31	0.0495094279895	0.882939172183	0.00490937336145	0.049609983938	0.0130320121258
a27	0.0764011479965	0.827960634061	0.00916857695382	0.0629182023127	0.0235514323753
a0	0.124583085999	0.72998658802	0.0223606799846	0.0889026874376	0.0341669251251
</S>	0.148486587999	0.70352394401	0.0301196449923	0.0866363787188	0.0312334075626
