 	è	che	stanno	ancora	alzati	</S>
a20	0.30907174285	0.0419120321	0.279955275	0.35059782	0.01761455915	0.00084854163
a31	0.362050867617	0.0666047157	0.249862865	0.302794836667	0.01734206015	0.00134462863
a20	0.207727342539	0.0601446835667	0.269012111667	0.443247362222	0.01834236605	0.00152614207667
a31	0.12504476418	0.0410783801889	0.323929013889	0.489155854074	0.0196763180167	0.00111570482556
a20	0.0670351103933	0.0271424063963	0.372334871296	0.513722984691	0.0187538646056	0.00101080014185
a28	0.0357697541311	0.0220368794654	0.437520803765	0.49665112823	0.00729154130187	0.000729906137283
a31	0.023953194577	0.0179871134885	0.481980801255	0.469036076077	0.00637159710062	0.000671221002428
a29	0.011379321859	0.0104358598295	0.436856480418	0.534332592026	0.00614637733354	0.000849374767476
a46	0.011238576753	0.0143055982765	0.521653653473	0.448851830675	0.00313785744451	0.000812484765825
a31	0.0101305621843	0.0131602487588	0.569700397824	0.404482983558	0.0020010236815	0.000524789315275
a20	0.00494447129477	0.00626509485293	0.502066342608	0.479784534519	0.00462386189383	0.00231570762176
a31	0.00554993739826	0.00467759498431	0.508385657536	0.473081691506	0.00539487136461	0.00291024597825
a39	0.00804809446609	0.00490222556144	0.495106172512	0.481069610502	0.00765556952154	0.00321830986375
a20	0.00852914182203	0.00627563298715	0.469405144171	0.493432140167	0.0170212818405	0.00533665728792
a8	0.00737685984068	0.00704119199572	0.561665548057	0.395039806722	0.0247006136135	0.00417599656264
a20	0.00512472484689	0.00656053133191	0.644060416019	0.310586758907	0.0313508255378	0.00231673278755
a24	0.00378030381563	0.0060592397773	0.671842538673	0.280582352969	0.0361086485126	0.00162690106252
a46	0.00307380837188	0.0054642102591	0.672342679558	0.277864277656	0.0399992728375	0.00125574965417
a8	0.00274151169063	0.00515349555303	0.659282916519	0.287003109219	0.0445671142792	0.00125185898472
a23	0.00285003929688	0.00536360165101	0.663396395506	0.28051435974	0.0465312147597	0.00134437506157
a8	0.00330044216563	0.006251539417	0.682936365169	0.25995592658	0.0459254862532	0.00163019125386
</S>	0.00362839308281	0.0068162935085	0.691611532585	0.25109507329	0.0450271401266	0.00182152342693
