 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.349903235	0.01657413275	0.029249475	0.32335889	0.1228043005	0.145697448	0.0124124852
a8	0.355747186333	0.0195672300833	0.0397817603333	0.39391925	0.0819636405	0.0919714646667	0.0170494565333
a20	0.212522903444	0.0107566665278	0.0360949901111	0.541214196667	0.0854265255	0.0940848095556	0.0198999291778
a8	0.171013901148	0.0078041738426	0.0272024913704	0.525441505556	0.1173648405	0.130597931185	0.0205751827259
a31	0.121218090383	0.0070496935142	0.0170633907901	0.473122648519	0.160642136833	0.201012743728	0.0198913029086
a37	0.115874566794	0.00472848460473	0.01453026093	0.500942869506	0.153373622278	0.196032714576	0.0145174819695
a10	0.278490715598	0.00547682240158	0.01710338431	0.435750943169	0.116920557426	0.134822349525	0.0114352809898
a31	0.285635833866	0.00467885045719	0.0126024321033	0.374741461056	0.144280579142	0.169621427842	0.0084394939966
a21	0.262300593289	0.00414894447573	0.0164924067011	0.379402290352	0.152403943047	0.176872332614	0.0083795413322
a31	0.256912217763	0.00399364380858	0.0183443220004	0.397328650117	0.147887331016	0.168430347538	0.00710354334407
a10	0.245554692588	0.00456184325286	0.0210117237668	0.394178533372	0.151825410339	0.174901432513	0.00796641868136
a17	0.429652764196	0.00699753291762	0.0274311392556	0.314827237791	0.098321090113	0.114820340838	0.00794989356045
a20	0.442926208065	0.0114540394725	0.0271570327519	0.27363497593	0.101949570038	0.130337233613	0.0125409035201
a31	0.256759214688	0.0107053565742	0.0434212882506	0.43387654531	0.102293636679	0.139272134538	0.0136718139734
a39	0.115922468229	0.00918961427473	0.0568398214169	0.529901658437	0.104704732226	0.167506708179	0.0159350154578
a31	0.073909720743	0.00876426132491	0.0538966424723	0.547286119479	0.112901930742	0.186026462726	0.0172148768193
a8	0.0470289302477	0.00511653057497	0.0431143398241	0.55712038316	0.132133716914	0.201012070909	0.0144740446064
a39	0.0313707224159	0.00482279299166	0.0292338579414	0.46229713772	0.177190178971	0.278048573636	0.0170367455355
a8	0.020546050472	0.00333570069722	0.0216071653138	0.445624395907	0.183331786324	0.311029217879	0.0145256751785
</S>	0.016257816236	0.00237911104861	0.0186498931569	0.453584322953	0.180380843162	0.316035508939	0.0127125015893
