 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.032562067	0.216477425	0.219679692	0.511144975	0.0164815735	0.0026504209	0.0010039006
a31	0.048328194	0.134431228333	0.104093658667	0.690530058333	0.0181877875	0.00308429303333	0.00134481243333
a0	0.0362216315333	0.0979798287777	0.063292910889	0.774507052778	0.0210661735	0.00461034291111	0.00232204141111
a20	0.0156962403778	0.0516660829259	0.0396562496297	0.846272584259	0.0336248358333	0.0083080563037	0.00477594727037
a31	0.0154231087926	0.0865035683086	0.14447016121	0.699156354753	0.0374522109444	0.0108648104346	0.00612979709012
a13	0.0152528924975	0.105523739436	0.18765621707	0.630801344918	0.0420270773148	0.0121859804782	0.00655272836337
a38	0.0104340743992	0.0919857864787	0.118803062357	0.711641814973	0.0485651771049	0.0119803421594	0.00658976528779
a31	0.0118912504664	0.128363488826	0.233720084119	0.575346931658	0.0365704837016	0.0092993256198	0.0048084466626
a20	0.00860384850547	0.114807722942	0.25764101404	0.579851470553	0.0283808429005	0.00718914167327	0.0035259652542
a31	0.00533021351849	0.0842249709807	0.265579344013	0.604684923518	0.0288826886335	0.00788441379109	0.00341345411807
a20	0.00395385644416	0.0649224719936	0.263438112004	0.625720341173	0.0297851812112	0.00860215809703	0.00357785103936
a33	0.00205659931939	0.0663558289979	0.188947668001	0.704694813724	0.0285487474037	0.00645822353234	0.00293808424645
a31	0.00278462950646	0.0832840863326	0.288451422667	0.586216637908	0.0297383971346	0.00699202817745	0.00253277078215
a28	0.00244976358549	0.0551763237775	0.260247042556	0.629073845969	0.0388970950449	0.0103824803925	0.00377344899405
a31	0.00199928304516	0.0445375779258	0.242916555852	0.655791315323	0.040689752015	0.0103331052642	0.00373241279802
a0	0.00188018698172	0.0369861395419	0.227781815284	0.686841171774	0.0359045093383	0.00827120788807	0.00233493353267
a31	0.00210557492724	0.0323556510806	0.197472718428	0.729188847258	0.0307683954461	0.00647448409602	0.00163429924422
a3	0.00235626520908	0.0303867290269	0.184627287476	0.750762805753	0.025535416482	0.00506103483201	0.00127047691474
a31	0.00265643606969	0.0273890443423	0.150961693825	0.792271855251	0.0215190658273	0.00411981047734	0.00108214044825
a46	0.0030006260899	0.0266060834474	0.136826970942	0.811443005084	0.0176363569424	0.00338411035911	0.00110288505942
a31	0.00350463642997	0.0256120844825	0.114735629981	0.836522701695	0.0154648253141	0.0030421906197	0.00111794116314
a39	0.00406512414332	0.0259438654942	0.10843880266	0.840643383898	0.0157534887714	0.00357762837323	0.00157771843105
a35	0.00400338471444	0.0148582018314	0.0576850028867	0.893772097966	0.0202134405905	0.00624044245774	0.00322746651035
a31	0.00521632407148	0.0233035206105	0.0844882102956	0.860440752655	0.0182156775302	0.00547266975258	0.00286286291678
</S>	0.00590554428574	0.0338807463052	0.122870795148	0.818145926327	0.0141110462651	0.00341815977629	0.00166776487839
