 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.0055304772	0.03720006575	0.00115609825	0.151053695	0.054426025	0.36858314	0.31903323	0.046227145	0.016790184
a1	0.0102520577333	0.0370985995833	0.00157709365	0.195096408333	0.0627176116667	0.427731443333	0.19880194	0.0431363716667	0.023588494
a20	0.0129580470778	0.0184773325278	0.00220715728333	0.199180789444	0.0514078615556	0.496493004444	0.15752413	0.0369404525556	0.0248112313333
a31	0.0134220525259	0.0213170315093	0.00170139863778	0.185746299815	0.0463499448519	0.520551268148	0.15863866	0.0303825595185	0.0218907861111
a13	0.0106316306753	0.0212798175031	0.00139721102259	0.165806849938	0.047908263284	0.523931336049	0.17659542	0.0307481491728	0.021701309037
a17	0.00711678495843	0.014363186501	0.0019967956742	0.146504556646	0.056388759428	0.511563158683	0.20505168	0.0356014723909	0.0214136060123
a29	0.00993552355281	0.0244863928337	0.00442071922473	0.147407022215	0.059611828476	0.489397959561	0.212002393333	0.034618910797	0.0181192516708
a18	0.0223717545176	0.0529834522779	0.0136777594082	0.164728997405	0.0517043428253	0.443513279854	0.204720264444	0.031145309599	0.0151548328903
a31	0.0215984564059	0.051104760426	0.0139005330027	0.144397689135	0.0483634356084	0.430755179951	0.249593291481	0.028044962533	0.0122416769634
a13	0.0153747403686	0.0575924564753	0.0209939805342	0.132407639712	0.0439768628695	0.42437102665	0.270449083827	0.0245167118443	0.0103174723211
a18	0.0287127207895	0.140371802158	0.0476096395114	0.141902463237	0.0334054496232	0.341018358883	0.232155051276	0.0234975239481	0.011326973107
a31	0.0258268366298	0.131351861386	0.0405232287705	0.117066652412	0.0308844108744	0.360881169628	0.262436183759	0.0215323829827	0.00949725870233
a3	0.0132571659099	0.0925154277953	0.0431545618568	0.111531488804	0.0308319746248	0.394858279876	0.281517731253	0.0221294059942	0.0102039585674
a31	0.0090102634833	0.0791848879984	0.0440168208856	0.115236132935	0.0298038275416	0.416495633292	0.275521970418	0.0208086249981	0.0099218682558
a46	0.00529994517443	0.0589611560661	0.0334956338952	0.117542340978	0.0298556028472	0.442311861097	0.279995400139	0.0217756589994	0.0107624438186
a31	0.00404949041481	0.0517924417887	0.0299215123317	0.128115696993	0.0278759379491	0.458754120366	0.267757870046	0.0210522816665	0.0106806352729
a20	0.00216691699494	0.0235131036962	0.0187177944772	0.141731878998	0.0285690326497	0.489542433455	0.255090263349	0.0263199505555	0.0143485614243
a17	0.00301910146498	0.0307686375654	0.0192145369924	0.163336186333	0.0291027608832	0.455986997818	0.241734667783	0.0361217595185	0.0207153058081
a20	0.00368984262166	0.0522296355218	0.0148183564975	0.155236302111	0.0327919142944	0.436677232606	0.243374432594	0.0384826178395	0.022699660936
a31	0.00294533297389	0.0436761451739	0.0094785270325	0.192622070704	0.0319235740981	0.450282217535	0.219810130865	0.0311219832798	0.0181400623787
a8	0.00260847735796	0.0258494657246	0.0045542618775	0.215207043568	0.027807839366	0.477478705845	0.208168570288	0.0257519234266	0.0125737628596
a31	0.00304257255265	0.0200618832415	0.00289496172583	0.219234267856	0.0239268547887	0.482097191948	0.213731800096	0.0243517774755	0.0106587150865
a1	0.00318986835088	0.0144677864138	0.00199853340861	0.227276285952	0.0267095022629	0.476449687316	0.208539343365	0.0280907398252	0.0132782724955
a46	0.00308291828363	0.0214768248046	0.00158318656954	0.193632708651	0.0365834340876	0.476082115772	0.209826061122	0.0382069182751	0.0195258644985
a31	0.00413783592788	0.0207232036015	0.00194317262318	0.216940946217	0.0299364730292	0.476086971924	0.207611773707	0.0295729487584	0.0130466799662
a17	0.00462574577596	0.0157482465338	0.00200393697439	0.220094568739	0.0269219540097	0.475070810641	0.217280221236	0.0277008619195	0.0105536191221
a23	0.00384637912532	0.0205076135113	0.0013317351248	0.18322584958	0.0342920846699	0.480365803547	0.227988167079	0.0346102609732	0.0138320647074
a8	0.00324703664177	0.0228048328371	0.00113778227493	0.172765003193	0.03546918489	0.485527694516	0.232292085693	0.0340310709911	0.0127252995691
a31	0.00340638731392	0.0162305188124	0.00208645089164	0.182700821064	0.0274857692967	0.499678108172	0.232776671898	0.027208048997	0.0084272495897
a8	0.00355827187131	0.0141518478041	0.00240030706388	0.182494297021	0.0261380934322	0.497619659391	0.236530063966	0.0283736886657	0.00873381659657
a23	0.00307925389044	0.019218064268	0.00150800165463	0.168206969007	0.0332528738107	0.48613248313	0.242705751322	0.0343058222219	0.0115908198655
a8	0.00278959516348	0.0200816190893	0.00122505278488	0.165896069669	0.0344555819369	0.48895433771	0.243223430441	0.032825260074	0.0105490761218
a23	0.00270385325449	0.0207180780298	0.00113900002829	0.167112893223	0.0354663283123	0.486647259237	0.243334846814	0.0325910626913	0.0102867005406
a8	0.00270287941816	0.0212049470099	0.00111010534276	0.168665177741	0.0362081591041	0.484229399746	0.243039828938	0.0326058435638	0.0102336518469
a31	0.00291002850605	0.0149203848366	0.00214819891425	0.174620185914	0.0287171337014	0.502735726582	0.239237826313	0.0272280605213	0.0074824534823
a28	0.00318551950202	0.0176002761122	0.00249159817142	0.177965791971	0.0302196365671	0.494787342194	0.233735175438	0.0300099701738	0.0100047050274
a24	0.00351919396734	0.0289659467041	0.00165242522381	0.182473280657	0.0396495918557	0.466504834065	0.227701375146	0.0358822907246	0.0136510943425
a8	0.00355370242245	0.0299232242347	0.00138482684127	0.189324733552	0.0409885816186	0.461338131355	0.227233568382	0.0342216942415	0.0120315664475
a31	0.00344501634082	0.0200990150782	0.00217294188042	0.197403997851	0.0330819502062	0.474354510452	0.231754676127	0.0289785127472	0.00870938554917
a20	0.00355714754694	0.0219426493594	0.00248252052681	0.196475649284	0.0340460084021	0.467311943484	0.230086528709	0.0323805222491	0.0117170052497
a31	0.00361972001565	0.0225113236865	0.00259493350894	0.188216989761	0.0341820054674	0.476090354495	0.227324592903	0.0328242107497	0.0126358419832
a17	0.00345468390522	0.0166620004622	0.00257104376965	0.181682633254	0.0302803814891	0.491218991498	0.233665554301	0.0303448902499	0.0101198145611
</S>	0.00315233720261	0.0192590322311	0.00184656763482	0.173469761627	0.0353332942445	0.475814805749	0.242298427151	0.0362478701249	0.0125778862805
