 	sul	muro	vuole	uno	specchio	</S>
a33	0.215563365	0.0123438218	0.0020963003435	0.11827557	0.6267593	0.024961629
a31	0.111126396	0.00488030486667	0.000721771778833	0.120334276667	0.74514412	0.01779313
a23	0.0435825613333	0.00180735114556	0.000259183662278	0.0991169855557	0.841986116667	0.0132478323333
a31	0.0234373091111	0.00080884748852	0.000112708229426	0.0855310851852	0.877164742222	0.0129453481111
a28	0.015785734037	0.000486471069507	7.04320434753e-05	0.0903437183951	0.873658884074	0.019654782037
a31	0.0249158060123	0.0010346691465	0.000183030306825	0.108965552798	0.835510131358	0.0293908073457
a39	0.0260692857708	0.0011618639255	0.000211561999608	0.128305057599	0.809695440453	0.0345567724486
a31	0.0234889550236	0.00132294908517	0.000255814010536	0.140937535866	0.797462450151	0.0365322804829
a41	0.0222686050745	0.00137175817839	0.000274180449179	0.155214308622	0.792189813384	0.0286813334943
a37	0.00928086015817	0.00063185719613	0.000161255148726	0.191380302874	0.776233804461	0.0223119358314
a41	0.00597244391939	0.000718041485377	0.000318779649575	0.223783944291	0.743946791487	0.0252599999438
a31	0.0552663401065	0.00902781549513	0.00265796631653	0.249827644764	0.655960477162	0.0272597356479
a37	0.0721623560355	0.0122104916984	0.00373731157218	0.269489774921	0.617292159054	0.0251079188826
a18	0.0289742306785	0.00635630896613	0.00275885169073	0.278641218307	0.653744706351	0.0295247089609
a31	0.0215279495595	0.00737608018871	0.00445014936358	0.292668279436	0.638366868784	0.035610667987
</S>	0.0242599147798	0.00931149509436	0.00600725553179	0.300473179718	0.623102984392	0.0368451564935
