 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.079116457	0.0568042325	0.77776345	0.0063682925	0.00158577375	0.06793288815	0.00305591705	0.00737303308
a31	0.087530085	0.0473488381667	0.776240516667	0.00522846753333	0.00130257808333	0.0711627482167	0.00295052498333	0.00823624519333
a7	0.0400955116667	0.0327568555222	0.858759758889	0.00350330747778	0.000849686484443	0.0530950215722	0.00328681996111	0.00765303489778
a46	0.0145814267222	0.0171209283074	0.90838883963	0.00339989435926	0.000938761618148	0.0450718036907	0.00359436558704	0.00690398276593
a10	0.00624266867407	0.0148569834358	0.94348973321	0.00476801145309	0.00137312103938	0.0235390353969	0.00258605372901	0.00314444428864
a14	0.00637579149136	0.0220626658119	0.932270687737	0.00904535515103	0.00263086484646	0.0220116261323	0.00294521917634	0.00265782942955
a31	0.00587862775379	0.0219862040706	0.935032899246	0.00923965945034	0.00259139357215	0.0196225680441	0.00317536955878	0.00247330057652
a0	0.00307159194126	0.0140109621569	0.939885779749	0.00572806621678	0.00137805354738	0.028026704348	0.00380396651959	0.00409492352551
a20	0.00290490648042	0.0196256993856	0.914134006583	0.0106014057389	0.00241696171579	0.038993365116	0.0050779876732	0.00624567897517
a31	0.00202631310347	0.0178460894619	0.925423002194	0.010716269113	0.00246017988526	0.0328371770387	0.00436276765773	0.00432817815839
a10	0.00118252824449	0.0147369914873	0.932391340731	0.013534961571	0.00340241837509	0.0284156210129	0.00374366741924	0.0025924375528
a0	0.00109925703483	0.0232792944958	0.91068516691	0.0253974571903	0.0069703206917	0.025760385671	0.00455350723975	0.00225456455093
a18	0.00121335346494	0.0420183801653	0.865462555637	0.0467366457301	0.0135139338972	0.0229457912237	0.00597139491325	0.00213790885031
a17	0.00163735335498	0.0650118967218	0.803043885212	0.0752994885767	0.0220908256324	0.0224527220746	0.00771001213775	0.0027537910501
a8	0.00190315915166	0.0731520869073	0.773641348404	0.0903226895256	0.0279359928775	0.0215279723582	0.00835881771258	0.00315793185003
</S>	0.00196897207583	0.0733089704537	0.768257054202	0.0938152597628	0.0302125384387	0.0207713991791	0.00844698735629	0.00321884067502
