 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.00423860085	0.0062054602	0.0851625875	0.0275664105	0.539876885	0.118844486	0.194577125	0.0235284375
a21	0.00321038238333	0.0065849503	0.0704327441667	0.0551733051667	0.610791471667	0.0793256726667	0.153174175	0.0213072791667
a37	0.00286984226111	0.0068474672	0.0625527403889	0.0754582500556	0.544217853889	0.0851892708889	0.202566981667	0.0202975787222
a31	0.00341018408704	0.00644787653333	0.126561195796	0.0602217033519	0.483478171296	0.097655226963	0.206002450556	0.0162231952407
a17	0.00323926572901	0.00545653217778	0.142847568599	0.043309947784	0.477049913765	0.106171198988	0.205915063519	0.0160105127469
a20	0.003265114543	0.00584262725926	0.066188830533	0.0331938692613	0.485807141255	0.105152366329	0.279073894506	0.021476161249
a41	0.008062575981	0.0120778990864	0.037330013511	0.0277513070871	0.443761760418	0.10307734211	0.342261941502	0.0256771497497
a31	0.0103443944937	0.0165606490288	0.114869743504	0.0278792086957	0.344893310139	0.15504369737	0.304002957167	0.0264060139166
a46	0.00847040466457	0.0141408595096	0.136341725168	0.0247853745652	0.344797526713	0.161970924457	0.283991039056	0.0255021349722
a31	0.00774878922152	0.0128660396699	0.138450995723	0.0229038908551	0.351980455571	0.159948386819	0.280814256352	0.0252871853241
a13	0.00544179747384	0.0100489936566	0.137131361741	0.020597658285	0.394076618524	0.150152612273	0.258186008784	0.0243649324414
a41	0.00407097055795	0.00677877408553	0.0535403615803	0.016353499095	0.491317819508	0.090805324091	0.312838466261	0.0242947681471
a31	0.00465024085265	0.00747000979518	0.0813338316934	0.016600845365	0.436320976503	0.123380731364	0.306008608754	0.0242347537157
a33	0.00352476741755	0.00587916616506	0.0902366625645	0.015871659455	0.465819602168	0.129897218455	0.264691799585	0.0240791122386
a31	0.00262785693918	0.00435567895502	0.0804540695215	0.0136595788183	0.509810754056	0.108488217485	0.257218106528	0.0233857534129
a28	0.00197187829973	0.00337709550501	0.0737973424405	0.0106640334394	0.564800938019	0.0871612588283	0.237492408843	0.0207350381376
a20	0.00078154232991	0.001338982965	0.0259925897468	0.00666105131313	0.68193795934	0.0364644172761	0.229356612948	0.0174667857125
a8	0.00081284291997	0.00105263763167	0.0117768025823	0.00560996510438	0.688246616447	0.0252976757587	0.250400404316	0.0168030005708
a31	0.00133394223999	0.00166495624389	0.0212757225274	0.00599059436813	0.646999102149	0.0417590939196	0.263460551439	0.0175160058569
a39	0.00109224979	0.0014636006813	0.0225677447758	0.00520407218938	0.67387079405	0.0405434134065	0.238942913813	0.0163151882856
a41	0.000535666553333	0.000755292060433	0.00930632509193	0.00406658146313	0.746609128017	0.0207056369022	0.203965121271	0.0140562497619
a13	0.000473464931111	0.000823950953478	0.00676338009731	0.00463001635438	0.775637976006	0.0180682636341	0.179508003757	0.014094966254
a31	0.000760276843704	0.00124200818449	0.00810451786577	0.00481758098479	0.761012175335	0.0196523182114	0.188900461252	0.015510641418
a35	0.000778773164568	0.0011797747615	0.00749564762192	0.0044724098616	0.773220025112	0.0177767834038	0.179309547084	0.0157670229727
a31	0.00120708727152	0.0015430572205	0.00623705020731	0.0039891328872	0.799048408371	0.0147604854679	0.159165655695	0.0140491478242
a21	0.00141145550051	0.0017742326835	0.00621517273577	0.00417291692907	0.808851136124	0.0139601238226	0.150501181898	0.0131138276081
a31	0.00164690161017	0.0020355753045	0.00585544847859	0.00415223470969	0.828837945375	0.0136350629409	0.132185213966	0.011651673536
a10	0.00177628029006	0.00224844183483	0.00610545959286	0.00485529140323	0.833909048458	0.015015077647	0.125588714655	0.010501724512
</S>	0.00122428062503	0.00175902366742	0.00619028709643	0.00628626670162	0.837959874229	0.0159406748235	0.119423452327	0.011216167756
